o1_gr_syn_can,811
o1_gr_can,584
o1_gr_e01,807
o1_gr_e02,795
o1_gr_e03,783
o1_gr_e04,817
o1_gr_e05,753
o1_gr_e06,833
o1_gr_e07,804
o1_gr_e08,697
o1_gr_e09,761
o1_gr_e10,793
o1_gr_e11,743
o1_gr_e12,802
o2_gr_can,607
o2_gr_e01,237
o2_gr_e02,211
o2_gr_e03,633
o2_gr_e05,209
o2_gr_e06,199
o2_gr_e07,598
o2_gr_e09,243
o2_gr_e10,231
o2_gr_e11,545
o2_gr_e24,205
