File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49
o2-04_gr_e04,D,3,1,1,0.3758382272727272,0.3861290873469386,1,1,1,0.6842395739644968,0.3144244583333333,0.2722907864583333,0.32077879365079354,1,1,1,0.2359925729166667,0.22187879835390942,0.15380180348943984,0.256800113535503,1,1,1,0.035104542936287994,0.05606358573388199,0.14617154221165274,0.25075292630829477,1,1,1,0.09200777939646197,0.12178794791666658,0.15806267107750469,0.23090599176954735,1,1,1,0.2533455472,0.2687245225,0.21363536734693872,0.2310529889053254,1,1,1,1,0.7018864567901234,0.3230708754325259,0.3633757959183672,1,1,1
o2-04_gr_e05,D,3,1,1,0.5205019374999998,0.3736309476584022,1,1,1,0.6573054097222221,0.41807772222222206,0.37257267313019393,0.27187204535147397,0.9725720864197528,1,1,0.3562997499999998,0.25364893761814733,0.2042389704142011,0.21595565719999993,0.9455006232686978,1,1,0.042396532871972196,0.08109052741020785,0.14085512869822478,0.22830733319450222,1,1,1,0.11982790222222209,0.11213539285714277,0.18995914366729671,0.22289056593617837,1,1,1,0.1710144183813442,0.28612226749999986,0.3140611099999999,0.28189601840894146,1,1,1,0.5564665289256197,0.4644516977777777,0.4470112906574392,0.2753790343316289,1,1,1
o2-04_gr_e06,D,3,1,1,0.5485942426035503,0.4621383402366864,1,1,1,0.6462706528925616,0.37832583333333325,0.32905302493074784,0.28106382125,0.8744190100000002,1,1,0.3256253554687499,0.27936156749999985,0.24665030249999995,0.20671171261974178,0.7214841006944445,1,1,0.03636143518518516,0.07206243519999996,0.15401199173553712,0.20911011979166663,0.9767802592592592,1,1,0.11422688279773152,0.11723381222222219,0.2216830526315789,0.24358462641723344,0.9758163209876541,1,1,0.2520537695999999,0.30929734297520667,0.31922,0.257749909375,1,1,1,1,0.8762049629629627,0.411815811634349,0.27249918132716044,0.5126476451612902,1,1
o2-07_gr_e07,B,1,1,1,1,1,1,1,1,0.3733021822916667,0.6107075546874998,0.802100124260355,0.707542902222222,0.7356000311111112,0.4687781425619834,1,0.22567288580246908,0.228538746031746,0.2327977561983471,0.29325872,0.27281244628099166,0.3238892387543253,0.281650565,0.05267564795918366,0.09269945562130176,0.12350942666666666,0.19558911805555557,0.2114933964497041,0.24801784023668638,0.149980175980975,0.2086511428571428,0.21012447265624998,0.24970813671875,0.3197602091836733,0.35045608444444437,0.33670205078125,0.27340379519999986,0.3811205086505189,0.40444883984374996,0.43805297656249986,0.5053172222222222,0.6219258047337278,0.5037483529411764,0.5205794753086419,1,1,1,1,1,1,1
o2-07_gr_e08,B,1,1,1,1,1,1,1,1,0.43403221606648196,0.7242349112426036,0.9052638016528926,1,0.7188599200000003,0.4511312268431004,1,0.22434469444444446,0.24567968500000006,0.22368971040000002,0.2755113310657597,0.3090937732426305,0.2963754875283447,0.32108422991689756,0.05996336734693887,0.08762691326530624,0.11598727555555569,0.19557882638888904,0.15596801730103818,0.17424650865051913,0.16829035538752368,0.4002235619834712,0.2522639969135803,0.24317966481994469,0.2858501141975309,0.2396042646502836,0.29022870750000007,0.24991379200000008,0.5148539726562502,0.5990104933333334,0.5836745468750001,0.6308182533333332,0.5374609783950619,0.5597919896193772,0.6551620044444446,1,1,1,1,1,1,1
o2-07_gr_e09,B,1,1,1,1,1,1,1,1,0.8142562892561983,1,1,1,0.7269366401384082,0.6207519002770081,1,1,0.23752482230623828,0.2789619008264463,0.38631776953125,0.2981977789256198,0.29609777693761824,0.21525901888888896,0.04383386111111119,0.07652885156249997,0.11081388281250004,0.18733114285714286,0.1851322110726644,0.33049126388888894,0.16263406888888896,1,0.2694154132653062,0.22122134349030473,0.28375804012345673,0.3163305370370371,0.3896420484429067,0.23604012222222223,1,0.403751524691358,0.5602777908163268,0.48981614532871987,0.5563330703124999,0.7137705857988169,0.3685529482248521,1,1,1,1,1,1,1
o2-10_gr_e10,B,1,1,0.8702484444444445,0.9424292777777779,1,1,1,1,0.32269534722222226,0.37495254545454554,0.4193669834710745,0.45165125,0.5583760743801656,0.5555936388888887,0.8065488024691357,0.23612615625000014,0.1819264583333334,0.1941625408163266,0.3390143300000001,0.2662908316326532,0.3932955902777779,0.2864828996539793,0.04373186224489799,0.13020955555555574,0.12943047107438022,0.25214869387755123,0.2569064843750001,0.19841039583333342,0.13271152674897121,0.2622316700000001,0.2914254300000001,0.2411929289940829,0.36638388000000005,0.3908355308641978,0.39326523000000013,0.21873222916666663,0.47636106000000006,0.39049930769230773,0.4150579642857143,0.4845593786982251,0.49739000591715965,0.67262456,0.772618012345679,0.9205180816326529,1,1,1,1,1,1
o2-10_gr_e11,A,0,0.14433988888888916,0.07745746874999998,0.14692835502958582,0.29582504142011845,0.3799340311111112,0.5724089027777781,1,0.11940422222222284,0.09313241975308643,0.21046618750000007,0.3603394674556214,0.6090472396694216,1,1,0.14342718750000005,0.07946680555555563,0.15458391406250005,0.26361464197530865,0.5024478010204082,1,1,0.03969334567901241,0.11623629629629637,0.206598201183432,0.3648123418367347,0.5815874378698225,1,1,0.14823244444444467,0.1154991875000001,0.21871160444444449,0.42967953846153856,0.7008219917355372,1,1,0.12334414814814826,0.2154660000000001,0.2883311775147929,0.43257326530612256,0.8828190493827165,1,1,0.1770123703703705,0.16385107812500005,0.2941382222222222,0.4215703066666667,0.6603018541666668,1,1
o2-10_gr_e12,B,1,0.6488097142857139,0.7338418979591835,1,1,1,1,1,0.21538655111111096,0.29126594674556205,0.3469544642857142,0.4201650102040815,0.5260114556213017,0.5362841683673467,1,0.08851326562499988,0.14201436094674547,0.20373560946745548,0.26872149112426025,0.3262928461538461,0.2777836133333332,0.5294029591836732,0.03017086805555541,0.10949166666666654,0.11974550999999983,0.17590175999999985,0.2045779999999998,0.2448710246913578,0.21896806222222215,0.13044753472222206,0.20916799999999985,0.21537206249999988,0.24978948520710045,0.39320795061728375,0.3405617438016527,0.76324172,0.23305142361111095,0.3677916913580245,0.34731200694444436,0.51279203,0.5659203799999997,0.44197677040816324,1,0.3329774444444443,0.5473132343749999,0.6414250156249998,1,1,1,1
o2_gr_e01,C,2,1,1,1,1,1,1,1,0.632388602040816,0.43347018999999987,0.32299118388429743,0.21826515234375,1,1,1,0.12689273533950607,0.1755002396449703,0.1689759374999999,0.16920841024573086,0.4052520467128028,1,1,0.04463858730158715,0.06646024653739599,0.12060820775623257,0.15106714600550952,0.22241446468144035,0.4093695144032922,1,1,0.8766061319444444,0.52828444921875,0.23683234333333325,0.20576507075962527,0.30346774479166666,0.38150160959999985,1,1,1,0.7530529022222222,0.41271522781065084,0.4269973289224953,0.3463181193415637,1,1,1,1,1,1,1
o2_gr_e02,C,2,1,0.53157762962963,0.7508059166666669,0.9313871250000004,0.9872322653061224,1,1,0.3360918400000001,0.19761360493827165,0.21722147404844303,0.17549450617283954,0.15004008081167677,0.9169143111111113,1,0.17027991735537193,0.12991432812500006,0.13856203114186857,0.13839305306971905,0.2529439390432099,0.6315853475000003,1,0.06717940234375007,0.08095786728395066,0.12376955955678674,0.16004585207612462,0.38491806616257096,0.48842961625708897,1,1,0.43942026530612266,0.3617168333333335,0.3812622485207101,0.3091825920138889,0.4360955368620037,1,1,1,1,1,0.8039801466666668,0.43781610880000005,0.7797515422222224,1,1,1,1,1,1,1
o2_gr_e03,C,2,1,1,1,0.7453271900000003,1,1,1,0.31096465595463146,0.34494649659863946,0.23991990451388895,0.22566668839506177,0.7428347278911567,1,1,0.12942016124260367,0.1447460548696846,0.16129162003780728,0.19343170419753092,0.5394809728000001,1,1,0.05783876731301949,0.10339593905817188,0.15734772108843548,0.19443792301038065,0.34499607609988114,0.49786515277777804,1,1,0.7471919687500003,0.5149546177285321,0.5342130408163268,0.269576788888889,0.3506890452674898,0.7100972382812503,1,1,1,1,0.5674383534971644,0.45296035253772304,0.6145334376731303,1,1,1,1,1,1,1
o2_gr_e04,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5359677777777788,0.3061441652892565,0.39566361000000005,0.6390423827160497,1,0.7486248800000003,0.4657876500000002,0.04480400000000006,0.09104322714681451,0.1293512575000001,0.14538039000000008,0.24256478666666675,0.2643351122448981,0.11478082230623819,0.42220339506172866,1,1,1,1,1,0.30779481261154085,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e05,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7328097499999991,0.3564618765432097,1,0.7518725999999998,1,1,0.6369088698224848,0.05082364197530852,0.06623491942148747,0.11223100479999992,0.1835570277777776,0.3269869881656803,0.31964550519031126,0.19002350062499995,0.21865159090909084,0.12991168054977092,0.2760464244897958,1,1,1,0.9157817688888887,0.39864690289256194,0.6773437244444442,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e06,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.30083883333333356,0.4596501600000002,0.6421303200000004,1,1,1,0.30287670637119124,0.05563800000000002,0.06917602066115705,0.12352830902777778,0.17755058024691364,0.4105601234567902,0.3343695555555556,0.18535766412742388,0.15557471484375007,0.15623654700413228,0.2570374119795471,1,1,1,1,0.47848034250000004,1,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e07,B,1,1,1,1,1,1,1,1,1,1,1,1,0.8642111952662724,0.557480835,0.36842528095733607,0.44216744444444495,0.5741704814814818,1,0.827061408163266,0.2503006145404665,0.33769303628117925,0.20927327187500006,0.051596993079584874,0.06868886500000007,0.12715373696145132,0.24522099489795932,0.1922695936000001,0.2867109483471076,0.1724826792355372,0.22544925925925952,0.43905127777777814,0.6241270166204987,1,0.6365109909297054,0.4849696144000001,0.42666284171597657,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e08,B,1,1,1,1,1,1,1,1,1,1,1,1,0.9666827799999997,0.49388414512471657,0.3413726618106139,0.5467041111111108,0.48889174999999996,0.4820475277777775,0.3838875399999998,0.2434169867674858,0.2677555937499999,0.17874491584483887,0.06176999111111107,0.0645844690082644,0.1428792576177284,0.17565811111111104,0.1967894958677686,0.22176297928994085,0.1475818072575847,0.48948804938271595,0.8506455833333334,0.7117905987654322,0.81479705859375,0.5704526462585034,0.4392122690972221,0.3279959272959183,1,1,1,1,1,0.79847946875,0.6036830449999999,1,1,1,1,1,1,1
o2_gr_e09,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7635087810650887,0.2574854342653182,0.42173249999999907,0.513125124999999,1,0.4266465468749997,0.41558189583333305,0.285972297520661,0.18772619452706713,0.05066946537396104,0.06285345454545443,0.14628792968749985,0.15240535950413212,0.19922951859504123,0.32313431249999985,0.14359656586690814,0.3032203673469384,0.8309914299999996,0.6951145041551248,1,0.7141598148148145,0.6058635623268697,0.3068121386718749,1,1,1,1,1,0.8937369492187499,0.6256106621315192,1,1,1,1,1,1,1
o2_gr_e10,C,2,0.28050178571428586,0.6381573200000004,1,1,1,1,1,0.14228091836734702,0.20681331200000014,0.21369930502974582,0.8216180000000002,1,1,1,0.10171355955678678,0.12676913429752076,0.14997327812500008,0.2532488331024932,0.39373168999999997,0.3890659126297578,1,0.05017925000000008,0.09523885937500012,0.1420510803324101,0.1739104340277779,0.2606166086956522,0.28277758727810653,0.21410066156462587,1,1,1,1,1,0.7651732387543252,0.3099684155124654,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e11,C,2,0.44057403999999994,0.80654275,1,1,1,1,1,0.1622926734693877,0.18491760555555556,0.3250251505968779,1,1,1,1,0.11554420761245672,0.13652865373961218,0.14507891666666664,0.4283471168000001,0.5083528816,0.5759184297520661,1,0.048885128027681676,0.059977861678004535,0.12497517592592591,0.1492563904,0.20518127023319613,0.28424069760000004,0.21563088374999995,0.48645043749999983,1,1,1,1,0.9818147688888887,0.26147980036215485,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e12,C,2,1,1,1,1,1,1,1,0.22106110835629017,0.5291344792243768,1,1,1,1,1,0.1327334437869823,0.13799917430101133,0.20307583878643667,1,1,1,1,0.05627205333333333,0.06810540589569163,0.12766596121883664,0.22426192307692314,0.20792868209876542,0.22240414965986394,0.12271061718750001,1,1,1,1,0.9407968677685948,0.7319556568047336,0.17638521982167354,1,1,1,1,1,1,1,1,1,1,1,1,1,1
