Success_rates
0.0
73.33333333333333
0.0
50.0
40.0
0.0
8.88888888888889
0.0
100.0
11.11111111111111
100.0
24.444444444444443
0.0
0.0
43.333333333333336
100.0
11.11111111111111
27.27272727272727
0.0
40.0
100.0
66.66666666666666
36.36363636363637
0.0
68.88888888888889
0.0
71.11111111111111
0.0
0.0
35.55555555555556
96.42857142857143
77.77777777777779
0.0
0.0
68.88888888888889
89.28571428571429
93.33333333333333
0.0
0.0
74.44444444444444
25.0
93.33333333333333
27.27272727272727
0.0
57.77777777777777
