File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100
o1_gr_e05,A,0,0.08930264699999999,0.06295773399999997,0.02226364599999997,0.024879774166666636,0.03158624909090906,0.041143152307692284,0.05176369454545453,0.11598308299999997,0.12221542699999999,0.25,0.016182669999999972,0.10698091499999998,0.03721444699999998,0.040540444999999974,0.024436295999999975,0.05601534699999997,0.04525292999999997,0.05781851799999997,0.14079031399999997,0.25,0.03699005599999998,0.153502125,0.153973999,0.03727188999999998,0.11008813999999997,0.02834919799999997,0.08504084099999998,0.09812255899999997,0.10117414062499998,0.23688941,0.10615173099999997,0.152750848,0.15318590699999998,0.10576697999999998,0.08524988199999997,0.049136855999999965,0.08452577099999997,0.11836590899999996,0.09673556312499995,0.16746601599999997,0.028917536999999972,0.029800086999999968,0.10522064899999999,0.03395263799999997,0.03722510699999997,0.04552664899999999,0.03986845933333331,0.058686937272727245,0.08917935058823527,0.17832070699999997,0.07975257599999998,0.10389021599999997,0.15417915,0.10598644099999999,0.13121703599999998,0.06617960899999997,0.03719835399999997,0.09480859099999998,0.08697538214285713,0.17752632,0.03691737399999998,0.10720144899999999,0.10760557299999998,0.03557094699999997,0.154093198,0.06276399799999997,0.031804586999999974,0.054119489166666646,0.09114825799999998,0.22178453299999998,0.02198036916666665,0.11067546499999999,0.11079060699999999,0.04192928199999997,0.03864274099999997,0.03807784399999998,0.02746019833333331,0.04680717999999996,0.08852364909090908,0.20933802699999998,0.029078093999999978,0.11544742699999996,0.09294848499999998,0.049629492999999976,0.070439858,0.13533786399999997,0.07013792599999998,0.062136733999999985,0.062366193999999965,0.25,0.0368906227272727,0.03910695769230766,0.04053579916666664,0.039687281428571405,0.03752225799999997,0.0289390433333333,0.027708903124999972,0.03894482437499997,0.052433855333333314,0.25
o1_gr_e06,A,0,0.033439358333333315,0.02795968636363635,0.02958608699999999,0.03323085499999998,0.041778382777777755,0.05203181374999999,0.06298434999999998,0.07459576538461536,0.1337205,0.25,0.07119753399999999,0.04393222399999998,0.11286760599999998,0.09094744999999999,0.028809119090909073,0.041735824545454527,0.05718399818181818,0.08184031647058822,0.12095165352941176,0.25,0.06596962799999999,0.037933766999999986,0.10891203299999999,0.085903314,0.06725194799999998,0.03476947599999998,0.07300841799999998,0.08170741384615383,0.11859014454545451,0.22486848199999998,0.08549418899999998,0.10602105899999999,0.154240403,0.15478303499999999,0.039394880999999986,0.05190768099999998,0.047433466363636344,0.07661262647058821,0.11103854499999999,0.21007778,0.006094557999999977,0.005724974999999975,0.10587924099999999,0.106344346,0.013494615999999982,0.02248484099999997,0.041747334999999976,0.06075989466666664,0.09816934874999997,0.208836544,0.129090467,0.005919608999999987,0.154008281,0.153682152,0.106102407,0.062321097999999985,0.03121401899999999,0.05672570727272726,0.09650112357142855,0.209150386,0.08475935199999998,0.10566872399999998,0.154222558,0.15403388099999998,0.10544901199999998,0.131170821,0.02434174583333332,0.044904474615384604,0.08582770307692306,0.23689535300000003,0.04010784699999998,0.013306659999999986,0.06095221699999999,0.061462981999999985,0.01480378181818179,0.08322326299999998,0.016267335454545437,0.03275644692307691,0.051226634615384604,0.25,0.11395916399999999,0.08757272099999998,0.157665306,0.13577441299999998,0.06902568399999999,0.06542153099999999,0.061730754999999984,0.04823884699999999,0.04293925083333331,0.25,0.13780567999999999,0.024768684999999978,0.026471414545454517,0.030244562727272717,0.055308155999999976,0.029525301818181804,0.046118913,0.024591094166666643,0.03431229499999998,0.25
o1_gr_e07,A,0,0.151818791,0.009004367272727243,0.08696914299999998,0.09500520499999998,0.12419900999999997,0.09189576899999999,0.13808379999999998,0.07764191692307688,0.13713771599999997,0.25,0.17623256399999998,0.031984887999999975,0.03856736699999998,0.02751594166666664,0.060738429999999975,0.05206579749999999,0.06288873399999999,0.07489519916666665,0.09024090499999998,0.25,0.153941895,0.05841845999999997,0.10887259399999998,0.04760783699999997,0.10117521199999997,0.09159044799999998,0.08534740999999998,0.11636519199999998,0.09630366499999998,0.25,0.155572438,0.15477308399999998,0.10881023399999998,0.11398276099999997,0.057118256999999985,0.07255142899999997,0.08860429499999997,0.11872378199999997,0.117382854,0.25,0.03521488099999998,0.08464723699999997,0.04063667099999997,0.024488559230769206,0.04180841909090907,0.058731404615384605,0.07734729416666664,0.0952110792307692,0.10950967363636362,0.25,0.08304969499999999,0.15590654499999998,0.11114553999999999,0.07183575399999999,0.06506970999999998,0.08244018299999997,0.08375211499999997,0.13236665599999997,0.194979513,0.25,0.156126339,0.15617158999999997,0.06547975499999999,0.051879806999999965,0.04917877818181816,0.08617763499999999,0.103695499,0.12000554099999998,0.222540075,0.25,0.04005484699999998,0.06514746799999997,0.022414159999999975,0.03527358583333331,0.052847253999999975,0.07355847714285711,0.09152313499999996,0.10780895666666666,0.22291079799999997,0.25,0.11177699299999999,0.08939086199999999,0.09450519899999998,0.08007236999999998,0.05784391899999998,0.114653232,0.11286138899999998,0.14134061199999998,0.25,0.25,0.01941803599999998,0.04720037899999998,0.03125184941176468,0.04827104894736842,0.06752290681818181,0.09130505272727268,0.10913909631578944,0.13177955699999996,0.25,0.25
o1_gr_e08,A,0,0.20172805,0.20200553599999999,0.178849612,0.15659424500000002,0.203950146,0.13751463400000002,0.137756474,0.18415300699999998,0.164384486,0.20937024399999998,0.103491548,0.104568387,0.034498961,0.08494194699999999,0.0629265,0.043932690999999996,0.024935059,0.117379089,0.03637968249999999,0.128413365,0.152429529,0.15301904500000002,0.10570221100000002,0.15513042,0.085551962,0.11309792,0.116275893,0.07755838200000001,0.043607775,0.132219251,0.152755437,0.15253477799999998,0.104870778,0.154552997,0.10934713699999998,0.024532733,0.120081158,0.102822703,0.07187969200000001,0.156038128,0.053560255000000015,0.02989379799999999,0.033767435999999984,0.08417471299999998,0.019033118999999998,0.030131800909090904,0.062480614000000004,0.050218135,0.061669240833333326,0.177665134,0.07916441199999999,0.104073062,0.106930726,0.085815924,0.06979856499999999,0.036075121,0.088884353,0.116355505,0.07257350700000001,0.232598737,0.13082669,0.154300658,0.084181117,0.088608226,0.030504211999999996,0.044542866363636364,0.094469669,0.103186483,0.09459231100000001,0.25,0.01578601090909089,0.038927597999999994,0.018032039999999992,0.025537951999999985,0.037518336363636356,0.05151842727272727,0.06426234909090907,0.07461499499999999,0.08457700538461535,0.25,0.06953495600000001,0.15899285800000001,0.047573544999999995,0.075083449,0.064272236,0.09844747999999999,0.10843792199999999,0.09953359400000002,0.10908140499999999,0.25,0.029744446153846152,0.029383982666666662,0.03433247888888889,0.04340238095238094,0.05695474571428573,0.07265303578947366,0.08695527652173914,0.09632057421052632,0.10078694272727273,0.25
o1_gr_e09,A,0,0.155868852,0.08541992899999999,0.13261794799999999,0.157224273,0.181271607,0.18162189999999998,0.159689036,0.137906157,0.20575858399999997,0.146571437,0.106238163,0.10681915499999999,0.10776852699999999,0.014946347499999993,0.06275037199999997,0.11157371399999998,0.045533501999999976,0.025527312999999996,0.096342134,0.04106526727272725,0.106356421,0.15385059699999998,0.154182646,0.107449898,0.08529295299999999,0.157638016,0.06981025599999999,0.09591586599999999,0.05905340499999998,0.128192707,0.081882053,0.15278313999999998,0.153558629,0.10613047599999999,0.08526583899999998,0.13555778,0.027969841999999974,0.05849882099999999,0.08721356899999999,0.11511612499999999,0.02987384499999999,0.03035823099999998,0.10573125799999998,0.03567514699999999,0.04016306899999998,0.026280997272727254,0.036351051818181795,0.046104749999999986,0.07507483099999998,0.175248898,0.031722399999999984,0.128867868,0.154234178,0.03828263799999999,0.068639279,0.054907061999999986,0.045189880999999994,0.075319031,0.06755377999999998,0.197693345,0.10730731599999999,0.154141992,0.10756482199999999,0.064797515,0.05179166599999999,0.04364802499999999,0.073549204,0.10030923499999997,0.072635038,0.233054921,0.015340899999999982,0.014592811999999983,0.03921001299999999,0.02478796499999998,0.03889817249999999,0.05118412909090908,0.06406689545454544,0.107359444,0.07964236636363635,0.25,0.112471348,0.157617736,0.113990208,0.030418610999999977,0.06624495899999998,0.06087049727272726,0.09111563999999998,0.09761431599999996,0.152508241,0.25,0.02363894142857142,0.026042787142857123,0.030363527647058814,0.04271986826086955,0.05985077,0.0757773942105263,0.08721011714285715,0.09454944999999998,0.09810895999999998,0.25
o1_gr_e10,A,0,0.097788646,0.034404579000000025,0.040910715714285735,0.04574652200000002,0.08869754300000002,0.04870446300000002,0.06050950230769232,0.07666857100000003,0.183372914,0.25,0.025541185714285736,0.02469840100000002,0.029107081000000024,0.07671721800000002,0.034606951000000025,0.04359886727272729,0.06112725666666669,0.0813303691666667,0.21783966999999999,0.25,0.08803829200000002,0.10981648800000002,0.06737528200000001,0.06987684600000002,0.09613167200000002,0.08574414200000002,0.08467960000000002,0.0897688276923077,0.25,0.25,0.131853135,0.15511566100000002,0.03850203100000001,0.11133288400000001,0.05190755900000001,0.04817294900000002,0.07411899500000001,0.10754436125000003,0.237653795,0.25,0.007447754545454574,0.105688949,0.036707480000000015,0.040727599000000024,0.03191442538461541,0.05301351250000003,0.08071887642857145,0.10804275375000003,0.18739509199999999,0.25,0.05575121500000002,0.104714924,0.107508843,0.110177487,0.03227056100000002,0.0522920481818182,0.07565194000000003,0.09810005416666667,0.18301614800000002,0.25,0.13110270100000002,0.154182025,0.107030416,0.08713598300000001,0.07364582300000003,0.04159737100000002,0.05947444666666669,0.08115804846153848,0.20294094999999998,0.25,0.03806260700000002,0.10711371300000001,0.013437526000000033,0.02232861363636366,0.057808487000000006,0.04771281800000002,0.0593050063636364,0.07202018727272731,0.08441113600000003,0.25,0.13355890500000003,0.13217078399999999,0.03914805900000001,0.09342047400000002,0.08191221500000001,0.09285737100000002,0.120000886,0.144646632,0.133585711,0.25,0.08933969300000003,0.01644195909090912,0.021823554285714312,0.03101622692307695,0.04347536384615387,0.0584354507692308,0.06770182181818184,0.09280164000000002,0.117884515,0.25
o1_gr_e11,A,0,0.204188439,0.018695166153846175,0.043669741000000026,0.02864612909090911,0.0428781926666667,0.05447201500000003,0.07102998909090912,0.0956815676923077,0.19385854,0.25,0.06589948900000002,0.03887217900000003,0.017669812000000017,0.04826613900000001,0.036689478181818204,0.05117560583333334,0.07569002437500003,0.10406520200000004,0.25,0.25,0.11081530300000002,0.10861752300000001,0.11007963400000001,0.09229794700000002,0.07750099500000002,0.05297360600000003,0.08761543875000004,0.11505817700000001,0.25,0.25,0.08776364700000001,0.10799942900000001,0.132815073,0.112464457,0.05603548500000002,0.06196847750000001,0.10284121949999998,0.189524164,0.25,0.25,0.008382008000000019,0.008100860769230786,0.108090353,0.01742685000000002,0.03554739125000002,0.07386951590909094,0.12303054666666667,0.18080716300000002,0.25,0.25,0.08316487700000001,0.033914349000000024,0.15565887100000003,0.06618744900000002,0.04552928214285717,0.08395686230769234,0.12239941400000001,0.18232922200000004,0.25,0.25,0.10991112800000002,0.10789289700000002,0.06337457200000002,0.06918106600000003,0.04326776100000001,0.07415213384615388,0.1061458428571429,0.145819702,0.25,0.25,0.017048773000000027,0.015608349000000021,0.06602823900000002,0.03222151285714288,0.05196010466666669,0.07544300764705884,0.1025556375,0.134163215,0.25,0.25,0.08769170900000002,0.041562960000000024,0.115471447,0.03986583000000002,0.06140239300000001,0.11678541199999999,0.131979209,0.12141185300000001,0.25,0.25,0.048622376000000016,0.02339804272727274,0.03162214312500002,0.048225103888888926,0.06637709111111113,0.085240916,0.10185591333333334,0.11940475357142859,0.237767962,0.25
o1_gr_e12,A,0,0.090801665,0.086334363,0.10913377800000001,0.03831773600000002,0.023693066923076926,0.04388050200000002,0.0693194,0.11845916900000002,0.25,0.25,0.021105498000000007,0.037122133000000015,0.107736282,0.03741478000000001,0.021595777500000007,0.042846336428571434,0.06950084153846155,0.09639899500000003,0.25,0.25,0.04018353000000001,0.154193974,0.154037655,0.10823974700000001,0.06765656800000001,0.062618396,0.07151890583333337,0.10751211642857146,0.25,0.25,0.01442121,0.15391710600000003,0.153886088,0.108190725,0.06835123800000001,0.04386389700000001,0.07270511500000001,0.10454811416666666,0.25,0.25,0.005759696923076933,0.055391750000000003,0.10629919299999999,0.03687678200000001,0.023307203333333342,0.04234747692307693,0.07220457533333335,0.10211169,0.19665015800000002,0.25,0.009033670000000016,0.104952727,0.15454693000000003,0.108082388,0.068709994,0.04533848545454547,0.10480647800000001,0.09049961090909094,0.167830221,0.25,0.085330526,0.131471841,0.15462530400000002,0.038486053000000006,0.09160928800000001,0.04074206500000001,0.061994585454545455,0.08072087833333336,0.115612472,0.25,0.04492448200000001,0.039191894000000005,0.01481208000000001,0.018593743636363638,0.02617226090909092,0.056667557000000014,0.051204033076923075,0.06941024071428573,0.08787601916666667,0.25,0.04826152800000001,0.158135645,0.157542966,0.04804352900000001,0.07744004800000001,0.124006484,0.06798011100000001,0.097872363,0.108553469,0.215098887,0.05260758900000001,0.02574049857142859,0.025766550833333346,0.03296131733333334,0.04208328400000001,0.05045566933333334,0.056448645,0.06373366666666667,0.106881417,0.197541832
o2-01_gr_e01,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.08865337000000002,0.1576793381818182,0.13654971363636365,0.05106602000000002,0.12012463363636366,0.09749723363636366,0.0530851990909091,0.16699123454545456,0.18997974181818184,0.23574967090909096,0.027845317000000026,0.028840287894736857,0.09396783636363638,0.18643458000000004,0.14172578909090913,0.1196194572727273,0.07936438000000003,0.14857295363636366,0.13123489000000002,0.23641215272727278,0.11801434030303029,0.20632145636363639,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.20781525636363643,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2-01_gr_e02,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.13431088181818182,0.15614899636363638,0.11296518454545454,0.07275830090909091,0.14167034,0.05029191454545454,0.14362551454545455,0.14515837090909092,0.10297031818181819,0.19201188272727274,0.0240216394117647,0.028970671818181817,0.04954992333333333,0.08764711545454545,0.1651968572727273,0.12313458727272727,0.16935842454545455,0.17180262545454547,0.1740402081818182,0.28,0.08118101318181815,0.10572143696969698,0.15092001107142858,0.16430679222222222,0.19214584545454547,0.28,0.28,0.28,0.28,0.28,0.14225746052631583,0.15962173210526312,0.2612012254545455,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2-01_gr_e03,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.022271544761904755,0.019579366666666664,0.11135230090909091,0.14050333181818184,0.16425736454545456,0.18898701272727275,0.12455757272727275,0.25793682363636367,0.28,0.28,0.032541204583333316,0.01949254615384615,0.09647386636363638,0.1855972990909091,0.11829261181818182,0.031070876666666664,0.16780321,0.08080795454545454,0.10412275909090911,0.21481274,0.16907776636363636,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2-04_gr_e04,D,3,0.28,0.28,0.24062443200000003,0.08189879899999997,0.11023541764705881,0.16300782666666663,0.28,0.28,0.28,0.28,0.28,0.18297275300000002,0.07769108833333334,0.07120355461538462,0.10436370944444445,0.16731082500000002,0.28,0.28,0.28,0.28,0.10883713400000002,0.08193461166666662,0.06846710166666664,0.05818327785714285,0.0972047860869565,0.1652449785714285,0.28,0.28,0.28,0.28,0.05684997999999999,0.07070822333333332,0.056554464615384596,0.04544746818181817,0.09010576149999999,0.16670027947368418,0.28,0.28,0.28,0.28,0.010883572999999985,0.014158865999999992,0.031095208571428563,0.03638230999999999,0.09705116083333332,0.1691173357142857,0.28,0.28,0.28,0.28,0.0074472866666666455,0.007869653999999993,0.015948544999999984,0.03101502384615383,0.0942007538709677,0.1695846483333333,0.28,0.28,0.28,0.28,0.029805906153846148,0.02992727090909091,0.03013933384615383,0.032117794999999984,0.09043909290322581,0.17000449866666664,0.28,0.28,0.28,0.28,0.05877292176470587,0.076446592,0.04944768833333333,0.04085114249999999,0.09230530433333332,0.17307698909090907,0.28,0.28,0.28,0.28,0.154168413,0.10873311999999999,0.059371031999999976,0.07304383299999999,0.07829371052631577,0.17852577700000002,0.28,0.28,0.28,0.28,0.28,0.28,0.236142142,0.07818245799999998,0.06326607142857142,0.14290472199999998,0.28,0.28,0.28,0.28
o2-04_gr_e05,D,3,0.28,0.28,0.28,0.20166036000000004,0.09849313846153843,0.14727516999999996,0.23352235600000001,0.28,0.28,0.28,0.28,0.21990728400000004,0.11881879899999999,0.07683302076923076,0.0926847011111111,0.14506975624999996,0.23190374599999997,0.28,0.28,0.28,0.09817839099999999,0.07591190899999996,0.09180956199999997,0.08720648299999997,0.08229186499999998,0.14311661124999997,0.206131223,0.28,0.28,0.28,0.144546654,0.08834635599999999,0.060365278181818166,0.05342892833333331,0.07585785764705881,0.14351087399999998,0.24344620800000003,0.28,0.28,0.28,0.090469259,0.094739752,0.03548799499999998,0.03610669416666665,0.07529890473684209,0.14762194227272724,0.25285846,0.28,0.28,0.28,0.087654715,0.010139929999999986,0.0193581327272727,0.032739886923076895,0.0750010613043478,0.14923822555555552,0.24372627800000002,0.28,0.28,0.28,0.12108180900000001,0.023994792499999976,0.03443719416666665,0.04334892999999999,0.07616597153846152,0.15390265079999998,0.25292735200000005,0.28,0.28,0.28,0.03737186153846152,0.04391207461538459,0.055198782727272695,0.07978924899999998,0.06798949846153844,0.14541591695652173,0.270979481,0.28,0.28,0.28,0.056440019999999966,0.127389662,0.08857048099999998,0.06870412363636363,0.07390364799999997,0.1448192995833333,0.28,0.28,0.28,0.28,0.23678064400000004,0.216321314,0.155082258,0.09710312699999998,0.08005418333333332,0.11707764210526314,0.28,0.28,0.28,0.28
o2-04_gr_e06,D,3,0.28,0.28,0.28,0.21762082400000002,0.13328183,0.155516075,0.26084647000000005,0.28,0.28,0.28,0.28,0.23837460100000002,0.090363614,0.06778164099999998,0.09100392099999999,0.14743777304347822,0.21357088400000004,0.28,0.28,0.28,0.11248014699999997,0.06851154999999998,0.086347698,0.05934716615384613,0.08089293789473682,0.14149464000000003,0.20405462000000002,0.28,0.28,0.28,0.120316287,0.125992669,0.078606722,0.05014866,0.07207081411764704,0.14011814999999997,0.22367389499999998,0.28,0.28,0.28,0.143369693,0.067160792,0.02981453357142857,0.03490484916666665,0.06772417812499999,0.1372956556521739,0.23289221300000001,0.28,0.28,0.28,0.086735469,0.009199137999999996,0.017853395833333313,0.03168051249999997,0.06584752099999999,0.13386837192307693,0.20392137500000002,0.28,0.28,0.28,0.123059175,0.029720583888888874,0.03949231187499999,0.042574900714285706,0.06754977117647058,0.14203705107142858,0.21384258100000003,0.28,0.28,0.28,0.05362835714285714,0.05965214642857143,0.06390178416666666,0.062030099999999984,0.06611804909090907,0.12665590039999997,0.22301469699999998,0.28,0.28,0.28,0.198248306,0.09737478799999999,0.07720286999999999,0.07407471181818183,0.072333872,0.12649003239999998,0.21257659,0.28,0.28,0.28,0.28,0.28,0.23987697200000002,0.14007453,0.08089678272727271,0.12185855968749998,0.19290952399999997,0.28,0.28,0.28
o2-07_gr_e07,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.11764016777777776,0.13575683777777775,0.14624610666666665,0.1385424133333333,0.14298604555555555,0.14658939,0.13457182,0.13099825555555553,0.13698647444444442,0.15,0.07936795916666668,0.08779129714285713,0.09457359555555556,0.0969217646153846,0.11586202111111109,0.1023894714285714,0.11668288333333335,0.09745467099999998,0.10280713444444443,0.14159301777777777,0.05274279888888889,0.049051216363636345,0.048175056666666674,0.04675855846153846,0.06924161555555554,0.06295699666666667,0.060760151000000005,0.06021874272727272,0.05854972555555555,0.06863740444444442,0.07164290444444445,0.014389639999999997,0.04636559666666666,0.03609237555555554,0.07998699,0.027629474999999997,0.08286986,0.04525229777777778,0.07267869444444444,0.04209811428571427,0.07173278777777777,0.012354039999999991,0.04625172111111111,0.022981758888888888,0.09459124444444443,0.028905794444444435,0.08534723666666667,0.04974897555555555,0.0758305711111111,0.05092342312499999,0.08402827666666665,0.032436905999999995,0.07312242777777778,0.041427966999999996,0.07802814666666665,0.05096801799999999,0.08559035222222221,0.05758132111111111,0.06119897666666666,0.0704326418181818,0.09846378555555554,0.05341266444444444,0.07821010555555555,0.06408484090909089,0.09520885222222222,0.08985629,0.08347354222222222,0.08694275777777777,0.1054810511111111,0.0902301136363636,0.08237207444444444,0.08258636111111112,0.10866714333333334,0.0888174022222222,0.11334751333333332,0.09361983444444444,0.1175891122222222,0.09262219333333332,0.12297470111111108,0.11853136222222221,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
o2-07_gr_e08,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12645682888888887,0.1444031811111111,0.15,0.15,0.15,0.15,0.13882267666666664,0.11922530555555556,0.12940915777777778,0.15,0.07194525200000002,0.08565831166666667,0.092054115,0.0978079575,0.11139897111111112,0.10396503090909093,0.11438527000000002,0.09590588272727274,0.10327012111111113,0.11388936111111111,0.08929952666666667,0.04512427333333334,0.07466376666666667,0.05596622866666667,0.056070912727272756,0.06536236583333337,0.08354439111111113,0.06473938428571431,0.0857266588888889,0.06498355083333333,0.04570505555555557,0.012555777777777784,0.0609971388888889,0.020236436363636378,0.09432947555555556,0.02903074000000001,0.06979540333333335,0.03179428222222224,0.06030663222222224,0.040560328125,0.11800359555555556,0.01335121000000002,0.06257042777777778,0.021229177000000023,0.08069888777777778,0.028115912222222237,0.08334703333333333,0.031511628000000014,0.09861614,0.042862001875000014,0.11747901888888888,0.042754401538461544,0.08247818222222222,0.04944316000000002,0.07059160444444444,0.05366397000000001,0.06868749333333335,0.05879283666666668,0.08934607555555557,0.06599108888888891,0.09320938333333334,0.07880462846153848,0.09694770222222221,0.08347216700000003,0.10815912555555555,0.08571074636363638,0.11535678,0.08742254299999999,0.1149046577777778,0.09056289600000003,0.14410015777777777,0.1281783311111111,0.13442694666666666,0.11878727000000001,0.13467676333333334,0.12005379555555555,0.13026797666666667,0.11000163222222224,0.12035069222222224,0.12681834888888888,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
o2-07_gr_e09,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.1432938188888889,0.14334813777777777,0.1360253388888889,0.15,0.09849697888888889,0.10316876777777778,0.11524615444444446,0.11163761200000002,0.1287948577777778,0.12132489124999998,0.11863342222222222,0.11102383999999998,0.10457104333333331,0.11001034333333336,0.1304100111111111,0.05238768090909091,0.06043634187500001,0.09882875777777778,0.08853456222222222,0.059054389999999984,0.07066691333333336,0.07127262615384616,0.0964543411111111,0.06644691863636364,0.11667669666666668,0.04191934333333333,0.04797252333333332,0.021646762222222227,0.06578407,0.042130078888888894,0.07103976222222223,0.04810242111111112,0.07532606777777778,0.047227924736842106,0.13344543666666667,0.08707345000000001,0.03200099555555555,0.021587221111111127,0.053771132222222226,0.031677946666666665,0.06206060555555556,0.06572110111111111,0.08058120111111111,0.05532374590909091,0.15,0.10091557444444445,0.07399432666666667,0.04360433181818182,0.08182226666666666,0.05371795636363636,0.08729046777777777,0.06386481727272728,0.0764082911111111,0.07401414368421054,0.15,0.09305005555555555,0.06523641200000001,0.0792511177777778,0.08269818777777779,0.08641964666666667,0.09698274000000001,0.09944657222222225,0.1090058911111111,0.09261121555555557,0.15,0.12166774333333333,0.11530039777777779,0.10481034555555557,0.11842292666666669,0.11291853111111111,0.10961815666666667,0.12096901888888888,0.12730940222222223,0.10645997222222223,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
o2-10_gr_e10,B,1,0.11080124999999999,0.11037266714285714,0.09171232142857143,0.11099512999999998,0.11144410714285713,0.12,0.12,0.12,0.12,0.12,0.05170697285714287,0.07713543142857142,0.059038865714285724,0.07358174857142859,0.08510756857142858,0.07096194428571428,0.08909595857142859,0.07709049142857143,0.08775162000000002,0.10818718714285715,0.034359825000000004,0.07001196142857144,0.03663732625,0.054876984285714296,0.05894409428571429,0.05387353571428572,0.08606219714285714,0.07033653428571429,0.08898901857142857,0.07655192857142858,0.06225144142857143,0.062416870000000006,0.036567054285714294,0.05503581000000001,0.045019730000000015,0.03660416714285714,0.04089895142857145,0.046502864285714283,0.06920050285714287,0.05203304125,0.020427084285714287,0.07170547857142859,0.028207048571428577,0.05988579571428571,0.07569233428571429,0.03591629142857144,0.06510816285714287,0.028300206250000008,0.06831947000000001,0.04068905153846154,0.009600256250000001,0.05949570857142857,0.015613705000000012,0.06113890285714286,0.03319689142857144,0.06263448571428572,0.06490157714285714,0.024493555000000007,0.06601024285714287,0.03692623000000001,0.026298868571428578,0.06665568714285715,0.03183774571428572,0.07017246857142857,0.035030076250000014,0.06382618571428572,0.0857359,0.04156588500000002,0.07560120428571428,0.05896892399999999,0.05260181000000002,0.06489369714285716,0.048457262500000015,0.06055146857142857,0.056044530000000016,0.06909397714285714,0.08568895857142857,0.060868793750000004,0.07873495285714285,0.09650405,0.06777866428571429,0.08534186142857143,0.06489414500000001,0.07621390000000001,0.08475433857142857,0.07575295000000004,0.09117061857142857,0.08261681333333332,0.09356440142857145,0.12,0.10461135857142856,0.11259116428571428,0.12,0.10712087571428572,0.10836445000000001,0.12,0.11515361857142858,0.12,0.12,0.12
