File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16
o2_gr_e03,C,2,0.00783950569283951,0.004271513402574367,0.008857880606400005,1,0.0013226486677314828,0.001556747073293828,0.0036181863307845,0.032166654142777786,0.002553926915555558,0.003475385497283952,0.0028494794105555564,0.004962298031600002,1,0.1279897457066667,0.014066917746941021,0.009789806868765436
o2_gr_e04,B,1,1,1,1,1,0.0016198549837252883,0.0032106954924554193,0.004484668649216003,0.0029155973777000026,0.0018252258248668519,0.0050695686190625035,0.0065512480698000026,0.0036444249345290863,1,1,1,1
o2_gr_e05,B,1,1,1,1,1,0.0016876891599243834,0.0027673094330864178,0.004809996036748581,0.004670686466324786,0.0015132469034847952,0.0027392666439669433,0.009828064486153842,0.006471094273437502,0.013796649193351803,1,1,1
o2_gr_e06,B,1,1,1,1,1,0.0013919148658333345,0.0030427044223818537,0.0042328067507438035,0.0029476119563520017,0.001563933549123265,0.0025338452572222234,0.018004920640000005,0.009796416261955558,0.026078011744793392,1,1,1
o2_gr_e07,B,1,1,1,0.03229402788640001,0.009583333051280276,0.0021017903246611197,0.003750936630864202,0.0028953837649770445,0.0023178180313085882,0.0015069412682622288,0.005132953514008266,0.0046294278074074085,0.0033835670905555584,1,1,0.21307060530000013,0.027131784285511117
o2_gr_e08,B,1,1,1,0.04255186208,0.008345345119181887,0.0014030937153719,0.002676358141563785,0.002486008568204538,0.0019268517675434032,0.0037380392561937714,0.005020524251944445,0.004216261246201185,0.002647252819408285,1,1,0.0756420622048,0.01659138886222222
o2_gr_e09,B,1,1,1,0.2917583519200001,0.008253070492505477,0.0012414959746559963,0.0029067173857851214,0.003600813138115411,0.0019430628228560654,0.0027579553187878766,0.0048935541993195275,0.0058576600680208335,0.002676685499390582,1,1,0.0514364557875,0.01616528344375
o2_gr_e10,C,2,0.0021579666395336087,0.0055574678443458606,0.07468888798000002,1,0.0009403764984444455,0.0018282786628571435,0.0029061348912233446,0.0042984227213961335,0.002201180855844878,0.0056181064800000045,0.007761521965651581,0.003537247722563549,1,1,1,1
o2_gr_e11,C,2,0.0027020771584722225,0.008876856450000003,0.08024671439555556,1,0.0010117340760128163,0.00175103571125,0.0038435567047933883,0.004688686832511109,0.0018391382198347111,0.0039996973821874995,0.006967155790000001,0.0035449455400713434,1,1,1,1
o2_gr_e12,C,2,0.007385850794422478,0.1034756119288889,1,1,0.0014204731568830456,0.0024696712716666663,0.0084594011203805,0.004256418653617024,0.0022497463253125017,0.006702479994,0.006013465240697889,0.00241969907667476,1,1,1,1
o3-01_gr_e01,D,3,0.002155957530245747,0.006536097825072885,0.17743390183750002,1,0.0010195997317925286,0.0037725916571844987,0.7102202128000003,1,0.0008491906817580335,0.002321717947282315,1,1,0.0014308723722222217,0.004108326654777894,1,1
o3-01_gr_e02,D,3,0.0022494876006656814,0.006196419157894736,0.027400998561904772,1,0.000977802309182737,0.0035326671804528963,0.07019175042600002,1,0.0007820200361516038,0.0025132132273278244,1,1,0.001518976309422937,0.005970129307888972,1,1
o3-01_gr_e03,D,3,0.001920756320655569,0.004297807458285277,0.023093373289224957,1,0.0009855031249066373,0.0025099649819807957,0.04550613064355557,1,0.0007941303148688063,0.002570424132440479,1,1,0.0014857718859375027,0.008185181314619887,1,1
o3-02_gr_e01,D,3,0.001471527903969755,0.004045781536333334,1,1,0.0010697043731404965,0.002327769538902621,1,1,0.000759813810275825,0.0022720940051129614,0.06616931919183675,1,0.0013574603696326535,0.0020498067719008275,0.01718600327808,1
o3-02_gr_e02,D,3,0.001794438047980008,0.004549033318525519,1,1,0.0011000027169599997,0.0029140589398668633,1,1,0.0007830591505056514,0.001852905427292387,0.04046758904132232,1,0.0016729517514403292,0.0022437438827751966,0.0071173794362139895,1
o3-02_gr_e03,D,3,0.0011335754666666675,0.009881082046090539,1,1,0.0008628751034857408,0.00253694719704142,1,1,0.0007862130828125009,0.0018346211508073029,0.01659859597366255,1,0.0015358323288629742,0.002335627617298155,0.005156497297038438,1
o3-03_gr_e01,D,3,0.0007968610316239315,0.0038890190908730158,0.023330583663636363,1,0.0011904293086399999,0.00445474838555102,0.023058198918181814,1,0.0007210094512975778,0.0027476181988608044,0.014966536211418684,1,0.0005921797464083175,0.00206316663558076,0.009157947348422495,1
o3-03_gr_e02,D,3,0.0007797332795847743,0.0031592245286555,0.015350870747265625,1,0.0010552402889599985,0.004125742884490741,0.01565499756132812,1,0.0007611599097142849,0.003032166309735349,0.010557073775425332,1,0.0005401592096831609,0.002227423368805555,0.008996319115384616,1
o3-03_gr_e03,D,3,0.0006934979783558782,0.002282730770439112,0.0054690473434265315,1,0.0007349041672967852,0.002975174616435184,0.007831030550637757,1,0.000522853273525376,0.002064519483476685,0.004947964585343427,1,0.0006955337474747464,0.0014831209424590627,0.004223356931474479,1
