File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49
o1_gr_e05,A,0,0.017884157222222193,0.019125668823529382,0.02418965105263155,0.03600451833333331,0.04958868842105262,0.06277556666666666,0.23928053235294117,0.013516147894736815,0.06734714647058822,0.0146540922222222,0.02541177636363634,0.04202066099999996,0.07139795392857141,0.20492288352941176,0.08017955764705881,0.12173668999999998,0.12264983352941175,0.019443697499999968,0.06545867058823528,0.07955802275862069,0.15293096823529412,0.01821735235294114,0.07846495999999997,0.12310843588235292,0.043518178235294094,0.03648854899999997,0.06972636217391301,0.12976689647058823,0.0130815889473684,0.05451124882352939,0.05383491588235292,0.013583219999999976,0.033371341739130415,0.07107919611111108,0.16571747999999997,0.023299927368421024,0.07519034529411762,0.03563619882352938,0.017765859999999974,0.06658792235294116,0.054793106818181794,0.21010347,0.03634145083333331,0.03833175666666663,0.03850868777777775,0.030857038399999967,0.027211608636363616,0.045179677222222187,0.20591092529411764
o1_gr_e06,A,0,0.03085934899999999,0.027550127142857136,0.03295098739130433,0.044760790333333314,0.060497567499999995,0.09704273161290325,0.21598428529411762,0.03437591647058822,0.016627908499999983,0.07408848647058823,0.02893174699999997,0.05226171958333332,0.09598593631578946,0.1912683882352941,0.06898052294117646,0.08048181941176469,0.06865214882352941,0.021491766470588217,0.04512282190476189,0.08659891312499998,0.17904048764705882,0.004514574705882333,0.021141239411764687,0.12321909411764707,0.04290882529411763,0.03547627749999997,0.07804916033333331,0.17635207647058823,0.026929583529411744,0.02443982411764704,0.08080886999999998,0.06660908352941175,0.02391079185185184,0.05800846593749998,0.18791338294117646,0.08576492588235292,0.028935225882352922,0.09897347470588234,0.07108892235294116,0.015829941666666646,0.037271399599999984,0.15740183352941176,0.06414853235294116,0.02430230347826084,0.02865229749999999,0.030617802857142842,0.0214217888235294,0.027824585199999977,0.18842197941176472
o1_gr_e07,A,0,0.09208639411764705,0.012576110588235264,0.055610509999999974,0.07066202588235292,0.06359177529411764,0.08098039052631575,0.20383563470588234,0.10779994411764704,0.012427753888888862,0.027196266086956494,0.04646882149999997,0.06425602349999995,0.08397003772727271,0.16935345705882351,0.09694286647058822,0.1248396464705882,0.025605621578947347,0.04824256294117645,0.07120990421052628,0.09373177117647058,0.19147253,0.024655893529411742,0.12647040941176468,0.02622936349999997,0.05139965052631577,0.07842466,0.10522635954545452,0.25,0.07073776176470586,0.018381042352941156,0.03220082708333331,0.05843973919999998,0.08629186681818181,0.10738300222222218,0.25,0.0863552976470588,0.06183544294117645,0.036379638947368405,0.06600820333333332,0.09275640499999997,0.15218734764705882,0.25,0.020265414166666645,0.028009614782608674,0.04708600411764703,0.0766783713513513,0.10546873558823526,0.16457513411764702,0.25
o1_gr_e08,A,0,0.16456232176470587,0.16546568235294118,0.08456094823529413,0.14302599176470587,0.11753801882352942,0.1339064205882353,0.15259213058823531,0.0778714694117647,0.07977088764705882,0.027051231176470583,0.03167093294117646,0.038693379411764706,0.03473665099999999,0.05880907647058824,0.12148788294117648,0.12150743470588234,0.08179130294117645,0.04797213705882353,0.04469568411764705,0.0465503211111111,0.10445344352941176,0.003908598235294119,0.09315930470588235,0.028524732941176467,0.04093011411764706,0.0417835205882353,0.05814920058823529,0.13427144588235293,0.06758884470588235,0.05457862705882353,0.020569393333333328,0.036492410476190465,0.053827903043478266,0.07009670761904763,0.18030125235294114,0.03153192,0.07328679588235294,0.028327880526315786,0.046857493684210515,0.07797764058823528,0.07998786,0.16532008294117648,0.0284597768,0.03070439740740741,0.04272439973684209,0.06341908805555554,0.08446543030303032,0.09654117911764705,0.23216380823529412
o1_gr_e09,A,0,0.09706077647058822,0.11153803764705882,0.08544018647058822,0.1282592276470588,0.1435580182352941,0.11798498647058822,0.11390039705882353,0.052719524705882335,0.08142497058823528,0.0829874688235294,0.016594886190476173,0.05068642588235292,0.03033156894736841,0.041500937894736835,0.08001938411764704,0.12199944588235292,0.12311754411764705,0.030966939411764687,0.04205528294117645,0.0409337076470588,0.07707583470588232,0.004797579444444428,0.09353924352941174,0.055403193529411754,0.024982855789473665,0.03992310277777776,0.0542793094736842,0.14229323235294114,0.02597715117647057,0.08186043470588233,0.01892799699999998,0.03669960458333332,0.05257842949999999,0.06564897428571427,0.1586034629411765,0.03043880058823528,0.04412643529411763,0.02829355055555554,0.04801204714285714,0.06677086684210524,0.07799785166666667,0.21135564411764707,0.023814425199999992,0.027722495769230752,0.04211297527777777,0.06509579324999999,0.08553998354838707,0.09443462793103444,0.22258166176470587
o1_gr_e10,A,0,0.03024085842105266,0.036730893333333355,0.04240798714285716,0.04569807157894738,0.05886825900000001,0.07921873105263161,0.25,0.02162001550000002,0.03640884294117649,0.0272356763157895,0.03743468368421056,0.06192544160000004,0.08741312055555557,0.25,0.08269482470588238,0.06955402705882355,0.03287746647058826,0.03929573047619049,0.07534785384615386,0.11133012590909094,0.25,0.00538648666666669,0.12377509,0.03224549411764708,0.04423291727272729,0.07968677913043479,0.11218656363636365,0.25,0.05376959941176473,0.08149545352941179,0.01866818454545457,0.03735217347826089,0.06091391240000002,0.08565656666666671,0.25,0.07016803882352943,0.09695599294117647,0.024307919411764727,0.05610440000000002,0.06000366235294119,0.07825961705882356,0.23065337352941176,0.03197840058823532,0.018342369545454568,0.03162775629629633,0.05091666478260873,0.06644346944444446,0.07750768222222224,0.1924014823529412
o1_gr_e11,A,0,0.10104851117647061,0.019029867272727298,0.030333536842105286,0.047027820000000026,0.06968002280000003,0.101232811,0.25,0.058630348235294144,0.016023198000000023,0.025900479444444468,0.042334070909090936,0.07986146600000002,0.12088677529411766,0.25,0.05808098294117649,0.08342839352941178,0.04903344588235296,0.049320409047619064,0.10230566944444447,0.2159655911764706,0.25,0.006112218823529434,0.023970197058823552,0.021347366470588255,0.06127555848484851,0.12306745965517243,0.20564400411764705,0.25,0.029356835882352963,0.015537715789473707,0.026653241000000022,0.06103876969696974,0.1076558865625,0.18847606647058823,0.25,0.04426239058823531,0.03291182941176472,0.03612928157894738,0.06658770200000003,0.10071496315789472,0.17561556235294118,0.25,0.023059336470588252,0.026684742800000025,0.04892246864864868,0.07612302000000001,0.1020471079166667,0.13661609764705882,0.25
o1_gr_e12,A,0,0.04709307588235295,0.07037920705882353,0.02923288352941178,0.031173184800000003,0.06541915538461537,0.15380354999999998,0.25,0.017060723636363642,0.08141906176470588,0.028220881764705892,0.030733931666666686,0.068290920625,0.10799581789473688,0.25,0.026932445294117653,0.12292162882352942,0.08368286705882354,0.03164144777777779,0.07013782173913045,0.11645664882352941,0.25,0.005396661818181833,0.09392918529411765,0.08362242882352942,0.03202535444444445,0.06758010833333336,0.10559717399999999,0.25,0.014970688888888898,0.08214060705882353,0.015329045882352944,0.03103420304347827,0.06137717038461539,0.09065224518518519,0.23316653647058824,0.06217600941176471,0.057223194705882365,0.03505361529411765,0.04444811647058825,0.0490630840909091,0.07126508750000002,0.18286179647058826,0.027906177272727282,0.024982322857142875,0.032100357200000006,0.04527718714285715,0.053588115217391305,0.06498699684210528,0.13653940999999997
o2-01_gr_e01,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.01844665724137933,0.04243803136363638,0.025495012727272746,0.02827976826086959,0.043938433636363655,0.11425082272727276,0.17099904272727276,0.11496848111111112,0.2479871172727273,0.28,0.28,0.28,0.28,0.28,0.26320759909090913,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2-01_gr_e02,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.017649934074074065,0.03029243863636363,0.02495785260869565,0.027998693636363637,0.08906886590909091,0.10443695681818181,0.17103621545454548,0.08514116411764706,0.1283249094230769,0.15149513085714286,0.25493500227272725,0.28,0.28,0.28,0.15192892,0.2553807281818182,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2-01_gr_e03,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.020948809565217386,0.020947861153846153,0.09220685863636363,0.029209436799999988,0.1461803913636364,0.11418242727272726,0.2146577113636364,0.12012627363636362,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2-04_gr_e04,D,3,0.28,0.22041602850000003,0.08268440999999999,0.13514518057142852,0.2468032645,0.28,0.28,0.155818244,0.07546187,0.06534978875,0.1347270933333333,0.25291063,0.28,0.28,0.056638217500000004,0.05990727555555554,0.05075459515151514,0.13353605903846155,0.24794638600000002,0.28,0.28,0.020336369999999986,0.015137168148148137,0.0423897472413793,0.1328990509433962,0.28,0.28,0.28,0.028522411612903212,0.02922910749999998,0.036354414347826075,0.12468923555555557,0.28,0.28,0.28,0.0633363868,0.0537449045,0.04486342714285713,0.12014755423076923,0.28,0.28,0.28,0.2588544440000001,0.1824264015,0.0886837415,0.10174522285714283,0.28,0.28,0.28
o2-04_gr_e05,D,3,0.28,0.24998159350000004,0.12262424799999998,0.12329821272727272,0.208640515,0.28,0.28,0.15932598950000001,0.09572859099999999,0.0812493675,0.11418625904761906,0.18555667799999995,0.28,0.28,0.10160636799999997,0.05833925565217389,0.05310213230769229,0.10797782859999998,0.18466286249999997,0.28,0.28,0.048126298999999984,0.018650821304347805,0.03662233346153844,0.11187059326530609,0.21621882499999998,0.28,0.28,0.083480639,0.03139790999999997,0.04369060304347824,0.11367418862745098,0.23196427700000002,0.28,0.28,0.04617389296296294,0.057224453499999973,0.06281222199999999,0.10993944717948716,0.23768246899999998,0.28,0.28,0.159666225,0.12225081599999998,0.10659313149999998,0.1018902427027027,0.24672459800000004,0.28,0.28
o2-04_gr_e06,D,3,0.28,0.24846796200000004,0.1443562135,0.12015596846153845,0.21195859050000002,0.28,0.28,0.1650993745,0.08928878499999998,0.07339407099999999,0.11242552850000001,0.17488380200000003,0.28,0.28,0.09768004549999999,0.05587231349999998,0.049330060499999995,0.10128873918367347,0.17315618416666667,0.28,0.28,0.0338905525,0.01801560879999999,0.033882638181818164,0.10037285749999998,0.186238402,0.28,0.28,0.02627218304347825,0.03517014366666666,0.05401379099999999,0.10230554309523805,0.186082244,0.28,0.28,0.06301344239999998,0.06804541545454547,0.063844,0.10309996375,0.18927889050000002,0.28,0.28,0.24970800100000004,0.189486301,0.08833275399999999,0.09809970527777777,0.15892076999999996,0.28,0.28
o2-07_gr_e07,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.08959252375,0.09771320874999997,0.112846825625,0.10887322062499998,0.112818754375,0.10313119136363635,0.14573044875,0.04062111944444444,0.047993136666666665,0.051215506363636365,0.05865174399999999,0.060018738181818174,0.0550611705882353,0.056330113,0.025202766874999998,0.03791638,0.026743513125,0.055103020625,0.05046398999999999,0.05432188437499999,0.04349425103448275,0.04430976499999999,0.033619915624999996,0.039953301875,0.057920625624999986,0.05865788687499999,0.053872328124999994,0.06835094879999996,0.06479048647058822,0.064711814375,0.07008847624999998,0.080435234375,0.093815913125,0.08563721999999997,0.09370430555555555,0.136833916875,0.14145229312500002,0.133439343125,0.142357906875,0.13223706999999998,0.140027749375,0.144690061875
o2-07_gr_e08,B,1,0.15,0.15,0.15,0.15,0.15,0.148071959375,0.15,0.08246612105263158,0.10462231250000001,0.115335575,0.12273152875000001,0.11046467625000003,0.10376018217391308,0.123361063125,0.040382045000000005,0.04913593700000001,0.05592242760000001,0.05785737952380954,0.0649096923809524,0.062238852380952385,0.06100600368421054,0.02609551250000001,0.029484296875000014,0.025685710625000018,0.05510209437500001,0.02651456294117649,0.029621906470588252,0.03870678173913045,0.077141906875,0.045407519444444454,0.04620413631578949,0.05145302055555557,0.05510898086956523,0.05804574150000001,0.06247844800000002,0.08237663562500003,0.093610850625,0.09338792750000001,0.09808381687499998,0.09674297611111113,0.09516463823529411,0.10150715687500003,0.15,0.15,0.15,0.15,0.14484183687500002,0.144724806875,0.147453904375
o2-07_gr_e09,B,1,0.15,0.15,0.15,0.15,0.15,0.149298911875,0.15,0.108453131875,0.129558915,0.126913893125,0.13488988562499998,0.1235792288235294,0.11794286105263153,0.12349462812499999,0.12270027375,0.0546307091304348,0.06137161818181818,0.061810843125,0.06560351136363636,0.06810248869565219,0.0645777056666667,0.094736261875,0.012244616249999996,0.017730221250000008,0.041698065,0.03147247588235295,0.06724421375,0.04879022066666668,0.15,0.05175338812500001,0.042032055263157904,0.05107644722222222,0.05693949666666668,0.06623914823529413,0.07081203666666666,0.15,0.07267527444444444,0.08738402937500002,0.08326874470588237,0.08901329124999999,0.10351701812500003,0.09582376653846153,0.15,0.142626094375,0.13692678812499998,0.139975465,0.140566374375,0.146923909375,0.15
o2-10_gr_e10,B,1,0.09283915333333333,0.08610745333333332,0.08827287833333335,0.10548242166666667,0.10695445916666668,0.11229589666666666,0.112818565,0.03872344166666667,0.04780771500000001,0.05228617083333334,0.05419815,0.06630292083333336,0.06667123666666665,0.08444204416666667,0.05259339500000001,0.021831175000000008,0.027182755714285724,0.04825119416666668,0.03728071642857145,0.04719547083333334,0.04870209294117648,0.006122460714285718,0.03878914500000001,0.02305090583333334,0.06029607166666667,0.05370167916666666,0.02380924750000001,0.03583211222222223,0.04185263916666667,0.04428545250000001,0.03135508076923078,0.050531990000000006,0.05638139833333335,0.05277210250000001,0.052495734999999995,0.05969675500000001,0.05076491,0.058108115,0.06299271923076925,0.06466070076923075,0.07605204666666666,0.08215171583333333,0.08758782166666666,0.10275603916666669,0.09638102916666665,0.10594292583333335,0.09557671416666667,0.10670060333333332,0.12
o2-10_gr_e11,A,0,0.09108254916666668,0.044131065,0.019100686153846157,0.0384572553846154,0.05699010466666667,0.06868906833333337,0.12,0.09089553166666668,0.03628643833333333,0.025255942500000007,0.04684413076923078,0.07141226333333335,0.10587775416666666,0.12,0.0819123625,0.009536016666666675,0.02473342625000001,0.04745063555555556,0.07034269214285715,0.10408714583333334,0.12,0.032679300833333334,0.03784595,0.02685776615384616,0.05107372785714286,0.07560636692307693,0.11127999583333333,0.12,0.06444697333333334,0.013859902500000012,0.032806740666666674,0.05585834000000001,0.08066621750000001,0.11170348083333333,0.12,0.03832573000000001,0.044543955,0.03748305307692308,0.060560257142857156,0.08959028583333335,0.10948607916666668,0.12,0.041948335,0.02621617250000001,0.044120733333333335,0.063235546,0.07923622250000001,0.09983282083333334,0.12
o2-10_gr_e12,B,1,0.07649306333333332,0.07996521083333331,0.09545100666666666,0.10306974416666666,0.10523238333333333,0.11074189416666667,0.12,0.032307982666666644,0.037864573076923064,0.04857362499999999,0.0588231014285714,0.06838148923076923,0.07507978357142854,0.12,0.014162122499999982,0.01846186692307691,0.026485629230769213,0.03493379384615383,0.04241806999999999,0.04166754199999998,0.07161728749999999,0.0036205041666666493,0.03739068749999999,0.029978792499999986,0.034658479999999985,0.03704816666666665,0.046528794166666644,0.03284520933333332,0.015653704166666647,0.04411883999999999,0.025844647499999984,0.03247263307692306,0.05654153666666665,0.04433997583333332,0.08590086916666666,0.027966170833333314,0.05482593916666665,0.04167744083333332,0.06273266916666666,0.06716003166666663,0.061876747857142846,0.09085068749999999,0.03995729333333332,0.06919003916666666,0.07420933416666665,0.09029616583333332,0.09753742416666665,0.09732932499999998,0.11299248666666666
o2_gr_e01,C,2,0.28,0.28,0.25543078625000004,0.196692255,0.28,0.28,0.28,0.11246760374999996,0.08669403799999997,0.07105806045454544,0.10476727312499999,0.17510604647058822,0.28,0.28,0.04568138472222219,0.04563006230769228,0.04055422499999997,0.08291212102040812,0.13778569588235293,0.18927184187499999,0.28,0.009374103333333302,0.012627446842105238,0.022915559473684188,0.049852158181818144,0.08451749657894735,0.11052976888888891,0.191676028125,0.27028191875,0.148894551875,0.08452551187499999,0.07104970299999998,0.06378717193548383,0.07283225874999999,0.09537540239999996,0.28,0.28,0.229701321875,0.12339806437499999,0.10730595923076922,0.09820938565217392,0.09350589222222219,0.28,0.28,0.28,0.28,0.28,0.220575468125,0.17741671375
o2_gr_e02,C,2,0.25070733,0.14941111750000002,0.19189313312500003,0.21931387125000001,0.18773398812500003,0.262104648125,0.28,0.12600574,0.0355704488888889,0.036927650588235314,0.03158901111111112,0.07952124283018869,0.14644107500000003,0.28,0.10037741875,0.02078629250000001,0.023555545294117658,0.04290184645161291,0.09105981805555556,0.12631706950000005,0.28,0.010748704375000011,0.014572416111111118,0.02351621631578948,0.05441558970588237,0.08853115521739133,0.11233881173913046,0.22148451562500004,0.263925095,0.17095724562500003,0.10255451500000001,0.09277082500000002,0.07420382208333334,0.10030197347826085,0.16911884500000002,0.28,0.28,0.24214961375000002,0.18002127687500002,0.130559708125,0.10945402720000001,0.12715256062500002,0.28,0.28,0.28,0.28,0.24688028125000003,0.17019660187500002,0.26130348375
o2_gr_e03,C,2,0.28,0.28,0.22719882687500004,0.15158294937500003,0.28,0.28,0.28,0.07152187086956524,0.07243876428571429,0.05758077708333335,0.1015500097777778,0.1559952928571429,0.2721967275,0.28,0.03364924192307695,0.03908143481481484,0.03709707260869568,0.08704426688888892,0.13487024320000002,0.18123622625000002,0.28,0.010989365789473703,0.019645228421052655,0.033043021428571455,0.06610889382352943,0.10004886206896553,0.11948763666666673,0.232546198125,0.28,0.16988767875000002,0.0978413773684211,0.10044109750000003,0.0808730366666667,0.09468604222222224,0.11361555812500004,0.28,0.28,0.22711273687500005,0.16235070312500005,0.13051082130434782,0.12229929518518522,0.11676135315789475,0.28,0.28,0.28,0.28,0.272023430625,0.22240366687500002,0.26250102687500004
o2_gr_e04,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.23051481875000004,0.11065215250000003,0.12972897562500002,0.15485152062500002,0.23693260875000005,0.20419726375000002,0.13411172812500002,0.010752960000000015,0.017298213157894756,0.025870251500000017,0.029076078000000016,0.05161067312500002,0.06738105125000002,0.05279917826086957,0.14387404687500002,0.28,0.26522115687500003,0.28,0.28,0.208239154375,0.12619587317073175,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e05,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.24683202437500001,0.1405458825,0.23345054500000004,0.204248009375,0.22131425875000002,0.23686181437500003,0.11977349937499997,0.009148255555555533,0.014571682272727244,0.02805775119999998,0.03304026499999997,0.08703800062499999,0.05433973588235291,0.07600940024999998,0.04810334999999998,0.06365672346938775,0.09661624857142855,0.24234117375000003,0.28,0.216379378125,0.14628181125,0.08770231863636362,0.11275146124999998,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
