File,Depth mean,Depth Median
checkered_me_d_1,0.015192356574074112,0.014547877267441904,0.016587816044776167,0.01766919755725195
checkered_me_d_2,0.030966664333333373,0.03320488808035719,0.041972465714285756,0.04540808037878792
checkered_me_d_22,0.0309356378899083,0.030142653174061475,0.0406510415686275,0.04638679262987017
checkered_me_r_1,0.015447411068702337,0.015163821948051992,0.01583506671052636,0.017028154031413657
checkered_me_r_2,0.030800589362745143,0.03357180922222226,0.035466187803738364,0.03854262680000004
checkered_me_v_1,0.014908383214285755,0.015430808767772553,0.015329556285714328,0.015597658739130481
checkered_me_v_2,0.038310580740740785,0.04044528657407412,0.050644616941747614,0.05698133353159856
checkered_se_d_1,0.014746593064516176,0.01687858125628145,0.016877696804733774,0.019740096181102406
checkered_se_d_2,0.030421203110047895,0.032483658718861254,0.040856267674418655,0.04876503975088972
checkered_se_r_1,0.014659145227272772,0.014604985925925969,0.01676590632530125,0.01920129437209307
checkered_se_r_2,0.03256833522842644,0.03011457846511632,0.03215455117647063,0.03400419449152547
checkered_se_v_1,0.014747488985507293,0.015194931393034876,0.015443707500000039,0.01729775792270536
checkered_se_v_2,0.04386517470833338,0.052851107214076286,0.04397267292079213,0.056118891917808264
pillowc_me_d_1,0.011923407587939744,0.010467125670731757,0.021611275288135643,0.015830556082949355
pillowc_me_d_2,0.02225907668656721,0.02496889354430384,0.036891695510835966,0.03325417833992099
pillowc_me_r_1,0.010096752613636411,0.011991875098814277,0.015691363137254943,0.017949608543689367
pillowc_me_r_2,0.024972183717472164,0.023212716645161335,0.031932786058631965,0.03261125593442628
pillowc_me_v_1,0.01820548425531919,0.031162540948616643,0.037207516821192096,0.054143679108280295
pillowc_me_v_2,0.023123107168141636,0.043799960807860305,0.04426684637426905,0.04910256854625555
pillowc_se_d_1,0.017836974724770686,0.0246190489545455,0.0296806391139241,0.03831072258333338
pillowc_se_d_2,0.029115030606060653,0.037762097945205526,0.031257812627451025,0.03983820813333338
pillowc_se_r_1,0.012630361084905707,0.015429990433070914,0.025151840259740307,0.024892037193675935
pillowc_se_v_1,0.035167444572864366,0.03549141986710968,0.08616009941176475,0.04431368863636368
pillowc_se_v_2,0.026623492919463133,0.04887149708994713,0.0404589142592593,0.04851316145748992
towel_me_d_1,0.036142410350194595,0.03504644240740745,0.04095632194244609,0.03809490195845702
towel_me_d_2,0.06507601162939301,0.06809646853479857,0.0979634045604396,0.0758573635555556
towel_me_r_1,0.03937401717241384,0.0369651957664234,0.040093455508771976,0.03563172540540545
towel_me_r_2,0.08880743198979596,0.0853490209405941,0.09914457760233923,0.09250106433526016
towel_me_v_1,0.03952501594155849,0.03519673275985667,0.03761341413533839,0.03592867232727277
towel_me_v_2,0.07337331258566983,0.06588731952702707,0.09802809340659345,0.07705376893939399
towel_se_d_1,0.035077462484848526,0.03644364157377054,0.04059368466666671,0.035112643935860104
towel_se_d_2,0.07275439390070927,0.059623595239726074,0.061036697676056385,0.0661136981469649
towel_se_d_22,0.08491915693779908,0.06343850059006216,0.10134362126436786,0.07625832979338848
towel_se_r_1,0.037415249901639386,0.040113356486486534,0.04052491759398501,0.04331776420138893
towel_se_r_2,0.060589427921147,0.0603969051290323,0.06866342411602214,0.06690042256857859
towel_se_v_1,0.03478839549253736,0.04428967313993178,0.04196060296428576,0.04713047839357434
towel_se_v_2,0.06508681546623798,0.06200811245614039,0.09436441285046733,0.08597522304347831
