Success_rates
0.0
66.66666666666666
63.63636363636363
0.0
41.11111111111111
100.0
26.666666666666668
72.72727272727273
0.0
53.333333333333336
100.0
33.33333333333333
0.0
0.0
47.77777777777778
0.0
11.11111111111111
0.0
0.0
5.555555555555555
100.0
15.555555555555555
0.0
0.0
38.88888888888889
96.42857142857143
68.88888888888889
9.090909090909092
0.0
65.55555555555556
42.857142857142854
13.333333333333334
0.0
0.0
20.0
53.57142857142857
62.22222222222222
0.0
0.0
47.77777777777778
46.42857142857143
13.333333333333334
0.0
0.0
21.11111111111111
