File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64
o2-04_gr_e04,D,3,0.28,0.25674279000000005,0.1379251505882353,0.10393454551724138,0.1630334890909091,0.28,0.28,0.28,0.2127457294117647,0.07990047888888889,0.06753161529411764,0.09683048074074074,0.1676059982142857,0.28,0.28,0.28,0.09596406882352941,0.06873994666666665,0.05412509176470587,0.08676630153846152,0.16379777818181812,0.28,0.28,0.28,0.028858767647058813,0.024874291764705875,0.0344479,0.08697119074999998,0.17059113952380955,0.28,0.28,0.28,0.041499341176470576,0.012002428499999992,0.02485948117647057,0.08794250272727268,0.1698306195238095,0.28,0.28,0.28,0.0415494419047619,0.03841844625000001,0.03345086058823529,0.0855962459090909,0.16947782,0.28,0.28,0.28,0.09283286235294118,0.06046862470588234,0.06453181529411764,0.08017151485714284,0.19027364882352937,0.28,0.28,0.28,0.28,0.22934736352941182,0.17484437882352943,0.062162055555555554,0.19935571882352943,0.28,0.28,0.28
o2-04_gr_e05,D,3,0.28,0.28,0.22157199470588235,0.09614472181818177,0.15516992354838705,0.27465459941176473,0.28,0.28,0.23288809705882355,0.10111347588235294,0.09817341882352941,0.08427115034482757,0.14851762656249998,0.2639922023529412,0.28,0.28,0.12307761470588234,0.06681815588235292,0.11148904411764705,0.07472896047619046,0.14922783749999996,0.27488275941176477,0.28,0.28,0.13744345705882355,0.07208140764705881,0.03772915545454544,0.07184935999999997,0.1534849216666667,0.28,0.28,0.28,0.13511496235294118,0.013556226111111094,0.02964972047619046,0.07121633870967738,0.15504027361111108,0.28,0.28,0.28,0.09947482470588236,0.03479818076923074,0.07388659647058822,0.07103561031249997,0.15283583342105259,0.28,0.28,0.28,0.051046331052631545,0.05924126421052629,0.09062659999999997,0.07096814047619047,0.1458411846428571,0.28,0.28,0.28,0.20262510235294118,0.15623849352941177,0.19541104647058824,0.07952012941176467,0.1235528858333333,0.28,0.28,0.28
o2-04_gr_e06,D,3,0.28,0.28,0.2058626605882353,0.09097677555555556,0.15550998041666664,0.2745057805882353,0.28,0.28,0.23120840235294118,0.09425572705882351,0.12819059470588234,0.08341894785714284,0.15071728848484844,0.25852111823529417,0.28,0.28,0.1173232676470588,0.07468574588235294,0.10872997823529411,0.07193214952380951,0.14937799479999997,0.2638392976470588,0.28,0.28,0.13677663764705883,0.07067913764705883,0.034666067368421045,0.06317376137931034,0.14295817594594593,0.2639493629411765,0.28,0.28,0.11881598411764707,0.013774245789473671,0.027230555294117633,0.05994353103448275,0.14141045526315787,0.2528487694117647,0.28,0.28,0.03620664666666666,0.04361485655172411,0.04946849999999999,0.06401364346153846,0.1430239264102564,0.26381512,0.28,0.28,0.12040735764705882,0.0737790415,0.13230404470588233,0.07009339999999999,0.1328918151282051,0.26880672411764706,0.28,0.28,0.28,0.24459493882352945,0.17346550705882352,0.09218066705882351,0.13167363116279068,0.26347689470588237,0.28,0.28
o2-07_gr_e07,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.09487361785714288,0.11013920333333332,0.11749097777777778,0.11093090400000001,0.11568564222222226,0.11299197818181818,0.10804767200000001,0.15,0.05891887357142857,0.06664784142857141,0.06731565777777779,0.07591143538461538,0.07868387842105261,0.07588420294117647,0.07401818687499999,0.09269845777777776,0.013115392999999993,0.018056767272727273,0.024208468749999993,0.02779611916666667,0.03059951857142857,0.03582278416666667,0.0368040075,0.04342292894736841,0.025747956666666662,0.017443324166666652,0.021472921538461538,0.027123803636363627,0.03151900583333333,0.03765781,0.04104257583333333,0.05213206947368419,0.0740794211111111,0.041409444999999996,0.04743485615384614,0.05211765857142857,0.05902259846153847,0.06296717714285714,0.06715570083333333,0.07942341111111106,0.06895201916666666,0.06901733214285714,0.072681538,0.07955137166666665,0.08330643333333332,0.08812317153846153,0.09133106166666664,0.10003817333333333,0.15,0.15,0.14268583555555556,0.15,0.14377079888888888,0.14377079888888888,0.15,0.15
o2-07_gr_e08,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.08990210090909091,0.11692283666666665,0.1259183911111111,0.13032074444444444,0.12944631111111113,0.11294115833333333,0.1075816884615385,0.1225049877777778,0.054652086875,0.07057328352941178,0.06984624666666667,0.07691987500000001,0.08342893625000002,0.07948332875000003,0.07684677823529412,0.07624006666666668,0.01679070400000001,0.019022694615384625,0.025274415000000012,0.029074176363636385,0.033426360000000016,0.036053929285714305,0.036668025333333354,0.04356352700000001,0.015033741111111122,0.020299922307692325,0.02146865444444447,0.029429140000000017,0.03135211000000001,0.03277770833333335,0.036543155000000015,0.04657867727272729,0.05914495428571429,0.05913376071428572,0.062380298333333355,0.06080295818181818,0.0671101,0.06938473250000002,0.07062681933333334,0.07464391588235296,0.0918130066666667,0.09347819,0.09778722000000002,0.09757284750000002,0.10070754200000001,0.10182784333333333,0.10119053583333336,0.10342600833333337,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
o2-07_gr_e09,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12063426666666666,0.13859463444444445,0.13957389888888888,0.14793880555555555,0.13687660000000001,0.12833928,0.12365437846153841,0.1314040111111111,0.07388600818181822,0.06400725625,0.09017509952380953,0.13085605222222224,0.09633951928571428,0.09182641000000002,0.08166354647058824,0.07998514772727275,0.11667669666666668,0.018231189333333328,0.02596777928571429,0.030076019166666676,0.03510131750000001,0.03673062615384616,0.04087289583333334,0.04861978407407409,0.13344543666666667,0.016188660000000004,0.024445271666666685,0.026753113333333342,0.035039862857142855,0.04230225583333334,0.04746283307692307,0.05762368703703705,0.15,0.047289878571428585,0.053061389999999986,0.0598684375,0.06336322999999999,0.07079278769230772,0.07328973416666666,0.08096690961538461,0.15,0.08042454714285711,0.08347052916666668,0.08899233400000002,0.09229963000000001,0.09473117833333333,0.09483332083333336,0.0987535111764706,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
o2-10_gr_e10,B,1,0.0909401211111111,0.08971168222222221,0.07671570666666667,0.10025433888888889,0.10769467777777778,0.10864557444444445,0.11006920444444444,0.12000000000000001,0.07031873555555555,0.05059870444444445,0.04817699000000001,0.07549770555555556,0.06709190111111113,0.06465542000000002,0.07650521444444443,0.09054691000000001,0.02925087222222223,0.028312863333333344,0.032212871000000004,0.05728276333333334,0.04439433444444445,0.048290426666666685,0.054058062000000004,0.05747372799999999,0.017800785555555563,0.024748366666666674,0.02737666555555556,0.05281767222222223,0.034719116666666675,0.028297574545454562,0.03133859800000001,0.04121914733333334,0.012168619000000002,0.015564388888888904,0.018309861000000004,0.03211135222222223,0.06543857777777778,0.02590138000000001,0.02713240300000001,0.03861215666666667,0.040897785555555566,0.03440162500000001,0.038536891000000004,0.04302321636363638,0.06482164555555554,0.04863371777777779,0.04863832222222223,0.06161607999999998,0.05262495111111112,0.05450927444444444,0.061405633636363637,0.07125716,0.0716335955555556,0.072326947,0.07622781999999999,0.10331724,0.10189498666666667,0.09663434444444445,0.09943959666666667,0.10101360333333334,0.11578986888888888,0.10100795111111112,0.11326028555555556,0.12000000000000001
o2-10_gr_e11,A,0,0.09437176888888889,0.030201875555555553,0.015000023333333341,0.029323039090909095,0.046962813846153854,0.06208698071428572,0.09176504333333335,0.12000000000000001,0.09416355222222222,0.031089634444444444,0.019489594615384624,0.03805299111111113,0.05650790666666667,0.07292398444444444,0.11048895333333335,0.12000000000000001,0.09445956888888889,0.06991768222222222,0.030772930000000014,0.06493381777777778,0.057296651111111124,0.08097122555555557,0.11569902222222221,0.12000000000000001,0.04235886333333333,0.04582784333333333,0.01981577583333334,0.040027540000000014,0.058148903333333335,0.07798915999999999,0.12000000000000001,0.12000000000000001,0.031128390000000006,0.01081306000000001,0.022691508000000006,0.041961889166666676,0.06493878916666666,0.08280093000000001,0.12000000000000001,0.12000000000000001,0.04637140777777779,0.013119053000000014,0.02802796363636364,0.045153181818181835,0.06639104583333334,0.08354239222222223,0.12000000000000001,0.12000000000000001,0.03633704666666668,0.04221165666666667,0.03370731000000001,0.05136299300000001,0.06958005100000003,0.08369045111111113,0.11668892222222221,0.12000000000000001,0.05047267555555556,0.023713176000000013,0.036598267000000004,0.05550120416666666,0.07576939555555556,0.08374040444444444,0.10736216777777778,0.12000000000000001
o2-10_gr_e12,B,1,0.09549006777777776,0.0728274911111111,0.09166311888888888,0.08918189444444444,0.09909699666666666,0.10629262777777776,0.11607699444444444,0.12000000000000001,0.03437343909090907,0.038509549090909076,0.04639445545454544,0.057356437777777755,0.07103115888888889,0.07341749899999998,0.0838963433333333,0.12000000000000001,0.018173128888888872,0.034918937777777756,0.030530464545454526,0.03941736799999999,0.05387423666666666,0.05212261999999999,0.0556928925,0.09502200888888887,0.005285876666666646,0.02222306555555555,0.024721835555555554,0.01779235699999999,0.05589506666666666,0.037141089999999995,0.027520767999999984,0.03225510416666665,0.007396537777777755,0.022457823333333318,0.014354430909090892,0.021105662999999986,0.06663235777777776,0.024700639999999986,0.026061255999999984,0.04366616888888888,0.04195898444444443,0.0321448911111111,0.028114569999999974,0.03657374399999999,0.07580943666666666,0.0445401811111111,0.045295442999999984,0.07883249777777777,0.0312503822222222,0.03388226666666665,0.041216094444444434,0.05083324777777777,0.07086132666666667,0.0632378622222222,0.067556477,0.09144297555555556,0.06735396444444444,0.05948256444444443,0.073459,0.09831671888888888,0.10076338333333332,0.09761394666666665,0.11055082999999999,0.11549498888888889
o2_gr_e01,C,2,0.28,0.28,0.28,0.23505181384615387,0.28,0.28,0.28,0.28,0.2093918353846154,0.12097381769230765,0.08003604933333332,0.07658510869565215,0.12977769307692308,0.24445970153846155,0.28,0.28,0.06150360624999997,0.06486945055555553,0.053439314736842075,0.05657031782608694,0.11857343767441855,0.16109560789473681,0.2700518084615385,0.28,0.01376674399999997,0.019000391333333307,0.022655582142857112,0.039390805599999974,0.08445754533333331,0.11905932370370366,0.13219294266666665,0.26853383384615387,0.05347174615384613,0.09700553461538461,0.0267391169230769,0.0337275582352941,0.05161799636363635,0.07160762999999998,0.09622503956521737,0.13981127,0.28,0.17008579000000001,0.16735669615384613,0.09929708217391302,0.08205584863636362,0.07595797949999994,0.07293331631578948,0.09037490409090906,0.28,0.28,0.28,0.22981566230769232,0.12936294923076924,0.11183056687499997,0.10279299599999998,0.09854286649999999,0.28,0.28,0.28,0.28,0.28,0.28,0.23148122692307696,0.21749092384615384
o2_gr_e02,C,2,0.2439474830769231,0.1911969630769231,0.22627165692307694,0.2618968176923077,0.28,0.28,0.28,0.28,0.18578915769230772,0.0585077876923077,0.04058758642857143,0.037319534615384634,0.03601976555555556,0.0899048228888889,0.18342682538461536,0.28,0.10257832384615387,0.06509259076923078,0.047416130769230784,0.06620648461538463,0.05476388352941178,0.11393046954545455,0.18919808000000002,0.28,0.05165859461538462,0.03397288384615385,0.01896567333333334,0.03414047142857144,0.0704493614814815,0.10439318210526316,0.12298007444444445,0.28,0.09650788384615387,0.02008370461538463,0.02848280400000001,0.041166131000000016,0.06749634333333333,0.08965973888888892,0.11340018533333335,0.25550039153846155,0.28,0.28,0.2681731684615385,0.16797308923076923,0.11114063153846156,0.081786034,0.10270681764705883,0.14272046923076925,0.28,0.28,0.28,0.24631884615384617,0.14142896800000002,0.12283716666666669,0.11732048333333335,0.14379492615384618,0.28,0.28,0.28,0.28,0.28,0.2495572176923077,0.20847791230769233,0.28
o2_gr_e03,C,2,0.28,0.28,0.28,0.2147153215384616,0.24822373769230768,0.28,0.28,0.28,0.07684130800000004,0.09308509230769231,0.0662940511764706,0.06727237000000004,0.12738102093750003,0.2232187461538462,0.28,0.28,0.046231931739130455,0.05081914000000002,0.04540118000000003,0.06517020269230771,0.12160074103448278,0.14983026705882355,0.2516817561538462,0.28,0.013839613529411791,0.018045639230769253,0.0270776377777778,0.057904139230769265,0.0999636932,0.1232305442857143,0.17970639692307694,0.28,0.11649326230769233,0.022772317692307715,0.031838427142857166,0.04573472095238097,0.06686114954545458,0.09302725850000002,0.11347684045454548,0.19568309538461542,0.28,0.28,0.13328249923076926,0.1258704846666667,0.10312652666666669,0.08914436791666668,0.09556308166666672,0.1099844107692308,0.28,0.28,0.28,0.24767626461538464,0.19306315923076925,0.13828130315789475,0.12662352625000003,0.12260395285714289,0.28,0.28,0.28,0.28,0.28,0.28,0.21856349384615387,0.28
o2_gr_e04,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.20466353230769233,0.28,0.28,0.28,0.07164319076923079,0.022663902857142884,0.02938112571428573,0.03397319153846155,0.028868836428571444,0.1658986084615385,0.0739645076923077,0.04477648896551725,0.024368438888888906,0.019049198000000014,0.12522272615384616,0.1265436330769231,0.09069798384615388,0.11199374153846155,0.10264875692307694,0.08824881511111111,0.28,0.28,0.28,0.28,0.28,0.28,0.25880845384615386,0.1388949817647059,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e05,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.24586205769230768,0.09131499846153845,0.01844749428571427,0.02577641312499997,0.06790538615384614,0.03648311846153844,0.0994623823076923,0.1375018530769231,0.06447257249999998,0.018339578124999978,0.02765987636363634,0.049177241999999975,0.05979950437499999,0.18624452615384615,0.14031700384615384,0.13796928076923073,0.10888484999999999,0.061301052272727245,0.07633733424242425,0.10856359639999998,0.21019794846153847,0.28,0.28,0.28,0.28,0.12138056153846152,0.16901051153846153,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e06,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.26883360615384616,0.010984342307692317,0.05456799461538463,0.02408950733333334,0.12501868461538465,0.04970206230769232,0.09388277923076925,0.08067319230769233,0.054261003684210524,0.02063587,0.028648966842105272,0.042206276071428586,0.0717923991304348,0.17031959230769234,0.22476933076923078,0.16941636692307693,0.10957716,0.0662280677777778,0.083580751,0.10578209833333334,0.17414083230769234,0.28,0.28,0.28,0.28,0.14517043461538462,0.2663635253846154,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e07,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.23013129230769236,0.2050145584615385,0.12994673923076924,0.11945389818181819,0.28,0.24229928230769235,0.28,0.28,0.10318501615384619,0.08244397217391305,0.08350589400000002,0.09359888625000001,0.028916162307692322,0.014169312857142877,0.1198144207692308,0.08656210615384617,0.04087867285714288,0.04914988875000002,0.0755630630769231,0.0742560388888889,0.015994830000000022,0.018122778000000013,0.032141926666666695,0.07715534846153846,0.10124233307692308,0.08373649434782612,0.0900694947058824,0.0857116948387097,0.28,0.28,0.2696689923076923,0.14191596250000002,0.155581286923077,0.14174945666666672,0.132820402,0.12000243380952383,0.28,0.28,0.28,0.28,0.28,0.2608152730769231,0.20083570999999997,0.20722022923076927,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e08,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.1876811292307692,0.13615929384615383,0.11359530076923074,0.28,0.28,0.28,0.24322460461538464,0.2087439630769231,0.0739745727272727,0.07756291444444445,0.07959661857142857,0.0511073,0.05408381230769231,0.05981954384615384,0.029389687142857134,0.03598599999999998,0.043239278,0.08478006538461537,0.059090944615384604,0.01594595642857142,0.06416289307692306,0.0664287669230769,0.08239360153846155,0.11042783846153847,0.07171986333333333,0.07778975318181817,0.07211966612903226,0.26842914769230775,0.18060244000000003,0.1543826192307692,0.1302546053333333,0.134623691875,0.1242342472222222,0.11375664875,0.10099273772727274,0.28,0.28,0.28,0.28,0.2585506092307692,0.24676929307692308,0.18847040461538464,0.12433522692307691,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e09,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.2666404561538462,0.1739971623076923,0.11226031379310339,0.28,0.28,0.28,0.28,0.28,0.11957874923076922,0.0793776595454545,0.08299528172413792,0.051132763076923056,0.012717801428571393,0.0789005269230769,0.04669184846153844,0.03639094785714283,0.04403636999999997,0.05268430941176468,0.0703876794285714,0.01632140285714283,0.025003229999999977,0.13955865384615385,0.039746762666666643,0.11516017846153845,0.09907588153846153,0.07190452277777776,0.07551892636363634,0.28,0.23161463846153849,0.14164691384615383,0.14057476499999996,0.14109736999999997,0.13128236928571427,0.1208665947619047,0.10778254478260868,0.28,0.28,0.28,0.28,0.27012983538461544,0.20984586461538463,0.14480275999999997,0.1696966930769231,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e10,C,2,0.11315946846153849,0.1774086461538462,0.2319695384615385,0.28,0.28,0.28,0.28,0.28,0.030364378888888915,0.04996611714285717,0.07934299925925926,0.12447403882352945,0.2430294907692308,0.26311538384615385,0.28,0.28,0.04109199615384617,0.03299725058823531,0.057618745185185206,0.10322924612903227,0.1328804773076923,0.1446529936363636,0.15286526333333336,0.2577142861538462,0.010777335384615403,0.0154708627777778,0.030964483157894754,0.05023035190476193,0.06435034517241381,0.0853042722727273,0.09633611000000003,0.10419685071428574,0.1161346430769231,0.05691049846153848,0.16139786769230774,0.12793238769230772,0.11668699615384617,0.07518578076923078,0.08207956615384616,0.08586894,0.28,0.28,0.28,0.28,0.28,0.22520474923076927,0.15643312,0.13674474379310347,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e11,C,2,0.15374321692307694,0.21312335692307696,0.28,0.28,0.28,0.28,0.28,0.28,0.035167416470588214,0.05508439700000001,0.08783364000000002,0.2711335707692308,0.24731633000000003,0.26443747461538464,0.28,0.28,0.022863828461538456,0.031615365,0.07158821974358973,0.1315633975,0.14251705624999997,0.15932879333333333,0.19517391692307692,0.25756901153846157,0.01006467133333333,0.054221933076923086,0.02654861913043478,0.04174548818181818,0.05218629062499999,0.07543209000000001,0.08987212318181817,0.09887477249999999,0.034207057692307696,0.07690033461538462,0.11840047461538462,0.12568795692307694,0.11479484153846155,0.05460708153846153,0.1255493253846154,0.09217799333333332,0.28,0.28,0.28,0.28,0.28,0.22064545692307694,0.15848388769230765,0.138882315,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2_gr_e12,C,2,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.07654152090909089,0.15559610000000001,0.24149138,0.28,0.28,0.28,0.28,0.28,0.04562170809523811,0.07058087096774195,0.09545331906250003,0.12531214875000002,0.18417666923076922,0.23293384,0.27001571769230776,0.24078324000000004,0.013603451250000002,0.022141916470588243,0.03677704192307693,0.0903753530769231,0.14610208153846155,0.13161013692307694,0.12116630692307694,0.06699977787878789,0.11475644846153846,0.11677346461538463,0.05733603142857143,0.16417949692307693,0.0941513430769231,0.07180637307692309,0.06031495384615387,0.070467386,0.28,0.28,0.28,0.28,0.2397843353846154,0.18706865846153847,0.20259910230769232,0.11023174416666665,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o3_gr_e01,B,1,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.20127303250000003,0.21630286416666666,0.2165752275,0.19382660999999998,0.18376599749999997,0.19454015249999998,0.1614375575,0.19559339500000003,0.05592820733333334,0.06856380449999999,0.07453413842105262,0.08571162333333332,0.078599064,0.09523101166666666,0.08280718000000001,0.08125358052631579,0.012279704999999997,0.01965524357142857,0.02504504733333334,0.03057837285714286,0.03575477615384616,0.038287270625,0.04648312785714286,0.04638841181818181,0.05026873416666667,0.01510351538461539,0.039308039166666676,0.03301929000000001,0.03682561538461539,0.04120503571428572,0.04438222875,0.04754398333333334,0.0488829175,0.05783596434782608,0.06743852611111112,0.07049746000000003,0.07323204538461538,0.07603873625000003,0.08013610785714285,0.08008411235294118,0.15958468666666667,0.15581466,0.15676462833333332,0.16852847333333332,0.12445153083333332,0.12626541583333334,0.15078894666666665,0.15352344333333334,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
o3_gr_e02,B,1,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.19551280083333333,0.2170429,0.17422227083333333,0.1838839575,0.2058663116666667,0.1953309275,0.1955294,0.06516895615384616,0.07563082333333337,0.07474515705882358,0.07843992857142859,0.08213835470588236,0.08179444625000003,0.08335266928571432,0.08191573125000003,0.014834297500000024,0.01957709750000002,0.02539241800000003,0.0353785666666667,0.03720286666666669,0.04179689411764708,0.06082345583333335,0.04816375923076925,0.015266571666666687,0.0164958216666667,0.02632098214285717,0.03291389500000002,0.04187881571428574,0.045875104615384646,0.047986565714285744,0.052051043461538486,0.052474302142857164,0.05997318136363639,0.07133336000000001,0.07903922000000002,0.07914174357142859,0.08255087500000001,0.08666823642857147,0.0835944640909091,0.2269810725,0.16943782583333333,0.15163767666666667,0.20582850833333335,0.17307537833333334,0.15167920083333336,0.164488165,0.12354752500000003,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
o3_gr_e03,B,1,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.16011333166666666,0.21504701416666663,0.21545154583333334,0.19269786749999998,0.1922549408333333,0.19220520416666664,0.1573482875,0.21731816,0.05323860700000003,0.061893675238095254,0.06951129625,0.07596586461538465,0.07571186714285719,0.0785947866666667,0.07874717166666671,0.08551167823529415,0.01377255500000002,0.0191748630769231,0.026299826470588254,0.034998460000000016,0.037627275625000026,0.042190430625000025,0.047000630000000015,0.050260540000000034,0.01608303166666669,0.017745792307692333,0.024751966666666694,0.028010124615384633,0.03577059666666669,0.03683863461538464,0.038622130000000025,0.04258743041666669,0.06020142315789474,0.06608235052631581,0.0694789288888889,0.07503095941176474,0.07658176941176474,0.07847807133333337,0.07652958583333334,0.07456694588235295,0.24,0.18359430166666668,0.17308639083333333,0.19449841,0.1406492441666667,0.15145943416666666,0.10710057500000002,0.14108056333333335,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
o3_gr_e04,C,2,0.13629845833333332,0.21173612,0.24,0.24,0.24,0.24,0.24,0.24,0.050141243333333335,0.06285116941176472,0.08519125578947369,0.122802495,0.2061907983333333,0.24,0.24,0.24,0.05005744166666667,0.03811690153846154,0.06060428590909091,0.0897463955,0.11921580200000001,0.12918467333333333,0.20107083416666668,0.22966666916666664,0.015482483076923079,0.017190526923076925,0.03209965777777779,0.05277764954545454,0.06875445454545455,0.07721618150000001,0.08784226600000002,0.09982409416666665,0.09257481916666667,0.026130454000000004,0.030965234000000005,0.03231013333333334,0.034344708571428566,0.04046026076923078,0.048145775,0.0572219515,0.24,0.07617786150000001,0.078590739375,0.07465429789473683,0.07055452684210527,0.066731140625,0.06347168733333333,0.06575342279999999,0.24,0.22875000416666666,0.21722792749999997,0.2171540475,0.18165838916666666,0.14804333666666666,0.12025237500000001,0.09201165518518521,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
o3_gr_e05,B,1,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.05238586555555555,0.10241131333333335,0.06655349999999999,0.12476928916666667,0.11550992249999999,0.16035654666666666,0.14968314083333334,0.17555966583333335,0.031602304000000005,0.03688272692307692,0.04485908384615385,0.06647927166666667,0.059804198333333336,0.06384690692307693,0.0662366891666667,0.08380114666666667,0.011961533750000006,0.071872005,0.023503062500000005,0.029265973076923066,0.03565768714285714,0.07350057833333334,0.04277283666666667,0.05903154666666667,0.024089942000000007,0.02644090333333334,0.028140843125000016,0.09675273166666666,0.029133776923076928,0.04819469916666667,0.06852122666666667,0.050340464800000005,0.08250206000000002,0.08806748916666668,0.09241815318181819,0.10243357200000001,0.13427146166666667,0.17458337,0.07003639916666667,0.0613948353846154,0.24,0.24,0.23049503416666664,0.22107803583333333,0.24,0.20187299916666668,0.21196177083333334,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
o3_gr_e06,B,1,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.10684444249999998,0.13724211083333332,0.13761658833333332,0.12363529833333331,0.11027587916666665,0.12530766416666664,0.12492334916666664,0.1391339583333333,0.040280258499999985,0.06119822083333332,0.04670736583333331,0.048097249166666654,0.08319877416666666,0.08352890166666666,0.08304838416666666,0.07645226413793102,0.014215249999999985,0.018154518461538444,0.04111346916666666,0.04520166083333332,0.06691889749999998,0.03226925416666664,0.03294389076923076,0.05429185371428569,0.02372539705882351,0.026218335882352922,0.02942667062499998,0.03026052933333332,0.028459563333333316,0.11557538583333332,0.09847345166666666,0.03857545041666665,0.09263668130434781,0.09000244624999998,0.09247225599999997,0.08770477899999998,0.09334668916666665,0.07029868999999998,0.10892467916666666,0.05705445315789474,0.24,0.24,0.23019073999999998,0.23028131916666664,0.22005488166666665,0.21107537750000002,0.1738174983333333,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
o3_gr_e07,C,2,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.06080800428571429,0.11687805833333335,0.12412447416666668,0.09769437916666664,0.11953731166666669,0.12933283166666668,0.1464094925,0.2217155508333333,0.028736430625000007,0.040697992272727274,0.05384875095238096,0.06657799076923078,0.079651388125,0.09179805882352943,0.10444260666666667,0.13297976916666668,0.04558187333333333,0.04738748083333333,0.018014995333333336,0.0323387205882353,0.043555297222222226,0.058072585625,0.07211862611111111,0.08648895956521739,0.07178498083333333,0.019291795000000004,0.021640848124999994,0.02816844230769231,0.031001843333333334,0.03834023642857144,0.06082571250000002,0.06322421058823531,0.122598745,0.06786910700000001,0.07744721904761905,0.07781691,0.07495926764705883,0.070399833125,0.066542326875,0.06236353482758619,0.22774944499999997,0.20465409666666667,0.24,0.24,0.20630339666666667,0.14906364166666666,0.1093820175,0.08978875538461537,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
o3_gr_e08,B,1,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.11182993916666666,0.159263165,0.16083187416666667,0.18883163166666664,0.09536718500000003,0.14496327666666667,0.11620160916666666,0.16246171916666666,0.040400476470588254,0.05073140350000001,0.05875801823529412,0.06504638230769232,0.0726414542857143,0.07575481692307694,0.08165836750000001,0.08524679000000002,0.02763297166666667,0.015987985000000014,0.023341203846153853,0.03362312266666668,0.041625700625,0.048209767857142864,0.06944752083333335,0.06322603826086956,0.01414478600000001,0.02331193000000001,0.030407382142857153,0.036683889375,0.042555418461538465,0.04579929812500001,0.04855312857142858,0.05427938600000001,0.0753823632,0.07915163500000001,0.08984234304347828,0.09955266111111112,0.09582729071428571,0.0979039625,0.09290509315789475,0.0878849543478261,0.22867910166666663,0.22962355249999997,0.24,0.24,0.20296750333333335,0.2015648025,0.17146032249999998,0.17136764083333333,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
