File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81
o1_gr_e05,A,0,0.018798182499999972,0.0169574633333333,0.022184599999999974,0.02537751062499997,0.035513575624999974,0.04522713066666665,0.05445392846153844,0.06559813999999999,0.25,0.06252843599999998,0.08317700999999997,0.08493836599999999,0.11104955399999998,0.04926104099999997,0.03979619363636361,0.07469502899999997,0.11021059299999998,0.25,0.012612656666666638,0.03248873099999997,0.08288896399999998,0.013739428461538437,0.021684918999999976,0.03713281285714282,0.07307406599999997,0.09370275409090906,0.184643073,0.105427919,0.104304884,0.153437928,0.10621319199999998,0.018660873999999966,0.07737216599999999,0.054360620909090884,0.08874187299999996,0.16699060899999998,0.003017656363636328,0.0056297361538461205,0.10618702499999996,0.03466192199999997,0.016045371999999985,0.03153686266666664,0.05007763749999997,0.07993943749999999,0.134128853,0.03568914499999998,0.03503148899999998,0.10688154899999998,0.03416505999999997,0.036851602999999976,0.026904277333333303,0.0482284257142857,0.08361966909090907,0.16372280199999997,0.019057681818181803,0.03893319199999998,0.10929283499999998,0.038881841999999965,0.013451019999999975,0.06794121699999997,0.04364411416666664,0.08411608666666666,0.19570243299999998,0.02670356916666664,0.024549704166666634,0.04755934899999998,0.02629885499999997,0.022131330999999976,0.021873376666666635,0.03832629083333331,0.05873807615384612,0.25,0.03719968928571426,0.03879379812499997,0.04049235307692305,0.03967787785714283,0.032485357499999964,0.026439507333333303,0.03417677176470585,0.05031201318181817,0.25
o1_gr_e06,A,0,0.03194077294117645,0.02688366727272726,0.029159316315789455,0.035879800555555535,0.04577305181818179,0.05801478999999998,0.06933387190476188,0.11851311999999997,0.23850646000000003,0.02432770199999999,0.157720629,0.112323494,0.06888640299999998,0.033321512999999976,0.04904782454545453,0.07158486583333333,0.11248552578947368,0.25,0.01682685583333332,0.03691012599999998,0.014275683333333311,0.03893487899999999,0.024534795833333307,0.04319315249999998,0.0708298883333333,0.10990361210526314,0.19940450799999998,0.011546737999999978,0.15357672,0.106020848,0.13135429599999998,0.04168797999999998,0.03763399899999999,0.060368392142857115,0.09679993294117646,0.196167868,0.003938610714285695,0.005103859090909072,0.03390388199999998,0.106300902,0.014640061538461518,0.030487926666666647,0.051459479999999995,0.08879104374999998,0.20876631199999998,0.011866135999999977,0.10562397099999998,0.03439763199999998,0.10556445399999999,0.033647678999999986,0.019709429999999986,0.042013130555555535,0.08927780149999998,0.19630962,0.015073444545454527,0.10761047099999999,0.03673206899999999,0.132154008,0.036430742999999974,0.06076006099999999,0.030368542307692294,0.05303963466666665,0.25,0.04344088199999998,0.08666872699999999,0.04143215899999998,0.11219510699999997,0.020867762499999984,0.014474228333333316,0.023545547142857132,0.04266974999999999,0.25,0.024932421999999982,0.025085114166666644,0.027642167333333308,0.029436419999999984,0.032719547142857124,0.02580853999999999,0.02338052153846152,0.03251155461538459,0.25
o1_gr_e07,A,0,0.12781879,0.008994483749999973,0.04216615499999997,0.03230298538461536,0.047161032857142834,0.079217901,0.07451512058823528,0.08685409499999996,0.25,0.17623256399999998,0.03344554799999997,0.11115729599999999,0.07504093899999997,0.04679918199999998,0.11726659799999999,0.10743155299999999,0.08905787,0.25,0.08253704699999999,0.010924018181818157,0.01782933599999998,0.029092518461538434,0.04556027571428569,0.06196028615384613,0.07774137785714283,0.09683948249999998,0.25,0.156132045,0.10825408399999999,0.11052890199999998,0.07306189499999997,0.04754609699999998,0.10310646599999998,0.08548578909090908,0.10498446666666666,0.25,0.009974295384615361,0.038436989999999976,0.019707329999999967,0.03186691214285712,0.05036828285714283,0.07211241599999997,0.0919561257142857,0.10910684999999995,0.25,0.10925743099999999,0.03937910699999998,0.04327927699999998,0.03447802941176468,0.05700605642857141,0.07936399615384614,0.09928648692307689,0.13928810899999997,0.25,0.10968805199999998,0.06515128199999998,0.04632875299999998,0.06133090599999998,0.0630786625,0.08428279727272724,0.104087768,0.22291079799999997,0.25,0.06504378799999998,0.02109238307692305,0.02922333399999998,0.04350324866666665,0.06751284733333332,0.09037343071428568,0.10787664142857138,0.21046389899999998,0.25,0.01951690874999998,0.02582021615384613,0.03455924999999998,0.054441977826086944,0.07813135208333331,0.10207922045454541,0.11619403352941172,0.25,0.25
o1_gr_e08,A,0,0.153032773,0.10562237999999999,0.131648337,0.110221104,0.06814418600000001,0.092133035,0.09504489499999999,0.12020657500000001,0.127050345,0.152186825,0.10479336799999998,0.154385721,0.014294190000000002,0.11133591699999998,0.11447532099999999,0.071907834,0.05744473,0.127587328,0.103739535,0.031613452,0.105809347,0.01357119833333332,0.018911722,0.025889264000000002,0.03426366923076923,0.04460580583333334,0.073936885,0.10458645600000001,0.104111387,0.153625493,0.03700886899999999,0.06827241799999999,0.11902572999999998,0.042277604,0.094507295,0.138361546,0.0029135010000000015,0.005737386153846143,0.10697317399999999,0.015277917499999997,0.026985973846153845,0.039654104615384614,0.052116520769230776,0.06508128583333334,0.14356291799999998,0.08289686199999999,0.03480458,0.060999163999999995,0.022108154166666668,0.03460003714285714,0.04932288181818181,0.06140223999999999,0.09100067200000002,0.19898387,0.06168902999999999,0.014801461999999993,0.110160203,0.0271005109090909,0.04185407666666666,0.05804031272727272,0.08870893399999999,0.08125055545454546,0.21693198200000002,0.022918670909090912,0.021883847,0.024774818181818172,0.03399123846153846,0.050647412142857125,0.06714986454545455,0.07920113142857142,0.09036227933333332,0.25,0.029744446153846152,0.030131389500000005,0.036406468421052635,0.0473017484,0.06640050439999999,0.08268727571428572,0.09338281869565215,0.10063325400000002,0.25
o1_gr_e09,A,0,0.08443451499999999,0.01429264727272725,0.10923402599999998,0.088160384,0.13511094099999998,0.11326198299999998,0.04756875499999998,0.11660979099999999,0.08300682899999999,0.13038972399999998,0.106907903,0.131921589,0.014807240999999988,0.10994526999999998,0.11292802099999999,0.069839981,0.074865451,0.062195014999999985,0.05801647899999999,0.03307922399999999,0.106516313,0.036191320999999985,0.03966831799999999,0.023058697999999978,0.028539085999999984,0.03805395153846152,0.04887243099999998,0.05761498799999999,0.104488769,0.15377774,0.107110238,0.06440268799999997,0.027184657272727255,0.038342597499999985,0.04920872090909089,0.135312601,0.004007569090909077,0.006399316153846138,0.106942966,0.01479511833333332,0.02382158363636362,0.036244167857142844,0.04800893999999999,0.05961730769230768,0.15903076,0.03584362999999999,0.03453095299999999,0.10776452399999999,0.020270069285714277,0.03362496416666665,0.0470921307142857,0.05723948272727272,0.06876459571428571,0.164151049,0.03807483099999998,0.014184132999999988,0.039377572999999985,0.027879002727272707,0.04268927076923076,0.05733640363636363,0.08544475299999998,0.07670192545454543,0.25,0.04280559699999999,0.04194276099999998,0.04629593199999999,0.0343763069230769,0.051539855714285696,0.06786657999999998,0.07655568099999999,0.08490222538461539,0.25,0.023968753333333325,0.026131613333333314,0.032683851052631566,0.04787643444444442,0.06768872839999998,0.0827771419047619,0.09230058799999998,0.09751117294117646,0.25
o1_gr_e10,A,0,0.05325405200000002,0.03470902941176473,0.04107618642857145,0.044849217857142874,0.04601472916666669,0.05362003800000003,0.07163148550000001,0.134300669,0.25,0.025175687692307713,0.02444554900000002,0.05089497500000002,0.05340665800000002,0.058137693000000025,0.09215364300000002,0.0753600772727273,0.18669320800000003,0.25,0.017356576000000023,0.016126847500000017,0.112005214,0.024783076923076946,0.03668178250000002,0.05934965823529413,0.08746225900000001,0.208906349,0.25,0.107550436,0.107201981,0.03813730500000002,0.06798668200000002,0.0408176916666667,0.06890344833333335,0.09658239000000002,0.13715507000000002,0.25,0.004465515000000023,0.03379135200000002,0.03708058900000002,0.02282680750000002,0.04281767642857145,0.07314031500000004,0.0990733425,0.14798111900000002,0.25,0.059651421000000024,0.03483662300000002,0.013113812000000025,0.022339844166666692,0.03826245466666669,0.05816961117647062,0.07983512571428575,0.11540008500000001,0.25,0.10845187800000003,0.10683653000000001,0.108362361,0.04877886600000002,0.06144008600000002,0.05356921200000002,0.08653706100000003,0.08306332200000002,0.25,0.039705768000000016,0.03742470000000001,0.01670817100000002,0.029873054666666683,0.04635528272727275,0.059268590833333336,0.07100889545454547,0.08249676500000003,0.25,0.08933969300000003,0.016849762500000025,0.023979777857142885,0.03676168750000003,0.05069290076923079,0.06410891538461541,0.07414873000000004,0.10056774100000002,0.25
o1_gr_e11,A,0,0.11198408600000001,0.01798755142857145,0.021638421764705904,0.03360386944444446,0.04827919000000002,0.061291863571428594,0.08760637857142861,0.136215776,0.25,0.06511840800000002,0.15597875700000002,0.04179687500000002,0.09491972700000002,0.04113056600000002,0.06672336692307694,0.10076821000000002,0.22326543999999998,0.25,0.017434835833333356,0.108118647,0.01760241916666669,0.04888065400000002,0.04257711875000002,0.07638117761904764,0.11254621470588237,0.25,0.25,0.014999806363636382,0.131056621,0.08610631800000002,0.06852427000000001,0.04730603846153848,0.09540527956521742,0.13215052900000002,0.25,0.25,0.005721457857142878,0.00782145800000002,0.03723155500000002,0.024577872857142878,0.059093269583333365,0.10905428750000001,0.14862540733333335,0.25,0.25,0.015459831666666682,0.10801212500000001,0.017010613333333365,0.030247403571428588,0.060492981428571437,0.10060824947368423,0.1334723805882353,0.25,0.25,0.03963889500000002,0.062997593,0.08968490000000001,0.036635770000000026,0.061100396666666675,0.08930556133333335,0.11964311600000002,0.25,0.25,0.01752648000000003,0.041668740000000024,0.026773936666666682,0.04456980000000002,0.07059581200000001,0.095111506,0.11800744571428572,0.224616331,0.25,0.024985425000000016,0.02527325000000002,0.03568056611111113,0.05720676130434785,0.07739108888888893,0.09520738076923077,0.11416721714285716,0.187992016,0.25
o1_gr_e12,A,0,0.022046335000000007,0.03926132,0.01455984916666668,0.017298406000000013,0.030783000588235295,0.0575878152173913,0.0829726935714286,0.25,0.25,0.018930457272727283,0.154818056,0.10751571200000001,0.03930959300000001,0.07455729600000001,0.056819559166666665,0.09339238947368422,0.25,0.25,0.016083312500000006,0.10614006200000001,0.03458161800000001,0.01604503090909092,0.030058963846153856,0.057379532222222224,0.09713697950000001,0.21167104500000003,0.25,0.012386760909090916,0.153948038,0.10632733000000001,0.063560375,0.07520432200000002,0.05790410583333335,0.09544657000000001,0.210458912,0.25,0.004330045714285726,0.005993556000000011,0.034902102000000004,0.01691116083333334,0.031627356666666676,0.05794084411764706,0.09079452000000002,0.113512608,0.25,0.014297956000000011,0.10736388100000001,0.03569874900000001,0.017186896666666673,0.03139097750000001,0.05570570411764707,0.07879262615384616,0.10103858636363636,0.25,0.04358427900000001,0.062270092,0.03819254800000001,0.043028462,0.051479396000000024,0.047065348461538474,0.06836303916666668,0.0896005017647059,0.25,0.04694804000000001,0.088230285,0.018441086000000013,0.027311888333333343,0.035000830000000004,0.04372210153846154,0.05782229545454547,0.07188169071428571,0.197714444,0.02984520166666668,0.02580857846153848,0.026815640588235306,0.03609591444444444,0.04708350000000001,0.053823275625,0.061544292727272736,0.06858079090909092,0.180127384
o2-01_gr_e01,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.2539315963157895,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.056491807368421076,0.06965840842105264,0.0352179505263158,0.08061029052631581,0.09344747947368423,0.03205020045454548,0.08590943894736844,0.14175583947368425,0.22914631894736842,0.09025233228571429,0.1337117163157895,0.2670271978947369,0.28,0.28,0.28,0.28,0.28,0.28,0.1691475184210526,0.26987617315789475,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2-01_gr_e02,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.07007791315789474,0.05561850052631579,0.06085708368421052,0.05383725894736842,0.05436975473684211,0.0581187847368421,0.13867917263157895,0.10397913210526316,0.2290595110526316,0.05587739458333333,0.081540846,0.12926739218750002,0.17544559526315792,0.25550433263157896,0.28,0.28,0.28,0.28,0.13149597,0.15431072206896548,0.2417765057894737,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2-01_gr_e03,B,1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.20360638105263162,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.01617116703703703,0.017700395217391304,0.07430783684210526,0.14497777368421055,0.055094058421052625,0.11093781684210528,0.12598768631578947,0.16539765684210528,0.24226000736842107,0.05576889999999999,0.22850865210526317,0.2543724621052632,0.28,0.26722131947368427,0.2671686868421053,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
o2-04_gr_e04,D,3,0.28,0.28,0.18811814153846157,0.0892362282352941,0.14085835500000002,0.24314036923076926,0.28,0.28,0.28,0.2509041846153846,0.11397865615384616,0.07282352800000001,0.07646795777777776,0.13843683560000003,0.2229799576923077,0.28,0.28,0.28,0.0876318657142857,0.07580749999999997,0.06107646,0.06841952999999998,0.13916237,0.2299890030769231,0.28,0.28,0.28,0.05037279538461538,0.050349408571428556,0.04595873799999999,0.05806326192307692,0.13790325,0.22896495769230774,0.28,0.28,0.28,0.026200004615384596,0.009164259285714281,0.020627197499999986,0.057667724999999975,0.13785864290322583,0.25871467000000004,0.28,0.28,0.28,0.019527143333333323,0.02029582866666666,0.02428119285714284,0.055269417407407394,0.14401853677419355,0.2657810276923077,0.28,0.28,0.28,0.0509584052631579,0.04645061999999999,0.0411162457142857,0.04657736736842104,0.1344987638235294,0.28,0.28,0.28,0.28,0.10151374307692308,0.09677644615384615,0.05513869714285712,0.06590166307692306,0.12277239138888889,0.28,0.28,0.28,0.28,0.28,0.24692556307692307,0.1774803153846154,0.10775127615384615,0.09722264055555553,0.28,0.28,0.28,0.28
o2-04_gr_e05,D,3,0.28,0.28,0.26477909230769237,0.10237129076923075,0.12434416350000002,0.17522450187499997,0.28,0.28,0.28,0.2646637115384616,0.15620240846153846,0.09326866153846154,0.07673340352941174,0.11607186461538463,0.17113234857142853,0.28,0.28,0.28,0.0765695592307692,0.08745052230769229,0.0829439246153846,0.06465036769230767,0.10916193999999999,0.17288050882352937,0.28,0.28,0.28,0.1658628876923077,0.10213252076923075,0.04896992823529409,0.051826468999999965,0.1120431982142857,0.17516605312499997,0.28,0.28,0.28,0.047806666923076904,0.052663559999999984,0.02394886374999998,0.04502699437499997,0.11026935827586205,0.17968194285714284,0.28,0.28,0.28,0.17665243461538463,0.018974651333333318,0.030687202941176453,0.046413608823529386,0.1120993111111111,0.17691929,0.28,0.28,0.28,0.029581905384615366,0.04125008411764702,0.06899598307692306,0.055826475999999986,0.11090625057142857,0.19681590076923078,0.28,0.28,0.28,0.053900411111111074,0.07834312461538459,0.08246724846153845,0.11769855307692306,0.0995590195238095,0.18075455846153846,0.28,0.28,0.28,0.21279773000000002,0.1825850553846154,0.1842176030769231,0.09371044538461536,0.09279525619047617,0.19223326538461535,0.28,0.28,0.28
o2-04_gr_e06,D,3,0.28,0.28,0.24784323,0.14135426615384614,0.12941932230769232,0.1993362346153846,0.28,0.28,0.28,0.24820946846153846,0.18347235076923077,0.08401974999999998,0.07068192374999997,0.11660177185185183,0.17218329444444447,0.28,0.28,0.28,0.06840006928571425,0.06572288384615382,0.11100273692307691,0.05975881714285712,0.1063661532,0.16866783789473683,0.28,0.28,0.28,0.18099396923076924,0.13362084000000002,0.04403791133333333,0.04816362055555554,0.10129675749999999,0.16907592736842103,0.28,0.28,0.28,0.047081884615384616,0.0519784676923077,0.022648026428571413,0.04107714749999998,0.10235425,0.1738674238888889,0.28,0.28,0.28,0.11621519461538463,0.02255243705882351,0.029938998823529402,0.04351374714285712,0.10567951359999997,0.16932533833333333,0.28,0.28,0.28,0.04588512421052631,0.051810706315789455,0.056518897333333325,0.05564267285714285,0.10186455677419354,0.174103338125,0.28,0.28,0.28,0.1376062346153846,0.09132749230769233,0.09039137230769231,0.10283146230769231,0.09607652461538459,0.16509053052631578,0.28,0.28,0.28,0.28,0.24913404615384616,0.21825460846153846,0.11038124384615383,0.09288107181818182,0.15011062034482758,0.28,0.28,0.28
o2-07_gr_e07,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.09832710666666666,0.12053923888888887,0.13790263666666666,0.12601283777777775,0.1300224888888889,0.1303077711111111,0.1314442766666667,0.11474232333333331,0.15,0.0694159875,0.0780265764705882,0.08166942375,0.10591142444444444,0.08667662647058821,0.09015176999999998,0.09005928999999997,0.08235557785714284,0.12340162888888886,0.05564267999999999,0.03042743538461538,0.035625759166666666,0.03976270909090909,0.03944610416666667,0.049274295833333336,0.04696947500000001,0.04672108272727272,0.05073540818181818,0.05303703777777777,0.007479479999999994,0.014529169230769228,0.09207522333333334,0.02271673888888889,0.02619114454545454,0.09651917,0.033645932727272725,0.044091387368421046,0.07934317222222222,0.025754146153846143,0.03016922,0.0469625811111111,0.038952760909090896,0.044623869,0.05945117444444444,0.051273111999999996,0.059840127333333326,0.09254906111111111,0.04875696272727272,0.05473745999999998,0.09078997888888889,0.06397458545454544,0.06932750090909091,0.10673502333333335,0.07584322749999999,0.08562407266666662,0.07169372999999998,0.07220883000000002,0.07540417222222222,0.08820481222222223,0.08355536599999999,0.08903876299999998,0.10333553,0.09594748090909092,0.11237438222222222,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
o2-07_gr_e08,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.12003774333333334,0.12832333666666665,0.14512792666666666,0.14590570777777778,0.13478948000000002,0.13456448444444444,0.11942272222222222,0.11169894555555558,0.1408467522222222,0.06592319692307694,0.07739372600000001,0.08631127933333334,0.08748446923076925,0.09980386400000002,0.0924514563636364,0.09239655583333335,0.08755813333333334,0.08884846333333335,0.026762852222222237,0.03352775923076924,0.03957535066666667,0.044001423000000026,0.04629876000000001,0.049699921333333355,0.06187762555555557,0.05244495357142859,0.053400457647058835,0.05240537888888889,0.008501600000000015,0.01352008666666669,0.032355813333333344,0.035771275555555565,0.03760632000000002,0.05393926555555557,0.028215883333333344,0.03758846647058826,0.1368834822222222,0.03245366750000001,0.03524302714285717,0.037702004444444465,0.03889987363636365,0.0440450342857143,0.04707982222222224,0.048383641818181826,0.056570581578947385,0.06628856272727274,0.06615550800000002,0.07390314928571429,0.09007898555555559,0.07723970083333334,0.07850692615384616,0.0941622566666667,0.08085646272727273,0.08230655357142859,0.13094172444444446,0.10214346888888891,0.10651156111111114,0.11730896111111111,0.11289135444444444,0.10348866222222224,0.12429750333333334,0.10319107000000001,0.1113904077777778,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
o2-07_gr_e09,B,1,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.13877996444444443,0.15,0.14550406333333335,0.15,0.1474721488888889,0.1415864711111111,0.1333788611111111,0.13411705666666665,0.14310167111111113,0.08101691916666666,0.09015948666666668,0.09764204277777778,0.10920360888888893,0.12133025099999999,0.10903855133333334,0.10042178,0.09692103111111108,0.09065830187500001,0.15,0.040151475000000006,0.042671029375,0.05951838555555557,0.046159505,0.043670603333333335,0.05771819416666666,0.054610793000000005,0.05612149043478263,0.10012213333333334,0.0076056410000000015,0.01262911111111111,0.019521683846153846,0.08089977333333333,0.028607924000000007,0.04748669555555556,0.07584706555555555,0.0480382095652174,0.15,0.08231402888888889,0.031607785833333346,0.037208299166666674,0.053801005555555545,0.04720327769230769,0.05449366363636363,0.06855335666666668,0.06683091230769231,0.15,0.07783754333333334,0.060097334615384614,0.06627018750000001,0.08846583000000001,0.07484981545454544,0.08067632615384618,0.09788137333333334,0.08892193400000001,0.15,0.11345098555555556,0.08610256300000001,0.090829201,0.11762550777777779,0.09530984900000002,0.11538930333333333,0.12161857666666667,0.099977405,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
o2-10_gr_e10,B,1,0.10146983285714285,0.10079796857142857,0.09201499857142857,0.09374536285714286,0.12,0.12,0.12,0.12,0.12,0.049418868571428576,0.04572330714285715,0.05884605714285714,0.054364074285714305,0.07701306142857144,0.0645710166666667,0.08990864714285715,0.07331856888888891,0.10208431428571428,0.03260299750000001,0.03104014875000001,0.035393478571428584,0.04173217666666667,0.05838233857142857,0.05262553750000001,0.06542052285714287,0.0608756425,0.0644380275,0.026631400000000003,0.01665954285714286,0.04649674571428573,0.0235287088888889,0.05506286142857143,0.03174814800000001,0.06002080142857145,0.040292086000000005,0.045340389,0.004466371250000004,0.008946705714285732,0.07408497142857143,0.014779325555555568,0.07593361857142858,0.03375422,0.05033909857142858,0.023585015000000015,0.03669131235294119,0.021181565000000006,0.021963846250000016,0.06461646285714286,0.02781459777777779,0.06906363,0.03156749857142859,0.05914291000000001,0.03513781400000001,0.04871625133333333,0.037217344285714306,0.03998415000000001,0.06449458142857144,0.04908278,0.07135755285714286,0.05377959555555555,0.07358948714285715,0.05827387125,0.06589658000000001,0.05627280500000001,0.059182371250000004,0.06943836571428572,0.06826403888888888,0.07816410714285717,0.07384244875000001,0.08438114285714286,0.08092617285714285,0.11370601,0.10461135857142856,0.10531205428571429,0.0999598585714286,0.10753013857142857,0.11443964857142859,0.10451010285714288,0.11547268285714285,0.11133465285714285,0.12
o2-10_gr_e11,A,0,0.12,0.037026972857142855,0.009597661250000007,0.03612365,0.0373424688888889,0.052474644000000015,0.06348025909090911,0.09837960857142858,0.12,0.12,0.036909880000000006,0.012995650000000004,0.02954009363636365,0.04793687375000001,0.06370054714285715,0.08710566428571428,0.10777151142857144,0.12,0.12,0.05401277285714286,0.01286809500000001,0.02954759444444445,0.04836710714285715,0.06562059428571429,0.07826518142857143,0.12,0.12,0.07072136428571428,0.05528824714285714,0.013133374285714292,0.029885621818181825,0.04927442375000001,0.06694545125000001,0.08535720428571428,0.12,0.12,0.003739286250000008,0.040616250000000007,0.030098057142857144,0.03127616500000001,0.05003030625,0.0692134811111111,0.08926741428571429,0.12,0.12,0.05636754,0.04183689000000001,0.019826392500000005,0.03661022400000001,0.05624142000000002,0.07423025875000001,0.10024606,0.12,0.12,0.04134166000000001,0.04251939285714286,0.02291707625000001,0.04047638400000001,0.05901845285714286,0.07504985625000002,0.09518099571428573,0.12,0.12,0.028119018571428584,0.047312497142857145,0.03001945333333335,0.045653541428571434,0.060557387500000025,0.07473280571428574,0.09585669857142858,0.1157429,0.12,0.030607725714285723,0.022743845714285726,0.03415593666666667,0.047582540000000006,0.061233701111111115,0.07562604375000001,0.08716208249999999,0.11196198285714286,0.12
o2-10_gr_e12,B,1,0.08848722999999999,0.08995486999999999,0.09140650428571427,0.08644030571428571,0.10483910857142856,0.10698711428571427,0.12,0.12,0.12,0.036892697142857124,0.041558461249999984,0.046466514285714265,0.05527210124999998,0.0637327814285714,0.07143309,0.07863847666666664,0.09291580428571426,0.12,0.02585633624999998,0.026695874444444427,0.03326121124999999,0.040859757777777755,0.06036156999999998,0.055986816666666654,0.06496874428571428,0.06083638333333331,0.12,0.010121933333333314,0.012963093333333318,0.059982555714285714,0.020613251111111095,0.028028366666666655,0.032697001249999996,0.037702866666666654,0.03703986285714284,0.03156773857142856,0.002100581428571407,0.023202545714285705,0.05715446571428571,0.012114136249999984,0.07538946714285713,0.032577271428571405,0.021082409999999982,0.050123228571428556,0.03412859749999999,0.01254421285714284,0.02920924428571427,0.04740964142857142,0.023322261249999983,0.05362401714285713,0.029562416249999987,0.03157370142857141,0.07189922857142857,0.07211029571428572,0.0357398057142857,0.024108179999999986,0.06896725428571428,0.035327879999999985,0.07629341857142857,0.04640760555555554,0.049608558888888876,0.07044228,0.08138138285714284,0.03207151999999998,0.03487567624999998,0.06335758571428571,0.04816058333333332,0.07325390428571428,0.06913090714285712,0.06692286666666665,0.08468517714285714,0.09186169571428572,0.052312239999999996,0.053356699999999986,0.0697922557142857,0.10089145,0.08665872571428569,0.11229873999999998,0.09949925571428568,0.10836622142857141,0.12
