File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
o1_gr_e05,A,0,0.002273563695867765,0.001997910834567898,0.0025680557119999977,0.004035074623999997,0.005848139129607607,0.04942595159999999,0.0017911861919999961,0.0017106884444444397,0.002088610809917352,0.003469109436734691,0.006099361368749999,0.024206352979591842,0.0008380632465373911,0.0014828765624999957,0.0016863374367346899,0.003381847879679998,0.004977150866666664,0.013293893861625704,0.0013186534736842055,0.0019555928999999946,0.001837785002076119,0.002533863636734691,0.004788604757925492,0.015622385205540159,0.0025937188536861978,0.0025390328163265264,0.0023650971768594997,0.002666170318367343,0.004824300293935787,0.025803684799999997,0.0036105567061224457,0.003527506111999996,0.0036137793306122426,0.0024111443313215362,0.002838428476383103,0.013602332875739637
o1_gr_e06,A,0,0.0029029898996432804,0.0028532067428571417,0.0029269625999999984,0.004424722829065743,0.0053054301232514185,0.03183473939999999,0.0022082537194706977,0.002151054359999997,0.0026089723636363612,0.0040337374516052306,0.006069438557999999,0.023482311423999994,0.0008413598361599972,0.0017106421499999964,0.002035395084764541,0.0033367805234567867,0.004680188583471073,0.018720560453979233,0.0012969678239999974,0.0014743466666666638,0.0017174848499999968,0.002141915815384614,0.004147973244970413,0.018731097865743944,0.00207239527933884,0.002460308849999998,0.0024341766382271427,0.0022348821923875405,0.0030310996628099165,0.012003201287573963,0.0032803956897959155,0.0024668238306777626,0.003940055642975204,0.002418967102040815,0.002525395222829963,0.010157025957024788
o1_gr_e07,A,0,0.0010155333939058132,0.0022558725359999956,0.004180670499999997,0.0063935238758399985,0.007550148516527941,0.023903296185123962,0.001642108622222218,0.0023981078692520735,0.0038181307852799967,0.006055367111111108,0.008633397767901233,0.02181523347692307,0.0018268111439999964,0.002872940266666662,0.003846071502958577,0.0067092072691358,0.00867357855234131,0.03489232142222222,0.002094515421606645,0.003483602887499996,0.003529407459374999,0.0074576564816326504,0.010942312296296296,0.16271997119999992,0.0027132911601107997,0.0033065446530612212,0.005195545476923076,0.007698921919999996,0.014011936482644623,1,0.001935767036004161,0.0030598622079999983,0.003609200641738342,0.00646067582040816,0.01377706215,1
o1_gr_e08,A,0,0.0018155453999999969,0.0034034558399999994,0.003141269760000001,0.003984294643598616,0.005460661503999998,0.007907782143999996,0.0012077952749999993,0.0022400996000000004,0.0019569308081632646,0.0031062474446280994,0.004097823206399999,0.006718622563265307,0.00072964427755102,0.002239650999999997,0.002092712905785123,0.003931209309640831,0.005777288299999999,0.00964791910470914,0.0010927827966942148,0.0025910396081632644,0.002582177666272189,0.004563370074074075,0.007115242014719999,0.01697592568047337,0.0022188205061224476,0.003071644977777777,0.0035086156641975304,0.006198383076923077,0.008401539578698223,0.022715443279338842,0.002299201379265306,0.002809560631141868,0.003019050845812583,0.005060194189291507,0.0063727861877551015,0.028569463199999996
o1_gr_e09,A,0,0.002519933311999997,0.002445643980622836,0.0029004125231833888,0.0047439562792899355,0.004080621511111109,0.007066388249999998,0.0019376148479999969,0.0018962698499999976,0.0019121880163265284,0.0036781451626297537,0.003489074887679999,0.005743956079338841,0.000922778495999998,0.001638528074999997,0.0019905753469387734,0.0031545866556213003,0.0044885706979591825,0.010535366024999998,0.0013102866719999972,0.002037545887499997,0.0023739877491124254,0.004127344540309153,0.006248769501234567,0.012374311042214531,0.002267818271999997,0.0022134669619834693,0.0034851419632653045,0.006040202429629629,0.00839058859008,0.029465090549999996,0.0024546036489795898,0.0022563378723155576,0.00290495620224,0.005088557703407245,0.00679834823195266,0.0339805998
o1_gr_e10,A,0,0.003035144644897962,0.0037235733003567195,0.004495101669135805,0.005181030734693879,0.00640128486643599,1,0.0023195285353497194,0.003066254280000003,0.003227057740800003,0.005287834889892986,0.00821274519708637,1,0.0013507598222222267,0.0017788243239669444,0.0030717884449704166,0.00550611356033058,0.008418993912052593,1,0.0012215715265306154,0.0019003011457063746,0.0032009427500000022,0.004532363653224491,0.006666413368047339,1,0.0026163942400000036,0.002463330825000004,0.003677509050000002,0.00680144394049587,0.008777828500000005,0.03521979742040818,0.002575900656000004,0.0018069513187500019,0.003433432725000003,0.0057229470080000025,0.009826101461157028,0.024664396896
o1_gr_e11,A,0,0.002697162192000002,0.0021700438913580273,0.003145287786851213,0.005385028075754423,0.007153152073130197,1,0.002424748104000003,0.0023472645877551054,0.0037775504000000034,0.005120455332963989,0.011750638459259262,1,0.001212897750000002,0.001992671122437676,0.0030377785912009533,0.0049765729550173025,0.022307480977777783,1,0.0015666263047259005,0.0022097538720000044,0.0032582658269896215,0.006292175314285715,0.016551626300000007,1,0.0022473079510204118,0.0028424323918367364,0.004336908928000002,0.007581269587500002,0.01803335255401662,1,0.0025722512640000026,0.0027684133818181847,0.0038089541008264473,0.007680732465051906,0.013047461936094674,1
o1_gr_e12,A,0,0.002641368424489797,0.0020838064320000023,0.0018812903225806459,0.00392624340831025,0.01081013645671078,1,0.002101745633057852,0.0019405897875000013,0.002352933900000001,0.0045249383140495885,0.008621252971900827,1,0.000927571461120001,0.0018293224500000014,0.0024300830000000017,0.005015222432000001,0.008407790109342563,1,0.001380244403305787,0.0020962244250000016,0.0024424786000000007,0.004607198240625001,0.00793019139173554,0.16027198560000003,0.0027915750530612253,0.0021419591836734707,0.0030404663591682424,0.0047470098035502966,0.006575809838085331,0.021767019600000003,0.003348234600000002,0.0025754281714285726,0.0029428961777777773,0.004369928119008264,0.007723101150850661,0.01240287197231834
o2-01_gr_e01,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006247992727272734,0.006915379763313615,0.010308545500000009,0.008296517453125004,0.014886111506172847,0.03838659825000002,0.005458557471221915,0.005795382360110807,0.012530535111111121,0.009910084755102046,0.01737283680000001,0.027922556244897975,0.03631595154,1,1,1,1,1,1,1,1,1,1,1
o2-01_gr_e02,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005267360049382708,0.007017825319999996,0.00852898244897959,0.007787513937499999,0.016379670864197525,0.018469757234567903,0.004072318278061224,0.00655969653212396,0.0172597901349481,0.013840075999999996,0.020713636641975303,0.10975028900000001,0.012393203648479805,0.03844076076454294,1,1,1,1,1,1,1,1,1,1
o2-01_gr_e03,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0036139907599451295,0.004937677765624998,0.013326649874999999,0.014642557160000002,0.08086112100000002,1,0.004285310922437672,0.006766891999999999,0.012268591160493827,0.009193306613333334,0.010698391733333331,0.025023850612244897,1,1,1,1,1,1,1,1,1,1,1,1
o2-04_gr_e04,D,3,0.1490348595,0.016944883078125,0.006878371116055535,0.023714778139199998,1,1,0.010127306479191443,0.007404767345993754,0.006155181724279835,0.02509844111718749,1,1,0.003296764071666666,0.003985678205234158,0.004844729605064249,0.0339747985138889,1,1,0.0014872221416326525,0.002304244696670134,0.004314939677083333,0.03230943645290858,1,1,0.0046920565584375,0.00521673810718002,0.004421167872114841,0.056605668,1,1,0.033731156938775514,0.013606224386666666,0.0065953427224251255,0.09052452183673469,1,1
o2-04_gr_e05,D,3,1,0.021084209964497037,0.008069117791666667,0.015532842760416662,1,1,0.010115818286982246,0.009073956308431953,0.006925360671984856,0.014908350502921842,1,1,0.00457069033333333,0.004578944864203952,0.004895297390432096,0.017054295249311298,1,1,0.0015490413260869536,0.0025286789907407385,0.00427859117598855,0.01549367904017531,1,1,0.003695689313019389,0.006023620840270548,0.005835447025124488,0.018701075277315297,1,1,0.011782811833333328,0.012213181125000002,0.008295719169421484,0.0168152158622449,1,1
o2-04_gr_e06,D,3,1,0.023953382430000003,0.008808472490740737,0.01698589581542699,1,1,0.009064217305473368,0.00915831309895833,0.006350485414074075,0.015370736178240741,1,1,0.003968809089965396,0.004413211694411414,0.0046388767749630175,0.013913034815581855,1,1,0.0015792721103999987,0.002441414752373995,0.0045856852968,0.011439282634223632,1,1,0.0045302770939916704,0.006903306518333335,0.00517956332877604,0.01141872314673913,1,1,0.044606728999999984,0.016924994232421872,0.008680539946289062,0.009298945302514792,1,1
o2-07_gr_e07,B,1,1,1,1,0.27784314879999994,0.1339491608,1,0.005622119228650139,0.006455734183111112,0.009564544453686201,0.007465266964090371,0.0085414606592,0.014678628146745566,0.002489339495999999,0.00223515603840878,0.0038201124571428592,0.003392419990532544,0.0048429568880000015,0.0034566963785969086,0.002225193461728395,0.0021568666112000002,0.004014528207407408,0.0036589734351606808,0.005564470281481482,0.003710317143750001,0.006288944816,0.005130042333727811,0.008825460794463667,0.006774978388888891,0.010944211337500002,0.006689375497740784,0.028917719288888893,0.029869232088888906,0.02707207222857143,0.025558275400000004,0.03506597546666668,0.03895590595555557
o2-07_gr_e08,B,1,1,1,1,1,0.05289368000000002,1,0.006218213882030182,0.007555964686390535,0.010775729888000005,0.009592629903969757,0.008685368007680003,0.009498210601134219,0.002525001864000002,0.0023209753528888903,0.003593223122222225,0.0034419765714285727,0.004449591028099178,0.0031420971792387557,0.004039539358677689,0.0023196129428571443,0.003582055960000003,0.003304085988165683,0.004948935313019394,0.0030723354666666687,0.00716424065330813,0.00633120767467301,0.010354430558024697,0.006564111634720574,0.010757864859259267,0.0072334137766803894,1,0.11916948400000009,0.07907553671111113,0.06040961080000002,0.04782855526400002,0.04053953804444446
o2-07_gr_e09,B,1,1,1,1,0.31087300160000003,0.06125485811200001,1,0.010144195358024691,0.00945316428582231,0.021293173222222236,0.009358889714285718,0.009837888083333336,0.008485208506508881,0.0070448342222222265,0.0023273452125000004,0.0036724204049382735,0.0036240804812800015,0.005548099098412699,0.0027747701206349215,0.0034298880000000237,0.0021930995251200017,0.003406393244444446,0.003547589661538462,0.005777809772853187,0.0030307454530370363,1,0.005357332657338822,0.008116392760000004,0.008278159644444448,0.01053520851358025,0.0056321640320987675,1,0.025212703600000008,0.0359891080888889,0.02720507475000001,0.07467126364444446,0.0378617704888889
