check_4l_short_me,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.30415894285714296,-0.2901629085714286,-0.26809672857142863,-1,-1,-1,-1,-0.4031646666666668,-0.4316840838095239,-0.4141715387755103,-0.2738076250000001,-0.25427489047619056,-0.22875693904761912,-0.19559554489795927,-0.16629035555555563,-0.17014038857142869,-0.21270003956043965,-0.27775458260869573,-0.32086903246753257,-0.3569518742857144,-0.261722542857143,-0.25471396734693885,-0.21847850259740265,-0.1725235170068028,-0.07453908650793659,-0.07035774841269847,-0.1711243611428572,-0.26439867567567577,-0.3093994051020409,-1
check_4l_short_se,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.33976194285714295,-0.36750274285714296,-0.39285224415584424,-0.4428379500000001,-0.40839343333333344,-0.3312551714285715,-0.5374611835164836,-0.42440466666666676,-0.34498338750000007,-0.22306748435374157,-0.2584744042857144,-0.287615812244898,-0.31202715238095247,-1,-0.3711959257142858,-0.32520507657142866,-0.2855769863945579,-0.14854111363636371,-0.08145690783410145,-0.20301163597883606,-0.2540758175115208,-0.2925976185714287,-0.2971430285714286
check_6l_long_me,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.7166669583333336,-0.718750166666667,-1,-1,-1,-1,-1,-1,-1,-1,-0.5352132028985508,-0.6197532035256411,-0.7361112500000001,-1,-1,-1,-1,-1,-1,-1,-0.39463714743589756,-0.3684278601190477,-0.36758934166666674,-0.2765502916666668,-1,-0.25034737500000015,-0.29298592857142863,-0.3548182685185186,-0.3688276319444445,-1,-0.370442138888889,-0.3083906153846155,-0.24788921180555565,-0.19518922083333343,-0.172070638888889,-0.21043466666666677,-0.2506451969696971,-0.297395920138889,-0.3353773472222223,-1,-0.35361404761904774,-0.28339728591954033,-0.20075996474358984,-0.09120350297619058,-0.08522413571428582,-0.17808637037037048,-0.2542621612903227,-0.32207923055555565,-0.34771231944444453
check_6l_long_se,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.6589479852941178,-0.7299466406250001,-0.7486459166666668,-1,-1,-1,-1,-1,-1,-0.44841329166666677,-0.512069763888889,-0.5982330572916668,-0.6959829232456142,-0.7572835166666668,-1,-1,-1,-1,-1,-0.3989941562500001,-0.38061779545454555,-0.39695679166666675,-0.49497667881944457,-0.6323770478395063,-0.7558280089285715,-0.7901012916666669,-1,-1,-1,-0.3813930312500001,-0.35740947916666677,-0.30070056944444457,-0.28921408680555566,-0.3730425527777779,-0.5181948863636365,-0.6435598916666668,-0.6365048467261907,-0.6635241128472223,-0.6731847592592594,-0.37506580555555563,-0.3586416111111112,-0.3062238782051283,-0.24791868181818194,-0.1951097222222223,-0.22081618333333344,-0.29519188586956535,-0.3400490955882354,-0.37166244270833343,-0.4562349375000001,-0.3750000000000001,-0.36115981944444453,-0.293790107371795,-0.2103112656250001,-0.11670931111111121,-0.09572606388888896,-0.30058007716049395,-0.39183589453125006,-0.39818985416666675,-0.40408266666666676
check_6l_short_me,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.41775684000000013,-0.4217461800000001,-1,-1,-1,-1,-1,-1,-1,-1,-0.3818624300000001,-0.3524380600000001,-0.32242150666666675,-0.5079065666666667,-0.4454805600000001,-1,-0.2946668800000001,-0.32075071076923084,-0.37077047428571436,-0.36698641846153857,-0.3581108500000001,-0.3310262857142858,-0.28186514800000007,-0.29436261846153855,-0.4886301773333334,-0.44192536296296303,-0.21489120857142868,-0.23336520333333344,-0.2499013800000001,-0.2739323511111112,-1,-0.3143569186206897,-0.23242499600000008,-0.16414343703703715,-0.08598662555555567,-0.06996710631578956,-0.1535122842857144,-0.20803548965517252,-0.24373846153846163,-0.2580653520000001
check_6l_short_se,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.7318063733333334,-0.7616545900000001,-0.7920001600000002,-1,-1,-1,-1,-1,-1,-0.5945001600000002,-0.6499028360000001,-0.6969964776470589,-0.7364158120000001,-0.7638230560000001,-0.7647500266666668,-1,-1,-1,-1,-0.5533631900000001,-0.5239692690909092,-0.5366652989473685,-0.5858838941176472,-0.6433842084210527,-0.7089205440000002,-0.7740845490909093,-0.8008677511111113,-0.7996679300000002,-0.8528734700000001,-1,-0.4902583422222223,-0.4233470800000001,-0.4305591800000001,-0.4629736080000001,-0.5676062971428573,-0.6364423511111112,-0.6844900927272728,-0.7281589973333334,-0.7863020047058825,-1,-0.4789370533333335,-0.41677809333333343,-0.3225576923076924,-0.2928046133333334,-0.3630226218181819,-0.4134986420000001,-0.48713595304347834,-0.5815484150000001,-0.6664029066666668,-1,-0.48000012000000014,-0.43724323272727283,-0.3428476400000001,-0.21964437538461545,-0.19536246933333343,-0.2816927789473685,-0.3874742953846154,-0.49701759714285726,-0.58039306,-1,-1,-0.46736077000000015,-0.4317404757142858,-0.16505744608695663,-0.08032928129032267,-0.32333436842105273,-0.4551597300000001,-0.51666416,-1
check_8l_long_me,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.5802593472222225,-0.5063567222222224,-0.5427042361111114,-1,-1,-1,-1,-1,-1,-0.7176840000000002,-0.5762334444444446,-0.454870388888889,-0.5418677380952382,-0.6651565493827162,-0.7729631111111113,-1,-1,-1,-0.8384218641975311,-0.7069911000000001,-0.5464345454545456,-0.4294120777777779,-0.533189027777778,-0.6494188333333335,-0.768465888888889,-1,-1,-1,-0.8188999876543211,-0.6901488535353537,-0.49760929365079376,-0.3770900833333334,-0.5004793030303032,-0.6445843000000001,-0.7516594791666669,-0.8285050740740741,-1,-1,-0.7773111296296298,-0.6495797777777779,-0.4485081222222223,-0.3309674055555557,-0.45868994444444455,-0.6315051777777779,-0.7650085617283953,-0.8259259444444444,-1,-1,-0.7597695416666668,-0.6009078287037039,-0.3637174914529916,-0.2842674320987656,-0.4230728632478634,-0.6234101166666668,-0.7481496722222224,-1,-1,-1,-0.7211604583333334,-0.5446895606060607,-0.3091734567901236,-0.25089081481481496,-0.394805388888889,-0.6071022777777779,-0.7401105555555557,-1,-1,-1,-0.6008305166666669,-0.4203745216049384,-0.23367950427350442,-0.20910461111111123,-0.3713340359477126,-0.5751528055555557,-0.715670265432099,-0.598466388888889,-1,-0.278273527777778,-0.35580718650793663,-0.28435690804597713,-0.23117925362318853,-0.22766566959064344,-0.5038110467836259,-0.42238531286549724,-0.40273408695652185,-0.338610263888889
check_8l_long_se,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.5794877777777779,-0.570997888888889,-1,-1,-1,-1,-1,-1,-0.6535951180555557,-0.5619953686868688,-0.5249102063492065,-0.5993742283950618,-0.7373843703703705,-1,-1,-1,-1,-0.8222468456790125,-0.6501398296296298,-0.5025963750000002,-0.4747016031746033,-0.6035865202020203,-0.7810360277777778,-1,-1,-1,-0.9429871666666668,-0.7922036837606838,-0.5933667175925927,-0.4439074166666668,-0.44339267361111123,-0.6220508769841271,-0.8261401049382718,-1,-1,-1,-0.9036485055555556,-0.7397873214285715,-0.5259069682539684,-0.37940506172839517,-0.42967556060606077,-0.6443762991452993,-0.8268188981481484,-1,-1,-1,-0.8306746818181819,-0.652173341880342,-0.44445657539682554,-0.3216862424242426,-0.4262626785714287,-0.6486803666666668,-0.8035804629629631,-1,-1,-0.8127178194444445,-0.7419323290598292,-0.5644352430555557,-0.36579192129629645,-0.27081257777777795,-0.42374952525252535,-0.6496210000000001,-0.7737453194444446,-1,-1,-0.6448571666666668,-0.5609152623456791,-0.3876422745098041,-0.25050699382716063,-0.2343624567901236,-0.40474348989899,-0.6695292222222224,-0.7535719722222225,-1,-0.46974920634920647,-0.4703315866666668,-0.37500579365079384,-0.2707568666666668,-0.1327257863247865,-0.13708355324074087,-0.35794961507936524,-0.5924027314814816,-0.683486451388889,-1
check_8l_short_me,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.6711456611764707,-0.6893960245161291,-0.7632355514285715,-0.7715650860000001,-0.6875939217391305,-0.6596785457142859,-0.5530129721739131,-0.4213183927272728,-0.368428780952381,-0.15262946666666677,-0.290801110909091,-0.2760160472727274,-0.3414023200000001,-0.38266773066666676,-0.31572904266666674,-0.2107928400000001,-0.19673423200000012,-0.1885466150000001,-0.20624509333333343,-0.0869135900000001,-0.08688380000000007,-0.09321826909090919,-0.11074606181818193,-0.054475660740740846,-0.05410310000000011,-0.12646125000000008,-0.1370254293333334,-0.14168970133333342,-0.1401215675000001
check_8l_short_se,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.7236178320000001,-0.9575019300000001,-1,-1,-1,-1,-1,-1,-1,-0.36450002000000004,-0.41811570588235303,-0.6300017466666668,-0.8196925247058825,-0.8920692720000001,-0.9296935942857144,-0.9554021933333334,-0.8840001600000003,-1,-1,-1,-0.2986096742857144,-0.2899509520000001,-0.28665260285714295,-0.5075808866666667,-0.6859951014285716,-0.7878431581818183,-0.8976470133333334,-0.9412089644444445,-0.9760002533333334,-1,-0.2802382900000001,-0.2454312000000001,-0.21134471333333346,-0.20200369454545467,-0.26659991000000005,-0.3975975741176471,-0.5300437747368422,-0.6658253625000001,-0.809571032,-1,-0.2602600466666668,-0.22311482857142867,-0.18189570666666674,-0.06562337760000009,-0.051746923333333424,-0.10931002769230778,-0.14072342666666676,-0.22095406909090917,-0.18440411000000007
