Success_rates
0.0
66.66666666666666
63.63636363636363
100.0
47.77777777777778
100.0
26.666666666666668
72.72727272727273
0.0
53.333333333333336
100.0
33.33333333333333
0.0
0.0
47.77777777777778
0.0
35.55555555555556
0.0
0.0
17.77777777777778
