File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16
o3_gr_e06,B,1,0.169225966,0.17437556599999998,0.16667506299999998,0.17521719225,0.029390609333333317,0.03681384652173912,0.04169023642857142,0.058185996896551684,0.063453652345679,0.06377852633802815,0.0550730152173913,0.043705474406779646,0.24,0.23414161774999998,0.22533907775,0.22014524949999997
o3_gr_e07,C,2,0.140346219,0.16254565599999998,0.170661043,0.20643751300000002,0.026047775344827596,0.042671527727272736,0.06788277507462685,0.0904511768181818,0.04574466102040817,0.05532400304347827,0.0548789651612903,0.061252793888888914,0.22572106249999999,0.24,0.2026101115,0.10317729625000001
o3_gr_e08,B,1,0.17732793125,0.20089905175,0.1680991385,0.1795989985,0.032530058387096786,0.04572882362068967,0.05864457789473685,0.07059297360655736,0.05601300500000002,0.06860517422535213,0.07278842111111113,0.07189233543209876,0.23349079625,0.24,0.21735969174999997,0.19884838900000001
o3_gr_e09,C,2,0.10569736075000002,0.10444715175000001,0.12744331375,0.191385057,0.05248566875000001,0.03480417523076925,0.07036546308823531,0.10176500368421056,0.10189361575,0.04924220059701493,0.060230695762711874,0.08606457418604656,0.20038293999999998,0.20693494549999997,0.17642814874999999,0.11155083173913048
o3_gr_e10,B,1,0.24,0.22852274899999997,0.205222924,0.13316532000000003,0.042928273137254926,0.04917047019607847,0.051566519259259286,0.05251171802816904,0.04736792523809526,0.05476752370967744,0.05873511769230771,0.06172128368421054,0.1950884135,0.19424338875,0.17712773275,0.17279188575
o3_gr_e11,B,1,0.22369202775,0.19742749524999997,0.17756337249999998,0.16680292699999996,0.04693028884057968,0.0529993135087719,0.049751988909090904,0.05105917985507244,0.0438364984722222,0.05217817754385962,0.05522082865384614,0.05452234634920633,0.1929384685,0.19018945525,0.18309685324999997,0.1531413555
o3_gr_e12,B,1,0.24,0.232418975,0.19785624325,0.13511094775000002,0.044010018750000005,0.050963647272727286,0.05045895358490569,0.060324968557692316,0.050269709558823546,0.054713672063492085,0.056132425882352954,0.05178996887323946,0.21914311075,0.19926992525,0.1683363635,0.15850856200000002
o4_gr_e01,A,0,0.051893248292682916,0.05555582804878048,0.07221019268292683,0.0820728512195122,0.018249791951219493,0.024905129512195107,0.03660983463414632,0.08475761707317071,0.012934579999999987,0.028431343061224485,0.04754250878048778,0.0962386119512195,0.02759618516129032,0.0478106643548387,0.06120536680851062,0.0928147719512195
o4_gr_e02,A,0,0.053975014146341475,0.052039346829268314,0.049491804878048794,0.08991090292682928,0.009402898913043497,0.022785015348837232,0.049906143658536614,0.08806071024390245,0.011939555294117669,0.030753150384615405,0.05140675437500002,0.1166904604878049,0.024859243230769257,0.04966705919354841,0.0685623847169811,0.1208276156097561
o4_gr_e03,A,0,0.03029259243902441,0.03986986097560979,0.06625328926829271,0.08601291682926832,0.008125615686274531,0.024739371702127682,0.05465146024390246,0.0789444773170732,0.01904920512195124,0.02330276340425534,0.04190710547619051,0.09687276195121952,0.013332147551020426,0.03223291411764709,0.05808954902439025,0.09186780707317074
o4_gr_e04,A,0,0.06405277341463415,0.051870883658536586,0.06577321560975609,0.04000373431818182,0.06164343853658537,0.019928048048780483,0.037210912439024385,0.04821375541666665,0.017829013333333327,0.032739229999999994,0.05078714983333332,0.06634344413793102,0.043042654999999985,0.06855340574074073,0.0969882887804878,0.13576343829268295
o4_gr_e05,A,0,0.05100356536585368,0.058104022926829285,0.06263136317073173,0.04359568975609759,0.02223121585365856,0.03506058731707319,0.03347189365853661,0.04367268660377361,0.017271789361702154,0.030863274489795953,0.04856956868852462,0.06327637480000002,0.04129940490566041,0.06335921109090911,0.08665762400000003,0.12653254024390248
o4_gr_e06,A,0,0.052566974878048796,0.032876964878048816,0.061550355853658555,0.043173434222222265,0.03465889170731709,0.01974365534883724,0.0442376748780488,0.05418412338461542,0.017928556097561006,0.03714258819672136,0.05634246232142861,0.07685158352941178,0.04193223907407409,0.072873478,0.09936886926829268,0.1459970056097561
o4_gr_e07,A,0,0.08733982170731708,0.042954712682926846,0.07258926560975612,0.04108592209302328,0.04701803756097563,0.01811764913043481,0.03451356804347829,0.05707026796875002,0.016948889047619074,0.03376536821428573,0.05404905471698115,0.07761020627450985,0.04212681491228072,0.06634967272727275,0.08568901274509806,0.10830671195121955
o4_gr_e08,A,0,0.014667199555555585,0.03572288024390246,0.045809466585365874,0.06263911756097564,0.009559250227272754,0.021996301951219543,0.0456586917073171,0.05568387512195124,0.013521653111111132,0.027541811400000022,0.042640967555555576,0.08179120463414637,0.03323339317073174,0.045721890487804916,0.06343787317073173,0.07990198560975612
o4_gr_e09,A,0,0.06509638707317073,0.04534734292682926,0.036908266585365834,0.05478898829268291,0.013906291219512179,0.02206962617021274,0.040532898372093,0.060981651020408166,0.016165786136363613,0.03667360655172413,0.059420244230769206,0.08186383853658534,0.03650124719298245,0.06400884490909091,0.08343561379999999,0.11661241658536582
o4_gr_e10,A,0,0.02279171292682929,0.05464635655737708,0.09091691404255323,0.1567654536585366,0.019711756341463438,0.033070260166666685,0.0610683885245902,0.10737717097560978,0.056001449512195135,0.03940603682926831,0.03772720612244901,0.05539418113636367,0.06871600756097564,0.02613547487804881,0.03596094069767444,0.04858508463414637
o4_gr_e11,A,0,0.08988933585365853,0.028599273799999995,0.07142713116279069,0.13472837341463414,0.03307192707317073,0.027454049200000007,0.05799376436363638,0.10587714219512194,0.020340806585365852,0.02569709361702126,0.04497560186046511,0.09468827463414635,0.040258795,0.0427590175,0.050560782325581394,0.07006207585365855
