File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
o1_gr_e05,A,0,0.0789431838842974,0.06937190397805203,0.08916860111111102,0.14010675777777767,0.20306038644470858,1,0.062193964999999865,0.059398904320987496,0.07252120867768583,0.12045518877551009,0.21178338085937495,0.840498367346939,0.029099418282548303,0.051488769531249846,0.05855338321995451,0.11742527359999994,0.17281773842592585,0.4615935368620036,0.04578657894736825,0.06790253124999981,0.06381197923875413,0.0879813762755101,0.16627099853907956,0.5424439307479222,0.09005968241965964,0.0881608616780044,0.08212142975206597,0.09257535827664387,0.1675104268727704,0.8959612777777777,0.12536655229591825,0.12248285111111099,0.12547844897959176,0.08372028928199778,0.09855654431885776,0.47230322485207077
o1_gr_e06,A,0,0.10079826040428057,0.09906967857142852,0.10163064583333327,0.15363620934256053,0.18421632372400756,1,0.07667547637051034,0.0746893874999999,0.09058931818181809,0.1400603281807372,0.21074439437499998,0.8153580355555554,0.029213883199999905,0.05939729687499987,0.07067344044321323,0.11586043484224955,0.16250654803719003,0.6500194602076123,0.04503360499999991,0.05119259259259249,0.05963489062499989,0.07437207692307687,0.1440268487836949,0.6503853425605536,0.07195816942148751,0.08542739062499993,0.08452002216066468,0.07760007612456737,0.10524651606978877,0.41677782248520706,0.11390262811791373,0.08565360523186676,0.1368074876033057,0.08399191326530608,0.08768733412604038,0.352674512396694
o1_gr_e07,A,0,0.03526157617728518,0.07832890749999985,0.1451621701388888,0.22199735679999996,0.2621579346016646,0.829975561983471,0.05701766049382702,0.08326763434903034,0.1325739855999999,0.2102558024691357,0.2997707558299039,0.7574733846153844,0.06343094249999988,0.0997548703703702,0.13354414940828394,0.23295858573388195,0.30116592195629543,1,0.0727262299168974,0.12095843359374986,0.12254887011718747,0.2589464056122448,0.3799413991769547,1,0.09421149861495833,0.1148105782312924,0.18040088461538456,0.26732367777777766,0.4865255723140494,1,0.06721413319458892,0.1062452155555555,0.12531946672702576,0.22432902154195,0.47837021354166664,1
o1_gr_e08,A,0,0.06303977083333323,0.11817554999999998,0.10907186666666668,0.13834356401384082,0.1896063022222222,0.2745757688888888,0.04193733593749998,0.07778123611111112,0.06794898639455779,0.10785581404958679,0.14228552799999997,0.2332855056689343,0.02533487074829931,0.07776565972222212,0.07266364256198345,0.13650032325141775,0.20060028819444442,0.33499719113573406,0.03794384710743801,0.08996665306122446,0.08965894674556213,0.15845034979423872,0.24705701439999994,0.5894418639053254,0.0770423786848072,0.1066543395061728,0.12182693278463648,0.21522163461538463,0.291720124260355,0.7887306694214875,0.0798333812244898,0.09755418858131487,0.10482815436849247,0.1757011871281773,0.22127729818594102,0.9919952499999999
o1_gr_e09,A,0,0.08749768444444433,0.08491819377162624,0.1007087681660899,0.16472070414201165,0.14168824691358017,0.2453607031249999,0.06727829333333323,0.06584270312499992,0.06639541723356002,0.127713373702422,0.12114843359999997,0.19944291942148754,0.03204091999999993,0.05689333593749989,0.06911719954648518,0.10953425887573959,0.15585314923469384,0.36581132031249997,0.045496064999999905,0.07074812109374991,0.08243013017751477,0.14331057431629005,0.21697116323731136,0.42966357785467124,0.07874368999999991,0.07685649173553713,0.12101187372448974,0.20972925102880657,0.29133988159999996,1,0.08522929336734687,0.07834506501095687,0.10086653479999999,0.17668603136830713,0.23605375805391182,1
o1_gr_e10,A,0,0.10538696683673478,0.12929073959571943,0.15607991906721547,0.17989690051020416,0.22226683564013852,1,0.0805391852551986,0.1064671625000001,0.11205061600000012,0.18360537812128425,0.2851647637877212,1,0.04690138271604954,0.06176473347107446,0.10665932100591725,0.19118449862258957,0.29232617750182616,1,0.04241567800453525,0.06598267867036023,0.11114384548611118,0.15737373795918372,0.23147268639053262,1,0.09084702222222235,0.08553232031250015,0.12769128645833341,0.2361612479338844,0.30478571180555575,1,0.08944099500000013,0.06274136523437507,0.1192164140625001,0.19871343777777783,0.3411840785123968,0.8564026700000001
o1_gr_e11,A,0,0.09365146500000009,0.07534874622770928,0.10921138148788935,0.1869801415192508,0.24837333587257626,1,0.08419264250000011,0.08150224263038561,0.13116494444444457,0.17779358795013853,0.40800827983539106,1,0.0421145052083334,0.06918996952908597,0.10547842330558867,0.1727976720492119,0.7745653117283952,1,0.05439674669187154,0.07672756500000015,0.1131342301038063,0.21847830952380956,0.574709246527778,1,0.07803152607709764,0.09869556916099781,0.15058711555555562,0.2632385273437501,0.6261580747922437,1,0.08931428000000008,0.09612546464646474,0.13225535072314054,0.26669209948096895,0.4530368727810651,1
o1_gr_e12,A,0,0.09171418140589571,0.07235439000000007,0.06532258064516132,0.13632789612188367,0.3753519603024576,1,0.07297727892561987,0.06738158984375005,0.08169909375000003,0.15711591368227737,0.29934906152433427,1,0.03220734240000003,0.06351814062500005,0.0843778819444445,0.17413966777777778,0.2919371565743945,1,0.047925152892562044,0.07278557031250006,0.08480828472222225,0.15997216113281254,0.2753538677685951,1,0.09692968934240366,0.07437358276643995,0.10557174858223065,0.16482672928994085,0.22832673048907398,0.7557992916666667,0.1162581458333334,0.08942458928571433,0.10218389506172837,0.1517336152433425,0.2681632344045369,0.430655276816609
o2-01_gr_e01,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14199983471074396,0.15716772189349126,0.2342851250000002,0.1885572148437501,0.3383207160493829,0.8724226875000005,0.12405812434595262,0.1317132354570638,0.28478488888888914,0.22522919897959198,0.3948372000000003,0.6346035510204084,0.825362535,1,1,1,1,1,1,1,1,1,1,1
o2-01_gr_e02,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11971272839506154,0.1594960299999999,0.1938405102040816,0.176988953125,0.37226524691358015,0.41976720987654326,0.0925526881377551,0.14908401209372638,0.39226795761245675,0.31454718181818175,0.47076446913580233,1,0.28166371928363193,0.8736536537396122,1,1,1,1,1,1,1,1,1,1
o2-01_gr_e03,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08213615363511657,0.11221994921874996,0.30287840624999995,0.33278539,1,1,0.09739343005540163,0.15379299999999999,0.2788316172839506,0.20893878666666665,0.2431452666666666,0.5687238775510204,1,1,1,1,1,1,1,1,1,1,1,1
o2-04_gr_e04,D,3,1,0.46458039792387545,0.22033188740740742,0.4990656051423325,1,1,0.33091792011834315,0.1984699472318339,0.19417104183884296,0.487341150519031,1,1,0.0946396991676575,0.11807567401285576,0.14041422193877548,0.6504706538461538,1,1,0.052933487244897916,0.05321933966398828,0.12517915739644966,0.6312730246913579,1,1,0.1559749591836735,0.13636336081632652,0.12819326303854872,0.7798388657024791,1,1,1,0.37226899609374997,0.20427516666666662,1,1,1
o2-04_gr_e05,D,3,1,0.7217474793388429,0.25554463966049373,0.35167194731404955,1,1,0.31675635243055544,0.2914203819444444,0.19981898619329383,0.3380314459259259,1,1,0.13938588919667577,0.12931693652343743,0.14765353432098757,0.3549575538128719,1,1,0.046159083900226654,0.07079920370370364,0.1245758358846564,0.3247508302951389,1,1,0.10934296493791082,0.19117243367346928,0.17842720083102484,0.340811319214876,1,1,0.35897284775086485,0.3904884814814815,0.25578416666666653,0.3769608719723183,1,1
o2-04_gr_e06,D,3,1,0.69430094,0.27987917273673246,0.41419099238227136,1,1,0.3120523946280991,0.23820053497942378,0.1974042382271468,0.3465536069214876,1,1,0.12422591796874993,0.12113795666666666,0.14365365819361817,0.3087448428819444,1,1,0.0466780926275992,0.068910373265157,0.1321272769064359,0.26367841868622444,1,1,0.14480449768518514,0.17400468408163264,0.17951505246913577,0.24185540903686087,1,1,1,0.523376822222222,0.2907508491083675,0.23256283680142686,1,1
o2-07_gr_e07,B,1,1,1,1,1,1,1,0.2509874655647383,0.28820241888888887,0.4269885916824196,0.3332708466111772,0.38131520799999996,0.655295899408284,0.11113122749999994,0.09978375171467765,0.1705407346938776,0.15144732100591712,0.21620343250000001,0.1543168026159334,0.09933899382716047,0.096288688,0.17922000925925927,0.1633470283553875,0.24841385185185183,0.165639158203125,0.2807564649999999,0.22901974704142006,0.39399378546712793,0.30245439236111116,0.48858086328125006,0.2986328347205707,1,1,1,1,1,1
o2-07_gr_e08,B,1,1,1,1,1,1,1,0.2775988340192045,0.33731985207100595,0.4810593700000001,0.4282424064272212,0.38773964320000004,0.42402725897920607,0.11272329750000006,0.10361497111111115,0.16041174652777787,0.15365966836734696,0.1986424566115704,0.14027219550173015,0.1803365785123968,0.10355414923469393,0.1599132125000001,0.14750383875739653,0.22093461218836574,0.1371578333333334,0.3198321720226843,0.2826431997621879,0.462251364197531,0.293040697978597,0.48026182407407425,0.3229202578875173,1,1,1,1,1,1
o2-07_gr_e09,B,1,1,1,1,1,1,1,0.45286586419753083,0.4220162627599245,0.9505880902777781,0.4178075765306123,0.4391914322916667,0.3788039511834321,0.3145015277777779,0.10389933984375,0.16394733950617288,0.16178930720000004,0.2476829954648526,0.12387366609977325,0.15312000000000103,0.09790622880000005,0.15207112698412703,0.15837453846153846,0.25793793628808864,0.13530113629629625,1,0.2391666364883402,0.3623389625000001,0.36956069841269845,0.47032180864197537,0.2514358942901235,1,1,1,1,1,1
o2-10_gr_e10,B,1,0.52343793,0.5849564444444445,0.8363673265306123,0.9275173265306124,1,1,0.21400721484375007,0.2443047244444445,0.2864459726562501,0.31995215570934266,0.5039497777777778,0.40580736328125,0.06572829777777782,0.1596949700000001,0.15461193367346945,0.1679425640138409,0.22234915555555562,0.1636357968,0.08444549030470917,0.1600786111111112,0.12969357340720228,0.2178269236111112,0.2208271989795919,0.13127659937565037,0.2393711543209877,0.33006929591836737,0.2703112425,0.33328319135802464,0.47960005917159776,0.3838040173010381,0.7094620864197533,0.7574951234567905,0.9388756406250001,0.9985793906250006,1,1
o2-10_gr_e11,A,0,0.10165625000000018,0.05357794463667822,0.1520001468144045,0.2354567913223141,0.3548686038781165,1,0.13786244444444518,0.07950293367346943,0.20180414843750005,0.3484174048442907,0.8615567283950618,1,0.05393926530612243,0.0822661479591837,0.16372238095238104,0.34924529012345684,1,1,0.06815613000000009,0.08009126592797787,0.17526275413223144,0.33967529750000014,1,1,0.08949609722222235,0.12585541358024696,0.2390360609418284,0.36968072022160664,0.9585662222222225,1,0.1505966776859505,0.15804880886426598,0.2915368240740741,0.4855990844444445,0.7305944861111111,1
o2-10_gr_e12,B,1,0.3930710082644626,0.5044512499999998,0.5627168264462808,0.9097341093749999,1,1,0.16107380622837358,0.1952330802469135,0.24485114958448742,0.36848591015625,0.4071265051903113,1,0.04906939197530854,0.13079491999999993,0.10356108587257612,0.21283765306122443,0.20921598666666658,0.1692516074999999,0.060837078124999874,0.10855934911242594,0.1131419833795013,0.21598367361111093,0.20572303550295848,0.21226356249999992,0.14483720061728386,0.25535747916666646,0.22846206172839498,0.3604001683673468,0.3595640088888888,0.4487385857988166,0.3329774444444443,0.34590388165680463,0.5883654074074073,0.898468102040816,0.8934782343749996,1
o2_gr_e01,C,2,1,1,0.7690392561983469,1,1,1,0.24684493164062485,0.21929039446366774,0.17917135354273192,0.24467725024793383,1,1,0.07396391435986151,0.08221564646464635,0.10304188231426686,0.165049456111111,0.394918940312213,1,0.22357773964497016,0.1531211549586776,0.17806006222222212,0.135016953488372,0.2001467062499999,0.443241282986111,1,1,0.515163013605442,0.2706263221329437,0.282697541015625,0.22500830312499992,1,1,1,1,1,0.7078187382812496
o2_gr_e02,C,2,0.5498203593750003,0.4232050578512398,0.41787985000000016,0.32767650295858,1,1,0.19150264062500005,0.175335728531856,0.17107297506925218,0.10658735580178519,0.4050846961498438,1,0.061473639455782346,0.08912963000000003,0.09123288154269979,0.15015015743440235,0.3269328425925926,1,0.11242628444444454,0.12595696250000005,0.1305923277777779,0.19159503780864198,0.30829146484375003,0.7400830625,1,1,1,0.7050267109375,0.3369503611111111,0.6737793460207613,1,1,1,1,0.6986036575,1
o2_gr_e03,C,2,1,1,0.463041528888889,0.9407264628099176,1,1,0.16917597304405002,0.19232840625,0.17154130632716058,0.2619511088043062,1,1,0.06135977681660908,0.10630077958579892,0.11909037523629495,0.2451122835743802,0.47306064090368616,1,0.12141613265306134,0.19097988580246927,0.18193528395061737,0.19619999151234577,0.23257235204081636,0.6281329750692523,1,1,0.5898810661157028,0.4265901533888228,0.3626893621227888,0.3601493902185225,1,1,1,1,1,1
o2_gr_e04,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0798489619377164,0.11512999546485271,0.17045097750000004,0.19044544834710753,0.32020009917355385,0.13792287402343756,0.0974013975694445,0.14666085207100604,0.2697525347222224,0.3090546528925621,0.43767400000000006,0.15723120634920637,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e05,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06379115384615365,0.10845595454545442,0.1901416266666665,0.28063937278106493,0.2594244012345678,0.2302591874999999,0.08180438378906243,0.10115554056132255,0.20779207638888883,0.5721656530612241,0.7224427810650885,0.26992657168352174,0.20892931786703592,0.3408549077777776,1,1,1,1,1,1,1,1,1,1
o2_gr_e06,B,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06341589197530868,0.12179049480968862,0.22314157638888896,0.2542547291666668,0.26215030666666683,0.12093530888429757,0.07605911308349772,0.1124636011342155,0.1914634399092971,0.8958550781250001,0.9209448000000002,0.4205326255144033,0.22622227684441207,0.4400234479166666,1,1,1,1,1,1,1,1,1,1
o2_gr_e07,B,1,1,1,1,1,1,1,1,1,1,0.4512602476370511,0.35703594387755105,0.21651773094543947,0.0547269453125001,0.16376941176470602,0.2082689763313611,0.20286401859504144,0.23365216840277792,0.13930791838134432,0.07480321088435384,0.12506889196675913,0.2944565892857143,0.3540544045368621,0.29971124414062505,0.1841094376000001,1,1,1,1,0.6974535736961454,0.5214498121301776,1,1,1,1,1,1
o2_gr_e08,B,1,1,1,1,1,1,1,1,1,1,1,0.31654893222354336,0.20212888454861108,0.06987191326530608,0.1013516054687499,0.1557077423822714,0.1680277968749999,0.18895299112426034,0.10630788642659275,0.14160798891966753,0.2691277901701322,0.29136803819444446,0.34446643055555554,0.24312680017301047,0.1516354894271434,1,1,1,0.8079547301038061,0.5730301446280992,0.3540557153351699,1,1,1,1,1,1
o2_gr_e09,B,1,1,1,1,1,1,1,1,1,1,1,0.4237731723356007,0.1957982239999999,0.07145765306122424,0.08166582098765414,0.17369855999999986,0.17710338429752054,0.2072618559999999,0.13277566215735132,0.10113865234374982,0.1995610975029726,0.28630605919999985,0.3648478199445983,0.32099201371742103,0.15543400783196865,1,1,1,0.8488367335640136,0.49611734056122453,0.4605076447187927,1,1,1,1,1,1
o2_gr_e10,C,2,0.1678782778827978,0.36412854016620516,1,1,1,1,0.10911531213017756,0.13515224125000008,0.20551709327162704,0.5073919441141498,0.7892860599999999,1,0.05611127680000006,0.07935600832466189,0.13773695597858426,0.1701984,0.21255776041666669,0.3143262794117648,0.12035950694444461,0.16552430578512412,0.3172780600000002,0.32844628000000015,0.4465469075000001,0.18659848631656803,1,1,1,1,1,0.94152514453125,1,1,1,1,1,1
o2_gr_e11,C,2,0.26219982006920417,0.5984336033057852,1,1,1,1,0.11978253994082835,0.12705451014595945,0.3740769159183674,0.5894706227709191,1,1,0.056816869834710744,0.07220254318418313,0.11501055434782609,0.23473426014568163,0.26711984,0.2632452825484764,0.0964708673469388,0.11274483999999996,0.31455175308641975,0.30613199999999996,0.4593078884297521,0.1662538717561099,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e12,C,2,1,1,1,1,1,1,0.14923704049382722,0.3036937880859376,0.6642336232686982,1,1,1,0.06606808496093751,0.10071817414818822,0.20888394924554188,0.389482,0.4425380499999999,0.1800782914931589,0.10398339583333337,0.30636109183673477,0.43672294000000006,0.34924653250000004,0.29717489280000003,0.11089732493552867,1,1,1,1,1,1,1,1,1,1,1,1
o3_gr_e01,B,1,1,1,1,1,1,1,0.44804425,0.4121633854875283,0.5050006327160493,0.7367485976331358,0.4767363875000001,0.4305737975206611,0.10690596249999999,0.09236264792387545,0.15893213610586007,0.19677192060491502,0.16832272831632655,0.14304093937180423,0.11392801171875003,0.0918783614744352,0.1324804617346939,0.2118921115702479,0.1692711147959184,0.13097186250000004,0.27818609375000003,0.29547845953360763,0.3558477395833334,0.5136881574074074,0.33573104336734694,0.36627621893491125,1,1,1,1,1,1
o3_gr_e02,B,1,1,1,1,1,1,1,0.5583827806122451,0.43600035147392313,0.5965102929687502,0.4948849473684211,0.44224203628117925,0.5195185185185186,0.09058066666666677,0.10168415555555563,0.17960062847222233,0.19800916145833342,0.17094329607609998,0.153189643598616,0.09722405578512408,0.10395889222222232,0.15960558506944453,0.2022961408000001,0.20356956508875754,0.1398913206424748,0.4111538945312502,0.3052099013079669,0.5072564783950618,0.4770177075000002,0.37669136834319544,0.3780487338820303,1,1,1,1,1,1
o3_gr_e03,B,1,1,1,1,1,1,1,0.27850225868055556,0.4647272491349481,0.47640062037037045,0.7305170000000003,0.4441925725000002,0.4378428390022677,0.07789524260355038,0.10265533444444451,0.14470177551020416,0.18415752083333345,0.18494926337448567,0.18279764555555567,0.12866927500000014,0.10093113317479199,0.1331142112482854,0.23219982250000012,0.16829594230769243,0.11944679250000002,0.5029027866666669,0.3570860833333333,0.38984446502835535,0.5058444958448755,0.35150670370370374,0.37283210720000004,1,1,1,1,1,1
o3_gr_e04,C,2,0.39976955555555543,0.8341820987654323,1,1,1,1,0.1850598241965974,0.17976510802469137,0.2994330606060607,0.5908926673553719,1,1,0.09080861250000001,0.09460346730083236,0.14499881163434902,0.23166201377410467,0.2731513572084481,0.3944946502835539,0.19225664444444449,0.14041442857142855,0.14096281505102043,0.19610253500000002,0.1773409088,0.16585870761245672,1,0.5814266445312499,0.4162338004535148,0.39938406802721105,0.2775329477777778,0.16776062019013127,1,1,1,1,1,1
o3_gr_e05,B,1,0.9897651111111112,1,1,1,1,1,0.1857491871455577,0.2096179982638889,0.284525403628118,0.3601249058171745,0.37277425750000004,0.3904452575000001,0.07069652930056713,0.0969868657844991,0.14305845557655955,0.20816391689750693,0.2068712086776859,0.21830324704142012,0.11519936822773189,0.1178982473469388,0.19001039455782315,0.18874963671875003,0.16899312925170068,0.1270797818559557,0.6515901244444445,0.49146854195011347,0.4962341095041323,1,0.9346256198347107,0.6625609100000001,1,1,1,1,1,1
o3_gr_e06,B,1,1,1,1,1,1,1,0.2203650624999999,0.2967797562326869,0.24402300173611108,0.41575564444444435,0.2978028344671201,0.22049378787878784,0.07776842881944437,0.1010160416666666,0.1373731528925619,0.25983286224489777,0.14458986719999992,0.10345193093627622,0.14366427071005913,0.10999816216216213,0.12431005276816605,0.19191650415512457,0.17160135600907028,0.10199210457063708,0.6285829826989618,0.5234391525,0.5223137424999998,1,0.66367526953125,0.5246593469387756,1,1,1,1,1,1
o3_gr_e07,C,2,1,1,1,1,1,1,0.12008009750000001,0.21886521666666667,0.3247664704142011,0.3435995029726516,0.371393133194589,0.9894001458333332,0.047606873456790114,0.08540645120000002,0.12226401426872774,0.15907245362718092,0.26114224279835385,0.24835459836734688,0.11947753250000004,0.11102712499999998,0.14850700443786982,0.13541595481569557,0.18446680208333338,0.13432458716049384,0.5717981479591835,0.4052385782312925,0.7027162485207099,0.4111958202479339,0.3256522337278107,0.16786034310018905,1,1,1,1,1,1
o3_gr_e08,B,1,1,1,1,1,1,1,0.20948682396449708,0.27258668960000004,0.4224436512345679,0.3949430123966944,0.3722683856,0.4082495885416667,0.07793891666666672,0.08458845057232052,0.14324862002743485,0.1914306024305556,0.2243474128000001,0.1838199837962963,0.10374505671077511,0.11574811245674746,0.14417372145328722,0.23110263040000004,0.18117386056191467,0.13918806111411575,0.34749206239999997,0.4890232425,0.654053117647059,0.8932935798816569,0.4591894670138889,0.35817955111111116,1,1,1,1,1,1
o3_gr_e09,C,2,1,1,1,1,1,1,0.11611500000000008,0.12919680015432103,0.2670425991124261,0.3054091950059454,0.3911497130102042,1,0.7097907500000004,0.046487590400000084,0.10010354687500006,0.18455761888888897,0.2794119262782404,0.3472890233333333,0.5466658888888896,0.08471730202140317,0.15284837603305798,0.17493260320000012,0.2768208347107438,0.2161138645124717,0.5469828533333334,0.31973305280000003,0.40400489792060496,0.3059302934443289,0.2981178106139438,0.23387884183673469,1,1,1,1,1,0.9249809644970418
o3_gr_e10,B,1,1,1,1,1,1,1,0.7734027900000005,0.7776400600000004,0.6487776388888891,0.41540300831024934,0.4715342109375003,0.186955487947407,0.10731451627218944,0.14986246487603314,0.1635012416000001,0.1521582770919068,0.21958080609418293,0.1211566042077581,0.10335755325443798,0.1348299936000001,0.14407119381688477,0.1816895857988167,0.2531172354570638,0.11782041535965393,0.33222600160000015,0.419536223140496,0.3796874816000001,0.3863515428994084,0.4685478822314051,0.29900700390625007,1,1,1,1,1,1
o3_gr_e11,B,1,1,1,1,1,1,1,0.4936849204152248,0.3982381776859503,0.4282750074999999,0.44752655555555554,0.3030336336805554,0.2761002255999998,0.11139543639053248,0.10905524765868879,0.15302543347050745,0.20495405999999988,0.15813161279999993,0.10954265794170132,0.09647496844993135,0.10447066999999992,0.15705767626886136,0.21716420499999992,0.16741623182441698,0.13583851388888885,0.30740702880000004,0.3643330604914932,0.3643048836805554,0.5563342539062498,0.33676799852071,0.3223395266272188,1,1,1,1,1,1
o3_gr_e12,B,1,1,1,1,1,1,1,0.9693959375000002,0.5122499066666669,0.4966048359375001,0.50743619921875,0.3397054628099175,0.1447933299173554,0.12469282825484773,0.11528224375743172,0.14502541420118353,0.21399542592592602,0.14971135390946508,0.09128092595041326,0.14806161904761914,0.10985064684898938,0.12275887402343752,0.2625510692041523,0.1702287366863906,0.10026982074074078,0.42002278250000014,0.38899352272727283,0.372025072,0.44510423129251697,0.35131032160000003,0.34455797222222234,1,1,1,1,1,1
o4_gr_e01,A,0,0.16565551239669407,0.17301359722222215,0.23229190999999988,0.23216133136094658,0.327903603305785,0.8697145199999996,0.06310043749999993,0.12115066666666659,0.13704002076124558,0.1795937438271604,0.20110169749999995,0.5580653456790122,0.04708873015873008,0.09089882031249986,0.12506663711911353,0.181610567867036,0.21933851927437636,0.677976890625,0.04520814462809913,0.08567960770975049,0.14306481249999994,0.19002624943310645,0.27777238781163427,0.7686285937499998,0.08620722160664812,0.12852322314049583,0.17422596408317573,0.27091961772853174,0.3220653573407201,1,0.0825089384756657,0.14573699643281804,0.20254422222222213,0.2850852541322313,0.305192315689981,1
