File,Class_GT,Class_GT_n,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81
o2-07_gr_e07,B,1,1,1,1,1,1,1,1,1,1,0.024472524325925935,0.039501973777777775,0.08490190613333336,0.04256718915555555,0.051090135039999984,0.044972351822222235,0.052236664704000006,0.030893831850000004,1,0.012957651000000002,0.010281148899653977,0.011433719325000001,0.029860700342857146,0.011420920193771627,0.0168283304,0.020173280959999998,0.013176892457142856,0.05241964871111109,0.009178702628571428,0.005242881173964497,0.006650141711111112,0.008097133487603308,0.00736327277777778,0.009197868555555556,0.010521162400000006,0.009514111391735537,0.010331574029752067,0.001700741155555555,0.001675403519999999,0.002503487621301775,0.011014781400000001,0.005653943901234569,0.005333469434710743,0.016614154199999995,0.006851535391735539,0.005198142510803325,0.01022233408,0.00443763749112426,0.006143550254545456,0.00954321305,0.007932198585123966,0.009995746656,0.013477119949999998,0.011485177088000002,0.00893612568177778,0.020871562879999996,0.009928690591735538,0.010217659199999998,0.022842388177777784,0.013027551947107438,0.014117600185123973,0.03231112281600001,0.014157402466666667,0.012786528184888884,0.01605939552,0.014704343563636368,0.018767260641975314,0.022534515850000006,0.018716401984000004,0.019944682912,0.02880090377142857,0.0195383961123967,0.03251974582857143,1,1,1,1,1,1,1,1,1
o2-07_gr_e08,B,1,1,1,1,1,1,1,1,1,1,0.043038436224000005,0.0566874042,0.23777900160000015,0.25345906879999996,0.06483474480000004,0.06455125040000002,0.03236815750000001,0.027800626449382727,0.09149672497777782,0.011359073931360951,0.01155746308266667,0.012889151047111115,0.015074247005917163,0.02235606553600001,0.01882647838677687,0.017247357088888894,0.016344184888888894,0.02211339531851853,0.0066609765530864255,0.005777090821301778,0.00590991903288889,0.009856318752000008,0.0069139481600000025,0.0074218549191111165,0.014241452050000011,0.008391192571428575,0.007036295595847754,0.001347012177777782,0.0019043584000000035,0.0033649993481481544,0.0049420812000000045,0.006017951800000006,0.006595990800000008,0.008477869257142862,0.007022619851851856,0.0049528332290657475,0.0715710016,0.006058017933333337,0.0056388843428571474,0.009383609995061735,0.007921428813223145,0.007047205485714289,0.011717644641975314,0.009852668879338845,0.006669373828254849,0.013498761864462815,0.014818833792000007,0.011824503885714288,0.02334678262857144,0.014418077488888894,0.01352734727573965,0.02502675702857144,0.016465316046280997,0.013169048571428577,0.06930946275555559,0.02692519270000001,0.028301141750000015,0.03769301822222223,0.03273244297142858,0.025757178153086428,0.04647350668800001,0.021013454254545462,0.02983797845000001,1,1,1,1,1,1,1,1,1
o2-07_gr_e09,B,1,1,1,1,1,1,1,1,1,1,0.11145102080000004,1,0.1453404792,1,0.15525963040000004,0.06041533030400001,0.04116158857142858,0.04146530331428572,0.13323242240000002,0.015123158244444447,0.02337990308571429,0.012151009767901236,0.027179564879012363,0.027177976224000002,0.01628309033244445,0.016067484800000004,0.024122567743209873,0.012692162262500006,1,0.008993930400000004,0.005973944112500002,0.010773278628571433,0.010339729120000002,0.008151845955555558,0.010774062911111111,0.012232817632000003,0.005465745155387528,0.0002735786666666723,0.0017036635840000007,0.003143245432098766,0.003363736293491125,0.011477577216000004,0.006408174976000002,0.009708309100000003,0.014474356711111112,0.0046785038880907395,1,0.012618032896000006,0.005900120022222225,0.00694554917777778,0.011697316750000002,0.008133487848520712,0.011096891504132234,0.01634430735,0.005757740137278107,1,0.018310303542857145,0.01035523304142012,0.012370435000000004,0.02268308434285715,0.01524214423801653,0.013901151583431961,0.026556907885714295,0.009959256608000004,1,0.03772687475200001,0.01928697411200001,0.020345741024000004,0.04109320947200003,0.021349406176000008,0.03661800986666667,0.044313220224000006,0.018662448933333336,1,1,1,1,1,1,1,1,1
o2-10_gr_e10,B,1,0.04756205793750001,0.04553386762500002,0.03145345641666668,0.033775028500000005,1,1,1,1,1,0.012178221183673472,0.011267529260204086,0.013987948333333337,0.013396861163265312,0.020637308670000007,0.012376111527777787,0.029040432140625013,0.014052725703703708,0.044963121666666675,0.007030021335937503,0.006693032074218753,0.008721964362244903,0.007998667194444444,0.013832409395833335,0.011347381523437502,0.01619313370833334,0.013126310414062502,0.0138944496796875,0.0031826154166666692,0.004105387346938777,0.0058979281800000056,0.004509669203703707,0.010035362070000005,0.005476555530000003,0.012430047090000009,0.006950384835000002,0.007821217102500002,0.0009630613007812509,0.00220472390816327,0.0073973366666666655,0.0028327040648148177,0.009877604916666678,0.005571727958333336,0.0077537846100000024,0.005085518859375003,0.003723089047577856,0.004567274953125001,0.004735954347656254,0.009952736812500003,0.005331131240740744,0.013308958265625006,0.007779133576530618,0.012006025530000006,0.006061272915000003,0.005602368903333333,0.009171416984693885,0.007663628750000003,0.014590882830000007,0.007697072318181819,0.017905698030000007,0.010307755814814816,0.018983722290000005,0.012565303488281252,0.011367160050000002,0.012133823578125005,0.012761198800781252,0.017540785166666673,0.013083940787037037,0.020467544270833343,0.015922278011718752,0.022552841666666674,0.01994252116836735,0.13100007075000006,0.05704553868749999,0.059160763875,0.04211281025000003,0.06585660581250001,0.1398587565000001,0.04821772133333336,0.15233264550000009,0.0773414833125,1
o2-10_gr_e11,A,0,1,0.00132402789,0.002069495707031252,0.006366474270833334,0.007157306537037039,0.009051876090000004,0.009954858811983477,0.039992641500000016,1,1,0.0012674720400000037,0.0028021870312500015,0.00463242377479339,0.010336388402343752,0.015697634831632657,0.025512035850000003,0.06658525012500005,1,1,0.0019502645156250034,0.0027746829843750026,0.005663288935185186,0.011919037117346943,0.016170789306122455,0.019286776852040822,1,1,0.0028844970833333274,0.0029128490156250025,0.0032364386632653085,0.0046866088760330596,0.010624797621093753,0.014435112925781254,0.0228802289375,1,1,0.0008062835976562517,0.003057648750000003,0.00434539,0.005395138462500002,0.010787784785156252,0.013265917212962964,0.02419177854166667,1,1,0.0037273778437500026,0.0036472178700000047,0.004275065882812502,0.0063152636400000016,0.010779605500000004,0.016005899542968754,0.036841948406250005,1,1,0.003408021780000006,0.003976866750000003,0.004941494566406253,0.006982176240000002,0.01454383302551021,0.016182625253906256,0.02941242093000001,1,1,0.0036815874791666717,0.0062919361200000044,0.005753728555555558,0.011250336994897964,0.013057686679687507,0.018416298551020414,0.02973878541000001,0.15559551750000006,1,0.004516341333333337,0.005604733408163269,0.00654655452777778,0.01172569735714286,0.011736459379629633,0.016306865683593755,0.0187943240390625,0.07923523575000002,1
o2-10_gr_e12,B,1,0.026720366916666658,0.028689450583333328,0.030637059916666664,0.026422918218749997,0.057733058999999996,0.06421735124999994,1,1,1,0.009091414653061222,0.008961043207031246,0.011450676734693873,0.011918046832031248,0.01570557828061224,0.017603154321428578,0.015072374694444442,0.02831833347,1,0.005575272503906247,0.005116709268518515,0.007171948675781249,0.007831453574074072,0.014496276604166662,0.010730806527777777,0.016010154841836734,0.011660306805555553,1,0.0019400372222222188,0.0024845928888888864,0.006455585015625,0.003950873129629626,0.005372103611111109,0.00705029089453125,0.007226382777777776,0.009127680489795916,0.007779192719387753,0.0005176432806122396,0.002032520541666664,0.004321260843749996,0.0026121106289062465,0.009147535083333325,0.0051769597916666585,0.004040795249999997,0.007649519399999995,0.004905985890624999,0.0030912524540816287,0.004047267354166662,0.006338856809999996,0.005028862582031246,0.009340400279999996,0.006374396003906249,0.0077806621377551,0.015448949062499997,0.015608238796875,0.006237726499999997,0.005198326312499998,0.013236224718749991,0.007617574124999998,0.018765189328124997,0.008894791064814812,0.009508307120370369,0.01746362124,0.022605012375,0.007903338857142853,0.0075200676914062466,0.014041713899999995,0.00923077847222222,0.018821635769999994,0.0174376584375,0.012826882777777776,0.02434294056,0.030514373484375013,0.011796397166666665,0.012146726458333328,0.017149659509999998,0.045816064687500005,0.02658775706249999,0.11400728549999996,0.04149483474999998,0.06838053093749996,1
o2_gr_e01,C,2,1,1,1,1,0.11742621464,1,1,1,1,1,0.05268993567039998,0.023914301627999995,0.014801054939999997,0.014166395668254847,0.11097113128500001,1,1,1,0.010688236796011077,0.012106746757777776,0.01081190633134948,0.012556763710555556,0.008034231630045914,0.01865685058616257,0.043699710560661166,1,1,0.0044689371758024656,0.00487672581061728,0.0071662219999999955,0.007511710229112422,0.0073864261993964305,0.012770092836804735,0.025335853359288896,0.09975933422,1,0.0019103564720661093,0.001778840419999995,0.0035916572338888847,0.005304258675029581,0.006038545318865781,0.008757518541527776,0.01582366956074074,0.020614597338125,0.08605905671999997,0.0535661727999999,0.035656811119999986,0.011082478959999992,0.015186546425555553,0.009568516092179928,0.008575854912664358,0.010697692031280273,0.01378257934117647,0.0285455979368,1,0.11425847701333336,0.05543289923111112,0.02357862598911242,0.017083307723125003,0.013784868922222216,0.015367224785422216,0.014430447454577779,0.012447389737999994,1,1,1,1,0.08186556273000001,0.040586775398750004,0.02858434664793389,0.021112088059999996,0.016648147751141866,1,1,1,1,1,1,1,0.16964507658000003,0.10862213027555556
o2_gr_e02,C,2,1,0.026733202675200022,0.044404816586666694,0.06188143948000003,1,1,1,1,1,0.049721773920000004,0.010255659180165296,0.014429474920000006,0.012409531659259267,0.01260071854125001,0.005627366141454047,0.017304253617950145,0.12962778870222227,1,0.009346551917500005,0.010517129026250004,0.009262252077037042,0.010465642153750006,0.005519215622044447,0.006433616700000002,0.021370194289062505,0.09426079897500002,1,0.004395928336800001,0.005496913596049386,0.006375264269629633,0.006811689000493831,0.0052291413583471094,0.010572928907603304,0.02290014608000001,0.03951693175802471,1,0.0022257692576000032,0.002867971652231408,0.0048486518416000005,0.004828967178311113,0.006703007460567111,0.015467709455644454,0.018927122818488892,0.02347179450000001,1,0.019357770568888915,0.012363691106666677,0.011309164903750007,0.01105906765530865,0.008062102533979243,0.012183504595937504,0.01671348679715556,0.019167398768437507,0.08249612364000003,1,1,1,0.07012670781760004,0.07182436464000003,0.03334436465111112,0.02026163788055556,0.024006128292222224,0.063745556672,1,1,1,1,0.07552844304320003,0.035904974217520674,0.023127513867733335,0.020998639217500004,0.06544658312640002,1,1,1,1,1,1,0.13800453775111116,0.08083243040320003,1
o2_gr_e03,C,2,1,1,1,0.18536120624000008,0.0640659516,1,1,1,1,0.019814769154380178,0.03159863224000001,0.021876108751604947,0.017403146622400008,0.00919683738406659,0.04774451459555557,1,1,1,0.008213714546481999,0.012037015900000003,0.009977097533511116,0.00940141076000001,0.008888847267633773,0.022704211619012354,0.06001504376000002,1,1,0.0035067122065374004,0.007001534757777783,0.006523582515029594,0.007818216560000006,0.008699221294046641,0.021001897288750012,0.021995857250370378,0.37599618840000015,1,0.0020662706827777825,0.0036657613051239725,0.006006191503200008,0.005514545273573412,0.008482441478347112,0.012485864222222224,0.018233184030449833,0.02681283606863905,1,0.028477938580000008,0.01359567469555557,0.019334892080000016,0.024082760800000016,0.013672943967200011,0.010907609360553638,0.012963718199012349,0.017292512251072673,0.041032622662500025,1,1,0.06243040793111115,0.02745353214153848,0.025168884020000004,0.019571661462500004,0.018492008080000004,0.018699423747200006,0.025086624406666674,1,1,1,1,0.19290625956,0.0645529529088889,0.032610013465555567,0.021800543638200703,0.049300929440000016,1,1,1,1,1,1,1,0.1354087107022223,1
o2_gr_e04,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006895140761600015,0.0083599188434568,0.011197656461250007,0.009136329408888894,0.021977613715555577,0.021329546560000013,0.049616809060000044,0.021247418729600016,0.011595779342809923,0.001856951502777782,0.0023576250432000034,0.0039002509704142052,0.008052711782716054,0.005991301719763317,0.005913286950044449,0.008443946884733732,0.0114259536671605,0.004045390608000002,0.009663964357600006,0.02849015319111115,1,0.03832564312888891,1,1,0.09227713050500003,0.05489480080000002,0.008550234240831029,1,1,1,1,1,1,1,1,0.10184031350500003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e05,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12079903577777777,0.006260414047999984,0.011917186854999992,0.009410904445599996,0.02063368464499998,0.025389184134999996,0.027138415534999995,0.021740557268888884,0.06853469279999999,0.01515646627833333,0.0017511781155555518,0.002352237023888884,0.0039714339024852,0.006433423857777775,0.006425019159999996,0.010752428758399992,0.009607618019999997,0.029072317944444436,0.006079648145348595,0.006639713219999997,0.006190934964653738,0.006144794899976218,0.012055273991900824,0.3679301180800001,1,1,0.02875027232,0.024063982894933344,0.009165183998842972,0.01107811288888889,0.01697993204617284,0.17644667739999997,1,1,1,1,1,0.05348583726079998,0.13404840623999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e06,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3699923987200002,0.005379553690000005,0.010080718412800005,0.013716108093333344,0.027657297360000017,0.021594269865000012,0.04610032504000004,0.026253545850000014,0.03171730604000002,0.0073995365304000025,0.0017138322755555564,0.0025198150094444456,0.004753584501157026,0.0058484049159763345,0.008282130385454549,0.010174709315555558,0.010747001126400002,0.013122862793600004,0.00632973822310014,0.004565192731400001,0.006604322289196677,0.006514218397037037,0.011216464915689983,0.03950927904691359,1,1,0.0814403098208,0.03439953962049588,0.00842891642177515,0.015325907885312497,0.02063119377137779,0.11361674688000002,1,1,1,1,1,0.07434293475000002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
o2_gr_e07,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10893003756444448,0.04803738800000001,0.02246173739164444,1,0.33393618384000007,1,1,0.052627974046666685,0.016109959815086512,0.017310641321244446,0.01870046542000001,0.009956298555000005,0.007623054950000015,0.006476150240000011,0.023832938064444455,0.025014020453333355,0.02675256454500003,0.012597339569586787,0.015673772178400006,0.015055407616666678,0.007602654594720573,0.0018323277705785165,0.0023931815055555595,0.004662864382400006,0.006711470454876038,0.007315524782958585,0.00824083885084445,0.010264123240000006,0.014282323918333338,0.005915349126400003,0.006081104081975317,0.007705603902500007,0.014212041122222237,0.017473887422837373,0.12895497209777781,0.03510438090271606,0.025144765612781075,0.021706338780000004,0.013476743964444449,1,1,1,0.08267412966400003,0.0689986582288889,0.05091184071750001,0.036965710278347136,0.029358118186508873,0.02522157792000001,1,1,1,1,1,1,0.4323283406400002,0.10417740917500003,0.10222165747500003,1,1,1,1,1,1,1,1,1
