Success_rates
0.0
86.66666666666667
0.0
16.666666666666664
44.44444444444444
0.0
22.22222222222222
0.0
0.0
11.11111111111111
82.14285714285714
13.333333333333334
9.090909090909092
0.0
33.33333333333333
100.0
71.11111111111111
0.0
0.0
66.66666666666666
89.28571428571429
95.55555555555556
0.0
50.0
78.88888888888889
89.28571428571429
95.55555555555556
0.0
0.0
75.55555555555556
57.14285714285714
100.0
0.0
50.0
71.11111111111111
53.57142857142857
100.0
0.0
0.0
66.66666666666666
46.42857142857143
100.0
0.0
0.0
64.44444444444444
